	Code	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A137012	A143003	A145016	A147011	A148006	A155004	A159003	A170001	A171003	A174001	A180002	A192014	A203003	A211001	A213001	A214003	A214004	A228001	A237001	A250001	A278005	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Quinic acid, 5-caffeoyl-, trans-	Sinapic acid, trans-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerophosphoglycerol	Phosphoenolpyruvic acid	Phosphoric acid	Phosphoric acid monomethyl ester	Ascorbic acid	Dehydroascorbic acid dimer	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
15261if_25	GDR36	0.719623711	1.441892803	2.527587201	1.451053196	2.98175358	2.463993562	3.79300784	5.717041507	0.008449653	1.80099518	1.502726666	2.781428291	0.366946048	3.750290352	0.046104527	0.06265135	1.08112279	0.050094695	0.223062569	0.556405466	0.606441184	0.590879175	5.240515773	4.48943429	3.703240882	1.853433027	0.957459245	0.250255602	4.004473062	3.12003764	3.626377104	3.240946773	3.188519444	3.924393856	2.471784127	0.234584233	9.204603108	0.256723155	4.850953137	1.853053338	6.937968278	4.010564418	3.956327585	5.384069784	1.384207913	3.241018817	6.49292644	2.994475841	0.804347994	2.896038179	2.345560581	0.792065873	3.372058604	4.091489378	0.739636265	1.760699687	1.197635111	2.364535783	3.013741511	2.149888809	2.47775686	20.4301619	4.861589959	2.247386407	2.302100673	0.908931501	8.284873657	3.845052823	2.841082366	4.150334868	1.580095254	5.900714635	4.42233069	8.477200674	0.971296133	3.573350281	33.23739801	22.80430774	2.068520084	0.851807128	13.89429345
15277if_21	GDR36	2.185976117	1.416621352	2.790370538	3.799890146	2.425212321	0.818974239	5.015648854	2.96788802	0.014028958	0.802604513	0.35178511	2.660955789	0.124159057	1.297124369	0.021331816	0.232400214	0.548663579	0.045134325	0.22518614	0.064415621	0.180853224	0.344099247	3.963663604	3.469038408	1.283504004	1.698238537	1.140166262	0.024766096	3.970157522	2.206462797	1.998834319	2.672192573	1.014618043	8.8397838	0.662598945	0.316221563	8.614538308	0.044279583	1.614430036	0.245167708	6.187276741	1.519066694	1.639245655	2.261460463	1.387247037	2.881577585	6.952770586	0.918327968	0.89125111	2.26988291	2.2904014	0.429822142	1.796730456	1.218281267	0.36306336	0.087757906	0.108484226	0.651091467	3.035834915	0.595344794	0.786882749	7.945350471	2.23083992	0.748614927	0.715588129	0.416106939	4.745911765	8.701532162	0.939072624	1.247623975	1.604074584	0.13535859	3.591746892	6.540229489	0.648339605	1.701088099	2.280051996	3.032269747	3.637346933	0.698711602	12.51994793
15291if_13	GDR36	0.642901025	0.82724354	3.068701391	1.262046633	2.212557699	2.614521312	2.730378264	7.386540072	0.0059747	0.57958586	0.843134297	2.449367531	0.414156636	1.540070447	0.654728613	0.135122179	0.151329816	0.039266369	0.585482985	0.20124826	0.54261135	0.431479031	5.789224058	5.980026181	2.64751079	4.351618002	1.041058473	0.141823723	5.393602905	1.803321778	3.1527951	2.154713932	3.696409753	3.929933222	1.781809486	0.148569321	8.151822376	0.037336824	1.080423252	0.721464157	7.533495065	2.693765106	1.927908859	3.420668391	2.171005062	4.013202202	6.598927072	4.155695266	1.018141264	2.221700546	5.343561549	0.885333003	4.861250156	3.828367215	0.423918336	0.454240788	2.545456899	0.553391935	2.563908819	1.383841201	1.370683123	25.49610784	2.616679779	2.418571154	2.562732469	0.835601973	2.511449307	3.984975812	1.020367051	2.447330455	1.567969381	0.06303704	2.967491244	6.695175792	1.112405069	2.91983285	146.1773888	2.68706925	1.8859006	0.94053341	20.1514254
15300if_22	GDR36	2.103819456	2.209160192	6.965827183	3.730333663	2.371512318	4.388759127	5.931517358	9.066106013	0.02616083	0.746898085	1.163695563	3.037059941	0.44254867	2.18516348	0.075759106	0.290528696	1.817972839	0.033647606	0.594163287	0.010326206	0.425544005	0.702777053	7.29339551	6.287194852	3.521323713	6.058959222	3.746927767	0.08943552	7.023774517	6.926077108	7.164335776	9.492022617	0.890064196	5.176877395	0.583191826	1.509333619	6.186337861	0.889818782	6.758913877	0.821510254	7.260390198	4.772240246	4.733555538	7.003924907	2.652512988	3.705938552	4.71078636	3.301056049	1.260486955	2.093832267	7.544312878	1.53125626	5.233127176	6.099333756	0.571680524	3.385938051	0.153943208	2.519043748	3.397935283	2.701884802	1.211322768	8.109785852	5.389585383	2.105499661	4.908652963	0.395553625	7.203217919	8.541212013	0.673715024	2.521274425	1.737239016	0.134133135	3.923966463	7.198937395	1.017431681	3.520306557	0.958046169	1.974975281	2.659031847	0.892778825	12.56047362
15223if_51	GDR60	2.054390246	1.315403861	8.267916478	3.65362141	3.061732842	1.679363383	5.27062136	9.354522166	0.023264983	2.157110342	3.047466306	2.441362147	1.192226856	2.081511365	0.252037555	4.067711895	0.774455675	0.616961891	0.396505496	2.025897963	2.520053984	2.580386216	5.210822105	3.971411302	3.271154797	3.820848947	0.847067263	0.277486163	13.18702258	4.392635671	4.431182137	4.235048666	14.94970426	7.79191066	5.000489603	0.219925981	8.6328506	0.740829999	0.317401368	1.209973682	9.711538815	2.365183752	2.088425119	2.559194054	1.751543629	4.457247939	12.96664827	2.21886344	2.029627843	2.386367951	1.613554283	0.712865672	1.939235729	1.011980271	0.395327775	0.054333728	NA	0.75254243	1.571780896	0.741080341	0.486022859	9.468313276	5.015818942	2.169416396	4.275359607	3.481071708	2.08139222	9.544537255	1.841397599	5.16981288	2.133127984	15.55640405	3.710651165	9.973037259	1.118159761	5.41639956	11.83973584	8.546495809	5.373327904	1.828933521	13.94711792
15243if_38	GDR60	2.09475233	1.813735308	3.246173175	4.244643242	2.641659726	1.120961624	6.881478247	6.030356821	0.01296923	0.508683356	1.112248327	3.272213632	0.442253741	2.360392043	0.010700198	0.197533517	0.994382757	0.017612652	0.155731826	0.347089419	2.194052128	0.621657155	6.446320558	4.324674339	2.224845429	1.294232198	0.735728564	0.172018443	6.890881796	4.243842321	4.436031257	3.211794734	11.27041738	11.60919329	6.289127767	0.116044789	9.611967504	0.049857682	1.890713687	0.550986594	9.049225008	3.272469315	3.582176669	4.073588186	0.495555726	2.40114281	5.933829133	1.401302309	0.478520852	4.913388456	1.715902418	0.209519941	0.621763162	7.14654993	0.320653959	0.066798478	0.076130283	0.580329928	3.477451934	0.498665603	1.381638504	4.82360199	6.601607703	1.271547295	3.293968615	1.285798723	3.524142053	6.944958699	1.798952734	4.04829753	1.929227685	11.33301649	4.055001608	7.760377283	0.684325701	4.608244091	5.220165019	4.259063028	1.00156097	0.777182506	26.93433555
15267if_35	GDR60	2.214930344	2.784609635	7.504305466	4.706288514	2.718212378	3.433644057	7.756362768	10.54171315	0.00724586	1.878287136	1.723176333	3.163411997	0.399851296	1.862729376	0.0349783	0.098754214	1.123599112	0.03517694	0.133152962	0.139907989	0.120787527	1.216668273	7.018568134	5.735102753	5.591460252	4.525341943	3.038764953	0.037504517	5.66215783	5.210173781	5.936858104	9.276398165	2.765248727	6.30937897	2.73816157	1.663956903	8.695467505	0.554408476	4.265625444	1.220924483	5.39163754	3.30153425	3.917920242	2.900413051	1.666243493	3.857712162	3.121733335	2.954543591	0.702449724	2.207419538	5.24382902	1.506101205	2.350494028	3.95765024	0.717925285	2.165664898	0.05973925	2.634842234	3.084047313	1.638512127	0.970186966	10.44840677	5.404095588	2.6024794	3.119083138	1.050632218	7.762380173	10.56728425	1.811341178	2.637827066	1.224514366	0.74070174	5.116533395	6.43594934	0.65886213	3.332935543	6.908753995	5.760631874	1.34127401	0.870727331	17.81377963
15280if_29	GDR60	1.243372295	2.648819536	9.018877238	2.681584728	1.724379596	4.172223159	6.144932336	12.21758838	0.158972651	0.435884177	0.65737994	3.365795911	0.61305568	1.104439854	0.358835373	0.669140252	1.297133669	0.175425558	0.216344569	0.086293526	0.877102906	1.037808596	7.973723363	6.975622485	4.906199364	11.13481394	0.780718091	0.210200038	9.640632407	6.188677006	7.059188259	10.19812534	1.53872564	9.388530919	0.91355674	1.814247253	6.46901968	0.463673564	6.394373132	2.644470038	13.16297056	8.376273979	9.152731439	11.83490104	3.11478074	6.409787431	11.16265316	8.421785994	2.382970767	1.64290342	8.961415683	1.80583143	15.26585348	4.514905613	1.052620871	1.902709109	0.379756455	0.516864753	2.307510084	2.545394098	2.146669017	6.533979423	6.780314554	5.967415075	7.492701687	0.672013715	5.689270146	10.22830966	1.104793445	1.910044937	1.678646661	0.809077027	2.482281919	5.136550012	1.361255748	5.779518892	1.425283784	2.384704966	7.364552523	1.988050243	26.84297957
15294if_21	GDR60	1.369037219	1.613306904	4.122894737	3.273016085	2.408065513	3.132634416	2.928019419	6.984113506	0.041779456	0.330464704	0.488019001	2.733395749	0.571430498	1.602558966	1.527040224	0.299511041	0.809247284	0.074266075	0.421171949	0.178453959	0.742900337	2.014969557	6.075961742	4.274526454	2.415487664	11.86785486	0.582900317	0.033249182	5.551005706	1.340580141	1.360317364	1.572550851	0.916478113	3.740566861	0.933350623	0.107307811	5.794678473	0.425715983	1.76747648	1.005651814	5.109226695	3.336687727	4.190242229	4.645988634	1.576010065	4.446865089	5.592705269	1.849812002	1.254746556	2.15779521	4.291557345	0.783815085	2.488268823	0.720729275	0.451230492	0.480031829	0.252454507	0.384960205	2.630098903	2.229373264	0.990716603	8.822051571	2.910057808	2.112258735	1.336816255	0.741215193	5.20879808	2.599173152	2.899598788	2.884443769	1.357672329	5.422153925	2.290756497	5.070115315	0.894568384	2.465119479	6.405206671	2.949968272	5.959618263	0.950409578	15.2992719
15238if_6	GACLS	2.53872634	2.212441354	3.720563098	5.291947701	2.027900949	4.172783224	3.757104216	1.131962609	0.02831928	0.727743536	0.114675702	3.308231253	0.373062304	0.675784245	0.025613832	2.09246737	1.845941554	0.17725485	0.149048241	3.173003541	3.623530627	0.362866007	7.81310529	5.989332284	1.65142125	2.125306643	0.929098594	1.200631015	9.177731166	4.15436016	4.500554945	6.389789881	0.927602307	4.143727478	0.736171422	0.12452332	3.583523824	0.379376599	7.296550365	0.710628252	4.193725463	2.087081929	2.572226851	3.104215064	0.497571012	1.916892566	1.427333908	0.258628806	0.925651856	1.121986423	5.866490563	0.781282426	1.088891581	1.124897416	0.752439061	1.61907999	0.103826725	0.641872179	2.249654885	1.672592129	1.194799669	5.658689597	5.644066107	0.42633521	2.449733187	0.350697343	4.498169138	4.717981745	1.505380373	4.945453957	1.131981881	0.059936622	4.863041554	4.270789807	1.548985876	2.066236455	8.84531788	5.568994174	3.799774584	0.739945885	36.98926056
15261if_15	GACLS	1.718281062	5.151535024	6.859385234	3.680587975	1.85928339	18.03163962	4.999815486	4.320003026	0.10663424	6.30207854	0.718460924	1.95815321	0.71565561	1.517416885	1.116548264	4.171464136	2.289329332	0.275540868	0.278824302	4.104099881	1.484572658	1.765599908	9.127620598	7.722009284	3.171516417	8.545583843	2.649018972	2.351980244	10.46822866	4.178972982	4.553743416	6.273175625	1.611867896	7.179282444	1.476397046	3.23384559	5.598582619	0.426941771	10.90219479	1.193713777	8.925803004	3.532163694	3.918317685	5.586320184	1.501705093	5.308931108	3.540741472	0.227585468	1.100791531	2.589588735	18.9995028	2.977988648	0.556083337	3.706067311	1.254082524	2.983056217	0.669849131	6.611632346	2.609098148	3.086666223	6.637042597	14.23068248	6.24781956	0.489271453	3.923075294	1.49863402	4.560055208	6.377515491	0.928602476	3.002835852	1.496237899	0.203824348	2.551570542	5.429088823	1.63713429	3.599886734	3.224384192	4.560919589	2.780992476	0.443745292	15.93610225
15277if_11	GACLS	2.063928747	2.376788053	9.090784813	3.652102128	2.56849763	19.1772837	2.397547084	5.503320022	0.135415256	0.811585276	0.082985538	1.540654352	1.146930028	1.682734788	0.413424334	NA	0.791120711	0.179145612	0.803389974	1.137914855	1.262730433	0.776572052	10.27534553	9.128895254	2.479836236	9.132695304	1.160135267	0.437747852	7.946817179	2.586799104	2.476584918	4.841430404	2.530056709	5.657979115	2.721035107	0.315379165	8.026383259	0.045490474	2.255023386	1.160551924	10.49798465	7.562979045	5.017830278	7.140735588	2.855029443	7.053168706	6.175532399	0.171567746	1.410875559	2.547825593	12.02524232	2.583872214	0.949379479	1.385113487	1.188185884	0.268536961	0.437215755	0.595551043	2.276941529	4.152215936	1.126284125	25.83764181	3.778905979	2.547290516	4.830076546	1.294545327	1.847681732	4.813424212	0.992894023	4.745836026	1.214727345	10.12097942	2.776181014	5.85413047	1.578956569	4.017359703	40.6778307	27.42927457	2.944112016	0.447147474	23.51254531
15288if_21	GACLS	1.959606353	3.875887975	3.064759437	3.392406529	2.93920085	4.338523542	5.092366325	1.113091546	0.008354268	1.232748697	0.02124263	3.240896893	0.265504822	3.10646123	0.158816605	0.601550847	0.169859517	0.085083219	0.14204223	1.591296792	0.626277111	0.38144318	4.186384519	3.27853819	2.564850065	3.851997701	0.769078713	0.64574822	2.705856863	1.337907786	1.440069342	2.124615583	1.732615292	5.36695246	1.903041489	0.150565819	8.803997797	0.482287563	5.186617085	0.41779221	9.229996698	1.663052643	1.521121991	2.124504182	0.625794651	1.652766424	2.435034815	0.159139729	0.711215308	2.192622631	3.424562116	0.834842022	0.485722813	3.117014187	0.553098291	2.571728802	0.185482862	2.266991125	4.216399999	1.216772361	4.487395347	19.5491027	4.931307485	0.444660388	2.143818201	0.574222215	4.380716133	5.653230313	0.326721121	3.649907815	2.353501849	0.082660061	4.980290194	9.942795744	0.585209669	1.359629648	8.251254212	6.839964563	2.085474943	0.13149784	14.94776747
15300if_17	GACLS	3.260701746	4.257101223	7.999096101	4.599840511	2.468914183	10.53505311	3.891977193	5.151925755	0.029156947	4.551821454	0.421087271	2.579806828	0.812931357	1.497386135	0.72949964	2.963881934	1.754553284	0.900656776	0.59310228	3.117845117	1.462027988	1.889846756	5.77850526	5.169895724	3.371593827	7.395083563	1.215458806	1.339910832	7.114077755	4.073317275	5.191207748	4.829891084	1.686085262	5.235068641	1.404817988	1.991709208	6.234674616	0.528661116	8.52778713	2.0100492	5.552715841	3.723068178	4.39758098	6.347187479	2.536845914	4.166385818	1.817036724	0.269792133	3.519425267	2.115747091	6.530962589	1.936503763	0.527901057	4.412861519	1.887469323	1.635848409	0.937604922	5.224903722	3.010941544	4.29894405	1.751622424	33.48798337	5.691056023	1.286287305	5.245204551	1.644176807	3.295461475	4.343852066	0.646741827	3.334371712	1.642994071	0.135828518	2.376265618	4.847125928	1.44715353	3.708055782	54.60836147	34.45952932	2.303998101	0.334322885	13.496859
15223if_21	GAC12	2.680138508	1.522973293	7.002456948	4.169150624	3.634329208	2.488378346	2.000253923	5.978356084	0.044590869	0.838316054	0.444806767	0.683144845	0.574290528	2.254020357	0.055713031	0.854902394	0.268087103	0.097260531	0.392276137	0.762231048	0.124161842	0.515350009	5.561289222	5.773469481	2.177596231	7.797049338	0.892358216	0.047290422	0.913948017	1.909774385	2.465093884	3.109762264	1.694682355	9.910353155	0.85326513	0.218173042	9.403715573	0.042846584	2.041811306	0.323477839	6.31952094	2.132397688	2.043539425	2.847346334	2.030638914	4.578457756	4.772007184	0.316380643	1.550142152	3.283121594	6.559468089	0.890021734	0.988282057	15.01060947	0.478201821	0.531485831	0.069445783	0.575919719	1.585697092	0.655641369	0.997494529	10.80968251	3.804812091	2.611766074	3.144501851	0.552649949	1.056813257	5.449774306	3.44145446	6.428160291	1.37860543	0.153409516	2.554349544	5.545096549	1.801849316	3.293653695	2.230783075	2.950190803	2.954223435	0.296039657	12.52290939
15243if_7	GAC12	3.472863904	3.389681143	8.657614807	5.701340866	3.039096968	4.412633559	5.992412092	2.221294153	0.025402444	4.936762807	0.063588772	5.430874715	0.448346357	3.935092975	0.786173191	0.859121966	0.2595963	0.120638069	0.198226834	2.03980958	3.6464495	0.75712877	6.326547409	4.922768605	1.341408865	8.273959119	0.776413344	1.01076073	5.524881876	3.499579814	3.988122219	5.458584243	1.325188276	4.268751795	0.646917875	2.723693074	5.85743232	NA	8.073088184	1.63690769	3.88696308	4.305264083	3.700645333	4.587939662	2.045207131	2.563041325	0.670541371	0.303663661	0.423296058	1.393142145	11.93608591	1.889050171	0.441404672	1.798788713	1.428845904	4.443428315	0.324001477	4.205000214	2.628275188	2.285500532	1.005852093	22.31471341	8.754136959	1.282677872	4.494806504	0.837300137	7.889044593	5.902882827	0.922267198	4.88950261	1.568841257	0.068579319	4.870906175	9.364770987	1.059314289	2.456880814	12.39950932	11.54321262	2.092806476	0.327882369	16.41208377
15264if_21	GAC12	3.699440807	1.550961502	2.635049122	5.112007161	3.218332688	1.591585914	2.431028104	3.488827396	0.027944072	0.292810243	0.039561949	1.052302462	0.338853035	2.579088144	0.177323416	3.835522904	1.926508511	0.065541949	0.205988571	0.198603039	0.850987822	0.204164285	5.410918428	5.142849873	2.84350517	6.361571587	0.617591917	0.707368403	3.940355482	1.977418695	2.814567893	3.439225412	1.310558146	7.370750542	0.683715511	0.174547338	11.38770413	0.121363083	1.740328734	0.213496609	9.27985838	2.896683716	2.357314699	3.596342391	1.375422585	5.43836061	5.773730141	0.174377838	0.874619611	2.625367282	2.450225042	0.577720367	0.456271409	10.03233665	0.33835876	0.404853145	0.081039993	0.285513462	2.621431454	0.680350519	0.275514191	5.337213256	3.304005794	1.374426212	3.082469724	0.33210017	2.192531333	5.412856624	1.087395583	3.304541985	1.460311193	0.165927855	3.795948025	5.443781215	1.603171578	1.874293159	1.183278658	0.942631192	1.237818509	0.129428504	13.2992365
15280if_19	GAC12	3.061022161	1.735983114	2.454371039	4.761794375	2.99777169	1.859576201	2.822273555	3.846495107	0.017144033	0.440761514	0.222407714	2.498944897	0.253591657	2.486325575	0.121763461	1.371208603	0.503013706	0.131453586	0.431145197	2.306574905	0.894182156	0.444631441	7.003695202	6.576039595	1.807980115	6.410163812	0.794391678	1.50583689	4.978699165	4.463101104	5.211068827	5.642793929	1.652065392	8.196484746	0.716710628	0.212393406	12.31519679	0.216408547	3.193395079	0.314584522	10.46704727	2.414784479	1.956830275	2.925385141	1.73414373	5.131350365	8.154614624	0.199054514	0.929677628	3.089164039	3.265666497	0.648131495	0.780053023	8.273284751	0.372452643	0.837083896	0.127026482	0.472774346	2.654960684	0.717285727	1.003304377	17.32624597	4.049884057	1.701226055	2.892291185	0.783525404	2.720907662	8.167077831	0.62261026	4.274898956	1.489263529	0.21010773	4.308660916	6.43939415	1.174401813	2.719962823	1.363797179	2.319299773	1.906185002	0.300028461	13.44499556
15294if_35	GAC12	2.438599188	4.197951838	4.127699968	3.496268012	2.514399222	13.56969266	4.520227094	4.493837429	0.009262043	7.888010926	0.916709703	2.444611154	1.072670382	3.614286553	0.005989909	6.800649154	2.300250531	0.154956368	0.423284977	3.452621218	1.646896298	0.906681616	7.662069037	7.862403807	NA	1.918116532	5.726101593	2.242163218	10.33578887	8.247445013	7.424020162	11.0426732	1.989856506	6.786572364	1.972944056	1.937370099	7.958352402	0.769576286	19.0019608	2.858369895	6.17928067	7.142980736	11.53061965	8.23189181	1.778997747	4.565830307	1.593834166	0.53994819	1.014004675	2.931012478	6.051460482	NA	1.372968052	4.152854089	2.02977889	3.459394677	0.76663419	9.456070469	2.903360216	NA	4.54048688	8.976637926	11.06429046	3.708357917	6.606990499	2.424520286	9.822378661	9.356689468	0.805094527	5.235327131	1.495629435	0.363894537	4.021709315	7.986652776	1.564738041	5.464741202	1.669987558	7.494826076	1.835943011	0.505656383	16.71664459
15223if_73	GAC36	2.089522914	1.981260016	9.354184663	4.060750574	2.932117688	4.01657491	4.546118416	4.056326148	0.014437912	0.791185756	1.09558821	1.919462145	0.502994613	1.432008016	0.030194487	1.786703612	2.823082907	0.281680444	0.399635979	0.348714621	2.053362348	0.75216877	6.283050475	5.138610109	2.840217736	11.16834354	4.337452463	1.090678398	9.707771258	5.361153208	5.853734006	8.634915016	1.697270724	7.65576512	1.29427423	1.707924354	10.17206609	0.283175845	4.506260512	3.143822698	9.231394002	5.564100719	6.416330741	6.860446129	2.701747412	8.147414568	2.847846003	0.324269326	1.130751585	2.943569427	6.276794363	1.410887049	2.51579487	0.76304281	1.41021559	1.199652108	0.422930225	3.298729701	2.365896488	1.535803432	1.818210862	22.33465353	5.387743934	6.161826447	4.042402391	1.050195966	9.739651321	6.971257092	2.001356433	7.772078146	2.180704672	0.405775174	4.294879421	6.557474435	1.899989174	4.454908621	20.30610908	18.536044	3.668741813	0.138900862	18.04847205
15258if_20	GAC36	4.877878771	2.148500799	3.509591866	6.348861398	3.156983835	4.075051715	4.352623779	1.700414789	0.014902756	0.546588156	0.267902604	2.645889979	0.487567781	1.698121046	0.134824634	2.240860616	0.17307478	0.144016612	0.094006824	2.145321053	0.751910404	0.262944961	6.012305413	4.584965531	1.743199065	7.338381208	1.175921839	0.987277348	4.409018983	3.341488913	2.889033855	2.745047706	0.458048493	5.442637322	0.377071962	1.857428623	8.605201287	0.37345207	7.402037164	2.075701616	4.598288818	3.181615075	2.536486146	2.924297703	0.972259449	4.282586984	1.035132594	0.218252933	0.644175976	2.366614033	8.016386626	1.246244102	0.285165555	1.323615252	0.658844095	0.981420799	0.192600807	0.455326076	2.830495973	0.969066861	1.787647503	5.917307603	6.308096504	1.877230475	3.832138097	0.737923959	12.40150989	3.696990778	1.05051594	13.41676976	1.394324706	0.255630744	4.060932787	6.594093936	1.911276551	2.498151351	0.90531679	2.019775231	1.134975048	0.117442109	14.89263178
15273if_12	GAC36	2.325318743	2.338674954	13.71740608	4.173687449	2.772392886	7.752741037	3.070066785	9.953500911	0.181247411	0.771602615	0.806158577	2.57618692	2.705115322	2.165353326	8.362565852	NA	2.070852192	NA	0.457782741	1.420162473	3.478455536	3.62037385	9.935996781	11.67946548	4.711903708	19.97205141	1.377643491	1.177719611	17.38904814	4.913075919	5.444456557	7.797911638	3.066436863	7.558173122	1.8205883	0.807511405	9.070445692	0.507756222	3.185540701	2.023532796	10.96750673	6.255986229	5.572064226	7.807000412	3.967853908	11.84112192	8.323580865	0.177424743	3.317724886	2.760781336	15.19399296	3.324174202	2.983212064	14.63662238	1.496582247	0.986930936	0.710592854	0.717733216	1.943698179	4.77287909	2.163905782	29.288915	3.881900203	6.352838673	7.482720958	1.501912062	3.906873415	8.279228347	1.265409732	7.281165371	1.890561284	5.712689779	2.555014375	4.460450336	2.684773347	6.415771529	15.64334858	10.59060444	6.910186767	0.710775481	18.9550976
15285if_26	GAC36	1.866922795	1.657226731	3.751557084	3.244753269	2.891965575	3.081581265	3.015645727	0.986599069	0.021614264	0.999638498	0.324029643	2.349328849	0.4303715	2.696016569	0.607608174	2.116456428	0.653688813	0.169480961	0.092384549	0.934495773	1.100609758	1.564065681	5.167931209	3.475578099	2.478933698	14.572081	1.27216689	0.597745693	4.176989011	2.960079936	3.214973558	3.435646514	0.692209021	7.434305665	0.378669827	0.333875938	10.078311	0.65699907	3.132790974	1.123007991	9.503050465	4.137209098	4.731502275	5.834556492	0.603602495	4.532255016	4.806999397	0.256149411	2.012349951	2.787333091	6.141915368	0.997021805	0.490672641	1.322732821	0.498997926	2.241618034	0.160143633	0.990699432	2.964484216	0.676079173	0.847321099	3.909164229	3.97036255	1.480220659	4.220211075	6.892787862	6.92817663	9.889389082	0.649959806	7.970125789	2.303493476	0.104473907	4.179801644	7.656480773	1.207086932	1.908726675	9.623055292	4.713638921	1.976208374	0.237150828	12.42634878
15297if_22	GAC36	1.236898098	2.563605885	2.883242179	3.092116134	2.034607211	5.253459312	3.325696404	2.458835201	0.057650059	3.649029646	2.05592186	1.990819991	0.411928784	2.010436151	0.294431849	3.55008619	1.354493365	0.558136893	0.473967667	1.371360404	1.213507286	0.83995108	5.822650515	5.387991697	2.641035951	5.181018885	3.395371903	3.171615369	5.519984308	4.954941749	5.168571084	4.611339492	1.063611337	6.164574471	0.958264759	1.890852075	5.952957359	0.426331733	7.293736941	1.506902509	7.851488801	2.971106485	3.279192448	4.592563812	1.514458547	5.489161275	2.818631467	0.183609853	0.899171291	2.709989317	8.252651813	1.563062466	0.799978568	12.74526886	0.810135688	4.748888071	0.461032859	4.237235731	2.625087574	1.652335339	2.307814861	12.06275519	5.734187254	2.095723858	2.360659288	0.561860172	6.473592595	5.46642737	2.070490629	7.294943378	1.253822615	0.067297652	2.838379828	5.102685129	1.313879313	3.302415532	4.502781732	5.108370331	1.559686627	0.269868442	12.26255826
15238if_12	GAC60	2.727924626	1.879389093	3.7224209	4.656888865	2.616502312	5.292471684	3.867860104	6.969145145	NA	0.72290099	4.088718345	5.715042732	1.115381146	3.35706901	NA	6.331192163	3.324167754	NA	0.149368259	NA	15.59534697	14.64087352	10.00623486	9.635310574	5.205808451	10.39989535	0.919469944	2.788640137	18.28574486	6.196365615	6.779194552	8.466546567	2.245322571	8.256810544	2.046719808	0.957590327	8.908344173	0.212354319	3.556626056	1.564591269	9.469769778	4.049838235	3.674265258	4.772157422	3.080121084	8.031031998	10.20660893	0.259364806	2.954446874	2.683800591	10.08116216	2.143632552	1.06279747	8.117790887	1.313007831	0.596605435	NA	0.677146068	3.282288908	1.691787351	2.152138833	5.700974051	3.835091536	3.141940893	4.774312235	1.429302544	5.024535314	12.46072908	1.027477651	6.239961868	2.265746142	5.333016883	3.081585339	4.927294103	2.831358094	5.348899264	0.388330005	0.972782763	4.488280852	1.25440646	19.40777427
15261if_27	GAC60	4.691414566	2.093593175	2.528007834	7.481093534	3.846754417	3.747091207	2.351887125	1.84115261	0.008091008	0.831977073	0.060121453	1.67257254	0.362537524	3.563126462	0.026689854	0.791662362	0.275771711	0.056763326	0.272694187	0.595545519	0.361965757	0.31996398	4.947186882	4.146914487	3.131956108	7.753253514	0.954140231	0.356118545	4.758204261	2.395343099	2.659033659	4.282528417	0.868566817	8.978289533	0.847372807	2.983511323	11.8436068	0.334601007	11.11693541	0.791266525	7.07135274	3.651796662	4.417997935	5.876475051	1.396033361	2.655379172	1.196747439	0.228882626	0.645795207	2.600073055	7.691784983	1.24286496	0.634943762	3.79322395	0.918191518	2.467261092	0.116834333	0.801215131	2.608002107	0.706586853	1.448008319	50.02099466	4.524360445	0.493203919	4.21154444	0.739399303	2.869532767	5.469098177	0.735010197	3.242540021	1.158546652	0.080330507	5.116557899	10.27880782	1.228171464	1.827223477	9.876160192	9.533377227	1.397700818	0.144304085	14.75611388
15277if_23	GAC60	3.160524461	1.802569439	2.790834903	5.239873714	2.888684562	1.340389757	0.646021545	1.102720901	0.013433501	0.800820321	0.080352014	2.487468549	0.124859767	1.955843295	0.132477568	0.818736682	0.175135465	0.060231694	0.225347189	0.145848892	0.300881247	0.376205581	3.468658249	2.859406954	1.792719497	3.855632668	1.136213899	0.090151983	3.110606169	1.305698217	1.331310035	2.13149642	0.853985497	11.80150744	0.76315179	0.316390313	11.63814364	0.044041301	4.103426454	0.368178541	8.957116988	1.37140637	1.291302039	2.378143148	0.477055151	2.633023898	2.800649018	0.172545623	0.816680806	2.827311834	2.887640311	0.597286094	0.355694407	3.859271998	0.305943638	0.496774786	0.109720999	0.662806268	1.701315098	0.414407127	0.723531914	7.965091875	2.530750781	0.374807202	2.394403179	0.210398554	1.87076135	5.044089417	0.430024139	2.330265772	1.098336917	0.134680235	3.933778069	6.791152263	0.87572098	1.604285008	2.300250122	3.049182279	1.169309874	0.159030288	12.88753751
