Class	Name	MPIMP-ID	Spikelet-Control -Flowering-N22	Spikelet-Control -Flowering-N22	Spikelet-Control -Flowering-N22	Spikelet-Control -Flowering-N22	Spikelet-Control -Flowering-N22	Spikelet-Heat & Drought-EGF Start of stress-N22	Spikelet-Heat & Drought-EGF Start of stress-N22	Spikelet-Heat & Drought-EGF Start of stress-N22	Spikelet-Heat & Drought-EGF Start of stress-N22	Spikelet-Heat & Drought-EGF Start of stress-N22	Spikelet-Heat & Drought-FL End of stress-N22	Spikelet-Heat & Drought-FL End of stress-N22	Spikelet-Heat & Drought-FL End of stress-N22	Spikelet-Heat & Drought-FL 12h Rewatering-N22	Spikelet-Heat & Drought-FL 12h Rewatering-N22	Spikelet-Heat & Drought-FL 12h Rewatering-N22	Spikelet-Heat & Drought-FL 12h Rewatering-N22	Spikelet-Heat & Drought-FL 36h Rewatering-N22	Spikelet-Heat & Drought-FL 36h Rewatering-N22	Spikelet-Heat & Drought-FL 36h Rewatering-N22	Spikelet-Heat & Drought-FL 36h Rewatering-N22	Spikelet-Heat & Drought-FL 60h Rewatering-N22	Spikelet-Heat & Drought-FL 60h Rewatering-N22	Spikelet-Heat & Drought-FL 60h Rewatering-N22	Spikelet-Control -Flowering-Dular	Spikelet-Control -Flowering-Dular	Spikelet-Control -Flowering-Dular	Spikelet-Control -Flowering-Dular	Spikelet-Control -Flowering-Dular	Spikelet-Heat & Drought-EGF Start of stress-Dular	Spikelet-Heat & Drought-EGF Start of stress-Dular	Spikelet-Heat & Drought-EGF Start of stress-Dular	Spikelet-Heat & Drought-EGF Start of stress-Dular	Spikelet-Heat & Drought-EGF Start of stress-Dular	Spikelet-Heat & Drought-FL End of stress-Dular	Spikelet-Heat & Drought-FL End of stress-Dular	Spikelet-Heat & Drought-FL End of stress-Dular	Spikelet-Heat & Drought-FL End of stress-Dular	Spikelet-Heat & Drought-FL End of stress-Dular	Spikelet-Heat & Drought-FL 12h Rewatering-Dular	Spikelet-Heat & Drought-FL 12h Rewatering-Dular	Spikelet-Heat & Drought-FL 12h Rewatering-Dular	Spikelet-Heat & Drought-FL 12h Rewatering-Dular	Spikelet-Heat & Drought-FL 12h Rewatering-Dular	Spikelet-Heat & Drought-FL 36h Rewatering-Dular	Spikelet-Heat & Drought-FL 36h Rewatering-Dular	Spikelet-Heat & Drought-FL 36h Rewatering-Dular	Spikelet-Heat & Drought-FL 36h Rewatering-Dular	Spikelet-Heat & Drought-FL 36h Rewatering-Dular	Spikelet-Heat & Drought-FL 60h Rewatering-Dular	Spikelet-Heat & Drought-FL 60h Rewatering-Dular	Spikelet-Heat & Drought-FL 60h Rewatering-Dular	Spikelet-Heat & Drought-FL 60h Rewatering-Dular	Spikelet-Heat & Drought-FL 60h Rewatering-Dular	Spikelet-Control -Flowering-Anjali	Spikelet-Control -Flowering-Anjali	Spikelet-Control -Flowering-Anjali	Spikelet-Control -Flowering-Anjali	Spikelet-Control -Flowering-Anjali	Spikelet-Heat & Drought-EGF Start of stress-Anjali	Spikelet-Heat & Drought-EGF Start of stress-Anjali	Spikelet-Heat & Drought-EGF Start of stress-Anjali	Spikelet-Heat & Drought-EGF Start of stress-Anjali	Spikelet-Heat & Drought-EGF Start of stress-Anjali	Spikelet-Heat & Drought-FL End of stress-Anjali	Spikelet-Heat & Drought-FL End of stress-Anjali	Spikelet-Heat & Drought-FL End of stress-Anjali	Spikelet-Heat & Drought-FL End of stress-Anjali	Spikelet-Heat & Drought-FL End of stress-Anjali	Spikelet-Heat & Drought-FL 12h Rewatering-Anjali	Spikelet-Heat & Drought-FL 12h Rewatering-Anjali	Spikelet-Heat & Drought-FL 12h Rewatering-Anjali	Spikelet-Heat & Drought-FL 12h Rewatering-Anjali	Spikelet-Heat & Drought-FL 12h Rewatering-Anjali	Spikelet-Heat & Drought-FL 36h Rewatering-Anjali	Spikelet-Heat & Drought-FL 36h Rewatering-Anjali	Spikelet-Heat & Drought-FL 36h Rewatering-Anjali	Spikelet-Heat & Drought-FL 36h Rewatering-Anjali	Spikelet-Heat & Drought-FL 36h Rewatering-Anjali	Spikelet-Heat & Drought-FL 60h Rewatering-Anjali	Spikelet-Heat & Drought-FL 60h Rewatering-Anjali	Spikelet-Heat & Drought-FL 60h Rewatering-Anjali	Spikelet-Heat & Drought-FL 60h Rewatering-Anjali	Spikelet-Heat & Drought-FL 60h Rewatering-Anjali
Phosphates	Glycerophosphoglycerol	A218002-101	8.047109596	2.905360324	7.449776032	1.638027337	7.407430409	6.844823871	3.623261991	5.167296077	6.746958843	4.484992294	6.340118425	3.980648413	4.208769927	6.033207027	8.041549099	4.151553665	7.095484905	5.214065767	6.54198212	6.594139084	3.706791724	3.409063938	6.945157346	5.705379381	4.750579685	4.945233852	6.581537753	3.462522142	5.372314616	2.482536166	5.424553122	5.479911859	9.03261041	5.55741708	4.396587392	9.527171509	8.59838072	8.226628636	5.765970975	6.163482349	5.0211924	10.02170701	3.609352995	5.540953407	5.977383923	12.1254525	5.78219147	0.255601959	13.94889463	11.67543269	10.09074555	10.39417356	7.1830538	8.2260045	4.702057705	6.351661845	6.588200757	11.16311491	5.285396697	11.49026387	5.5485025		12.6715927	6.740938335	12.4613585	14.7084203	13.71731901	21.65972683	9.686529603	6.135918889	3.844289299	10.18013904	5.678237133	9.876782725	5.180062179	6.870091573	4.786774559	8.7343197	4.482509981	5.42652645	4.242272196	5.730355722	6.777927922	4.88531223
Phosphates	Inositol-phosphate, myo-	A243001-101	1.631956233	0.429371581	1.024825416	0.327720182	1.601941226	1.545528774	1.181564551	1.40827166	0.581835518	1.191464079	1.060943422	0.298096683	0.788076789	1.075514651	1.555755123	0.855134949	1.305072129	2.338360637	2.946934723	2.053804326	3.5361954	0.819105696	1.327470292	1.25101435	1.470963028	0.87801609	1.121828323	0.388917344	1.152724699	0.797184471	1.259107131	0.908358928	2.211398099	1.209198434	1.033597926	1.193258391	0.445028065	1.17759284	1.240416793	1.042801377	0.750634954	1.204722269	0.399361675	1.439522456	1.301585902	6.989323301	0.404069445		15.55630166	1.993927885	1.391932787	1.464411679	1.309831648	1.793702467	1.219504188	1.040467846	1.210540166	2.508565264	1.151649175	2.464684409	1.405097414		2.992091002	1.251337662	1.023783089	2.046788343	1.762079587	3.059326185	1.502986949	0.964141558	0.680680027	1.653019923	0.370650128	1.734760793	1.022669936	3.785902789	0.568920504	3.088350379	2.204616326	1.755464594	1.183663543	1.317952302	0.767540367	1.067781528
Phosphates	Phosphoenolpyruvic acid	A159005-101													4.313720506																																																										2.571846653													
Phosphates	Phosphoric acid	A129001-101	5.138639945	5.688412388	8.144899236	7.715991574	6.755076039	5.084376182	5.011853729	5.562057623	7.305149347	9.01827749	5.936596745	8.721556954	6.916397317	5.047366521	5.219471586	4.458622143	7.512217131	5.180397406	5.72919361	7.144223824	7.226246496	5.945783522	8.619377349	7.127606338	4.44155678	5.688712847	7.353978898	7.85351588	6.726335142	6.673915248	4.315636766	5.675892907	5.547120889	9.785376441	6.192486885	9.862504049	8.93972542	9.879081444	9.740183509	4.830166695	4.146844458	5.345503454	7.67872645	6.341209771	6.139496307	5.242165186	8.736415475	7.982040814	10.06379114	4.894819784	4.450486011	4.697678613	9.573525285	5.953242906	5.734132163	7.303151695	6.330867509	27.27209544	8.241197886	5.220753429	4.191552711	43.62085486	5.965885736	12.09242627	3.898221116	5.494688819	5.118238573	16.60840898	7.758498668	5.531673462	5.591743759	5.845787637	7.768045045	7.607551658	9.53391125	4.38336069	9.085040832	7.499751937	5.968097402	4.221186002	4.873966511	5.730648416	10.10149035	6.829600846
Phosphates	Phosphoric acid monomethyl ester	A119001-101	2.075581074	1.193744208	5.422963813	0.840075043	3.346584264	8.374947169	2.428053224	3.646842434	2.533292724	5.961921218	8.266523733	1.509560742	6.386957901	7.899695534	14.95095888	3.408078516	6.308960669	7.495726565	4.479489903	7.30663118	8.554620032	4.61498526	7.764173828	8.449192438	8.884377427	3.233847257	3.291824962	1.205365589	6.525155347	5.280026256	2.535060786	3.277270396	13.04790291	4.177774324	6.81294208	12.27253563	2.325905808	4.673937085	9.070975596	6.889489538	2.902455609	10.68859407	1.644139677	8.119581857	7.054696086	14.30524137	2.752281489	0.140624935	21.35936388	13.28491085	8.692152181	9.805164828	12.33605047	7.568384396	3.765034689	3.412579808	3.932298327	2.078702989	4.451212914	1.978630633	4.805590044		2.280466239	1.730754676	1.319217657	9.448591463	6.63687257	9.238763994	4.453420758	4.189715394	2.343426624	9.155214142	1.006489499	5.740139427	3.457046064	7.308833923	0.976027524	9.206973043	8.429150682	5.226683929	3.96032012	3.507156187	5.916786179	5.30080439
Polyhydroxy Acids	Arabinonic acid	A179001-101	2.152475169		1.888444607		2.008762052	2.147459997	1.264530515		1.491245733		2.090319453	1.572912049		2.234930593	2.456824524	1.438478971	2.141445262	2.17212354	2.383828209	2.647618846	1.725426592	1.662486591	2.808868571	2.096350374	2.125784851	2.005546022	1.72670545	1.225472096	2.548057877		1.452769557	1.589448675	2.64489153	1.863623382		2.27606723	1.92870178		1.912268407	2.099941196	1.491954642	2.19121175		2.287617185	1.197795383	2.424866881	1.828562489	1.692810835	2.371838125	2.77582053	2.823219263	2.754199934	2.849357598	2.986687009	2.698608292					1.80900211			2.010712758			2.041265668					1.173752731					1.457858207		2.303569877		2.249086242	1.360782672	1.363315812		
Polyhydroxy Acids	Ascorbic acid	A195002-101	0.274538634			0.604884746			0.091018114	0.319587451	0.086982895			0.089000103		0.409197495	0.156623721	0.155488914	0.132125719			0.099109604		0.12523184	0.186992797		1.480653808	0.600246685	0.240682511	0.688442921	0.835697439	0.205006699	0.173840067	0.869932542	0.444047354		0.272534203	0.173470406	0.619663512		0.160638079	0.3101637	0.134630141	1.153177651	0.172018789	0.173842436	0.308125668		0.210240804		0.132453566	4.050764241	0.260661187	0.342451851	0.107553608												6.386403495							0.098601387										0.099849854		
Polyhydroxy Acids	Dehydroascorbic acid dimer	A185002-101								81.27688085						76.73733322				291.4294306	267.9314807																211.8682884					219.7758824					186.2634568	92.57202103				316.3940221			185.2158718																	234.8000533	338.496312				173.9683207			76.23578203		82.89403702				
Polyhydroxy Acids	Erythronic acid	A154001-101	0.356781703	0.16275149	0.334877536	0.08181085	0.415788135	0.432150165	0.297751069	0.51410248	0.348277037	0.28768891	0.306258576	0.142775042	0.276691887	0.463635396	0.545129702	0.285767322	0.515657848	0.419450809	0.360477139	0.548443738	0.435159074	0.328356935	0.494691017	0.483610888	0.487895037	0.331882439	0.405050809	0.21864567	0.418088502	0.262284909	0.308390563	0.380591646	0.603726758	0.394036888	0.417805184	0.495326813	0.52106963	0.471380225	0.457084784	0.430631492	0.302183362	0.499076497	0.158120555	0.535228349	0.365190542	0.659304912	0.210055844		3.364804263	0.901336383	0.608976812	0.568715806	0.526393944	0.629546919	0.297524282	0.302971639	0.425169518	0.611343427	0.362519094	0.354296485	0.345395685	123.8072302	0.514052534	0.319357161	0.488271226	0.669892166	0.720883177	0.901838264	0.537171855	0.457338792	0.294613314	0.514768463	0.158005871	0.822829204	0.428921395	0.611895669	0.216290496	0.722139166	0.665013951	0.851727718	0.41708267	0.543180768	0.55662875	0.50709706
Polyhydroxy Acids	Galactaric acid	A204001-101	1.934768715	0.647429255	1.787991357	0.514296704	2.259561826	2.700944577	1.842258449	2.2497517	1.66107202	1.552304745	1.729615019	0.561419879	0.945182277	1.688567437	2.388098332	1.37852984	2.119713073	1.73006301	1.435197277	2.096508551	1.562412233	1.327023772	1.500492177	1.636583716	1.813636211	1.490486303	1.432672767	0.908395644	2.053204518	1.582198692	1.948750299	1.673270805	3.10211764	2.004027882	1.101048128	1.673062798	0.920548361	1.861545463	1.692942539	1.419482222	0.941311624	1.418739191	0.394690553	1.518012377	0.826697178	1.765495345	0.541656934		2.484024878	1.906616053	1.221412129	1.22209696	1.079498051	1.758982125	1.39433253	1.46455491	1.643042911	2.774571173	1.602157928	2.036259429	1.675850692		2.355601236	1.477673655	1.529819667	1.712251329	1.690254213	2.898663161	1.767397498	1.143239788	0.589864222	1.230365863		1.54011282	0.651381695	1.32254858	0.431290437	1.21744413	1.261650471	1.250244444	0.827079629	0.984116341		0.675143432
Polyhydroxy Acids	Galactonic acid	A199002-101	3.172440853	1.545310196	3.219260204	1.104440623	4.29552697	4.307672415	3.190265709	4.163492742	3.029350746	2.446840877	3.00238382	1.470822888	1.809262286	3.101091206	4.208296018	2.483161622	4.534156324	3.642066691	2.80608555	3.939202053	4.134944246	2.49905169	3.570689375	3.523418799	6.426808081	5.334592313	5.891810532	3.953491931	7.224319877	3.759682626	4.950646007	6.081263176	9.09793773	5.721990039	3.051817231	6.449191085	4.966340683	4.190281735	4.967939627	4.605754431	3.027020899	5.139871601	1.866967911	4.89740956	3.758167814	6.347649023	2.874013012		10.15139156	8.732348724	5.844457167	5.085638294	6.330728451	7.589171149	4.963935918	4.529741205	6.133983773	8.143114939	5.442095113	7.107709419	5.334531953		8.857316713	4.863992971	5.465416004	7.897285873	7.6459077	10.55663964	6.65625119	5.544401584	3.03894845	5.910257396	1.874011102	8.033624204	3.635931826	6.586687453	2.693415551	6.84915554	6.427367537	7.103411938	4.200611854	5.072878136	2.868931041	4.56507703
Polyhydroxy Acids	Gluconic acid	A200001-101	2.184588014	0.917219407	2.454843742	0.519329661	2.543225061	2.69590429	1.9131867	2.706760828	2.566006518	1.482813217	1.738554593	1.048770026	1.411225819	3.400592328	4.101923574	2.279741532	3.5242553	4.233583582	2.442996946	5.368773174	7.371075228	2.489434291	4.305281309	4.38108935	1.480406551	0.991569921	1.392453714	1.055745222	1.349605547	0.862198177	1.314168853	1.42308114	1.748589132	1.3715522	0.75746368	1.320109661	1.615927125	2.042328824	2.246122623	2.243054547	1.9245065	2.659260063	0.634720922	2.174837806	1.79905006	3.621180896	0.875002648	0.140219967	4.849756473	2.710304986	3.00818883	3.640421509	16.56473231	6.486195319	0.831201046	1.219145586	1.952465934	2.711185206	1.73156488	2.389178119	1.902724928		2.473844503	0.998055006	2.368736561	4.418385311	4.717431724	4.728817055	2.68370912	3.500259486	1.910660401	3.537957766	1.083484045	3.666130437	2.527202116	3.425920071	2.207128186	4.939903421	3.553225633	3.515131109	2.601124694	2.880637024	1.040723732	2.90985747
Polyhydroxy Acids	Glyceric acid	A135003-101	0.252048461		0.272043019		0.346302592	0.308524883	0.231402242	0.343699501	0.329256931		0.282051848				0.368917201	0.261619973	0.547511351	0.24840542	0.378176311	0.637761646	0.529488235	0.265880563	0.459440819	0.372094986			0.280161632	0.137425689	0.23709939		0.157644196	0.16436962	0.322552916	0.29893905		0.348845086			0.272668627		0.146820277	0.300235806		0.289420889	0.237559581	0.92399103	0.265598807		1.425206067	0.363366365	0.343667154	0.295417588	0.351567876	0.564247979		0.384969447	0.566590743	0.678062744	0.54922417	0.573148779	0.507778158		0.848715173	0.536807255	0.517005706	0.854393242	0.870021763	1.052006578	0.768410683	0.484221528	0.429036665	0.671067487	0.368969742	0.981304859	1.256569751	1.482318751	1.06354666	1.39821134	1.360843596	0.707379597	0.549419452	0.804571108	0.557768497	0.946905065
Polyhydroxy Acids	Saccharic acid	A201001-101	6.679388984	4.685513366	6.532919016	3.473877265	9.315242506	6.890104239	6.625351888	8.14090289	7.395037523		6.774167802	7.108541623	7.197913606	7.360877602	8.466873849	5.592747879	7.629366037	8.768316331	8.150903122	9.291443254	6.795099925	7.439678319	9.21202953	6.656476949	9.015259751	8.819186537	10.63163942	9.19984137	11.46913045		7.74648016	7.248105511	10.41938789	10.8529384	7.837118683	10.34280378	10.73217625	9.178098836	8.106709743	7.337879696	4.776462809	9.386621901	5.914457721	8.110539677	5.855424286	9.484865382	8.885727064	9.049979186	14.20953357	9.745065301	6.091221073	8.134827969	7.281384774	6.964765338		7.236837192	6.894469981			10.02083822	4.920348968		8.985772189		10.55108709	8.841242459	9.668134791	15.31852355	6.695497466	5.130192501	3.621390887	6.197515819	4.340667593	8.499758567	6.421449748	5.124093841	5.033402644	7.954847534	6.004327641	6.657892275	4.607185734	5.914937254		
Polyhydroxy Acids	Threonic acid	A156001-101	2.206985564	1.720306214	2.595005677	0.711005211	3.086750622	2.963089749	1.783367482	2.267200744	1.844237608	1.542730565	2.458205612	1.166048278	1.341054665	2.464757154	2.90797804	1.982771293	3.079033286	2.78630574	2.238955328	3.065667419	2.060793014	1.560241346	3.488354187	2.923961952	2.826524175	2.702755496	3.576064832	2.387828364	3.231808467	2.000753663	2.455677718	2.209500728	3.390602364	3.708111407	2.889577053	3.284532777	3.495020271	2.98201725	3.719329786	3.145494044	2.468993866	3.67969138	1.369274047	3.942881156	2.631228489	3.79515325	3.515809556		4.429885033	4.61434205	3.437871455	3.02196173	2.542752109	3.030101249	3.408383517	3.055935513	4.105103778	5.446759001	3.686905456	5.129785096	3.444927417	3.182126344	5.550220328	3.64311681	3.721750043	5.03888919	5.408002205	6.752669204	4.306036047	3.44256555	2.27538272	3.072479383	1.421220679	5.032359951	5.585981901	5.082393985	5.063135715	5.710626803	5.301560702	4.362135901	2.173541106	4.101185364	3.403101112	2.937101877
Polyols	2,3-Butanediol	A069001-101																	0.27406495				0.191051007																																1.058450189	0.502154557																														
Polyols	Arabitol	A171012-101	0.137622746	0.057564405	0.11702279		0.157184247	0.41932032	0.131300592	0.350255232	0.131462696	0.102616921	0.214520774	0.065195832	0.148398222	0.440153548	0.517438932	0.280971614	0.699453165	0.442457159	0.19072802	0.38721912	0.519986918	0.249329596	0.262894747	0.337112204	0.516701746	0.127816919	0.303742711	0.082085982	0.183242463	0.148999573	0.102159968	0.138900712	0.509379083	0.213819879	0.271238096	0.236850641	0.145581706	0.377184408	0.232008322	0.288345182	0.189711046	0.217856095	0.046217567	0.322054281	0.180603598	0.266045099	0.071717208		0.254331937	0.69153607	0.299391192	0.367489997	0.750509415	0.91508649	0.162366988	0.150892242	0.229701326	0.324587507	0.161931676	0.067292458	0.142141568		0.17606561		0.221703217	0.30866705	0.71941917	0.526230356	0.342535518	0.855519242	0.193199508	0.398514198	0.081819621	0.447420754	0.18599023	0.254810917	0.090539547	0.353029504	0.36636889	0.507251467	0.27433615	0.507396538	0.180544131	0.437484385
Polyols	Erythritol	A150002-101	0.154849442	0.0351557	0.116530066	0.030547496	0.416208554	0.252385656	0.143340176	0.261632792	0.130225204	0.165290585	0.349886295	0.123082829	0.303848295	0.797195415	0.914870609	0.583451966	0.804610547	0.786163737	0.497646579	0.751065074	0.611836284	0.321058307	0.77821955	0.504940414	0.229963685	0.166574988	0.219569711	0.081240723	0.301979202	0.151011115	0.161585456	0.234080487	0.520849782	0.374839143	0.382860324	0.63048412	0.268708807	1.197553882	0.586599716	0.571631919	0.388174063	0.57247476	0.134269363	0.719228257	0.453519753	0.655976467	0.190068684		0.756653641	0.903393036	0.472322684	0.415384628	0.434731265	0.567628519	0.144748254	0.207227381	0.313387533	0.390122247	0.251434248	0.139799083	0.221443262		0.271808212	0.139635653	0.481503225	0.735586572	0.913610746	1.023392011	0.703215776	0.941766228	0.331854322	0.925249075	0.165119889	0.803402909	0.419175072	0.586705536	0.200620705	0.705651151	0.84704056	0.788676325	0.609601383	0.467687951	0.091476288	0.519084639
Polyols	Glycerol	A129003-101	2.402507087	2.312403242	3.586834166	2.6611996	3.161950035	2.550084325	2.43137803	2.263147678	2.34391195	2.302483494	1.719600987	2.815563298	1.455195515	3.056194081	2.114689828	2.080174956	1.752633402	3.888721825	3.196105027	2.485021713	2.902664865	2.633973677	1.660393572	2.183116693	2.409930336	1.429006762	2.174399914	2.799150642	1.788213851	3.49721173	1.857924333	2.959491632	1.457626055	2.043143603	2.524414641	3.012084981	2.3427295	2.457507172	1.996310524	1.700209529	1.428594696	1.928373971	2.321017235	1.679361388	3.595913826	4.214411409	2.652474147	2.067117538	5.155492213	2.70374864	1.761056857	1.900827262	2.219524301	1.469125597	2.778213366	3.607251298	2.944767423	10.74599287	1.872948155	4.148878525	2.518268156	14.72588426	3.457823234	3.825863305	1.780565278	2.669569116	2.603311403	3.141003983	2.015226981	2.117483888	2.246021458	1.967452951	2.633497978	1.578208887	2.770350211	3.214317674	4.332006619	2.69957715	1.851176018	2.710280515	2.042640179	2.497669892	2.521137646	1.821275145
Polyols	Hydroquinone	A140012-101														0.1430957									0.17352112	0.1381048	9.018716918	8.99761316	4.842105673	3.437532865	10.79794005	5.361870246	4.505358982	5.999510213	7.851454452	7.005917749	3.261689139	9.163309506	2.584516776	2.09163027	4.663175558	1.60650035	2.272625143	3.703702452	0.394029347	4.795472357	0.806771484	0.941508568	0.367221941		1.303741999	10.09548481	4.371350262	2.65060244	0.224570091	0.279826826																														
Polyols	Inositol, myo-	A209002-101	6.090543939	9.196638754	6.00840586	7.990132393	8.538220548	5.494632207	7.92592728	7.13657469	7.618385882	8.865287145	6.755059294	8.393915083	7.457300872	7.505699246	5.934221218	8.904094646	6.200288182	5.928699492	6.690398834	6.216159347	7.807028251	10.41497245	6.979185646	7.522681976	4.73822423	6.90630948	7.27142978	7.264991065	5.207135557	7.442270736	7.159629402	8.032064224	5.112201938	8.024386765	7.91927014	6.412046165	8.089004449	10.96220788	8.668157813	6.580439402	8.147864833	6.077585168	8.13423235	6.812081743	7.276404351	6.051582823	7.515559781	7.559317759	7.989500869	6.119821162	8.468064418	5.716230732	6.49442698	6.580197134	7.209393954	5.815205342	5.345453189	21.94162894	7.9223584	5.765851197	7.315005178	57.15279172	7.501885567	11.9396487	6.708677879	6.71449305	9.118332485	23.59111347	7.308360888	5.352437242	8.346569068	5.476912082	7.752613213	7.131289123	9.963210004	4.301933714	8.394107861	6.777911686	6.827278878	5.812569628	7.421372746	9.547947887	8.351216271	5.479293822
Polyols	Ribitol	A173001-101	0.805504835	0.368836195	0.699008663	0.280098314	1.03782864	0.616384057	0.401999891	0.533508903	0.541142858	1.028786209	0.781845965	0.345435326	1.05376621	0.648593379	0.674337965	0.429389681	0.555577088	0.415556971	0.518245918	0.548411559	1.194362381	0.432155066	0.735433944	0.581422197	0.638929635	0.770156058	0.512240171	0.379406168	0.73444127	0.52446357	0.502125566	0.322413586	0.874135018	0.478060657	0.959388802	0.776536117	0.408400915	0.981886433	0.782308051	0.418039321	0.333256897	0.612554432	0.019201922	0.651377886	0.221177316	0.505116442	0.024149359		0.632199592	1.562846588	0.558084803	0.597469194	0.942053914	0.812080429	0.774822304	0.690105639	0.551336739	1.42622172	1.236751589	0.595957862	0.4956868		1.419055152	1.040612026	1.199901263	1.134960266	1.054154095	1.79501663	1.225832247	0.782040512	0.411856859	0.660320174	0.200746826	0.853543684	0.47901184	0.371145043	0.03285904	0.850072688	0.50526845	0.683137865	0.519127376	0.401929227	0.053358041	0.715738812
Polyols	Xylitol	A171001-101																																																																																				
Sugar Conjugates	4-Hydroxyphenyl-beta-glucopyranoside	A258002-101															0.432856302		0.470920043								5.107714028	5.630999205	7.669734803	7.546259788	6.233419334	3.907877811	3.541625926	3.587380351	5.882193164	7.124934621	1.678582437	3.470401589	3.415490597	2.253571531	2.518112038	1.738695613	1.777117406	2.225753465	0.912111449	2.818035069	0.620663698	2.441098068	0.773928829		4.323211226	2.865986611	1.200430034	1.108632729	0.469700078	0.483592006		0.346781855				0.392308219			0.284754892													0.306484228						0.374277743		
Sugar Conjugates	Galactinol	A299002-101	7.624113526	9.033613999	7.616560663	9.399422553	7.317704486	5.955511352	7.975584062	5.920810091	9.057742205	7.588338682	7.056815501	10.7067564	7.97965896	6.204258794	6.960452902	6.175902825	7.737952286	7.035788536	7.815238163	8.976073779	7.314479981	12.86949711	9.20303685	10.51842167	4.906105868	7.592029482	7.47988504	8.43560964	5.353273625	6.485723383	7.21283632	8.926503397	6.280350466	8.553875388	9.764289631	8.437183645	10.08163007	11.3708584	8.457998447	7.364091389	8.298762756	6.592273486	9.789694258	5.52518321	6.621690764	6.866587735	9.128716604	4.543119508	7.568756092	6.497101179	6.46339421	8.34282375	9.660012169	8.224555685	7.17541686	7.195507343	6.816285535	9.722876809	7.077019359	6.507926756	6.189501389	17.49117511	8.299245931	10.27142416	5.533779671	7.357316213	8.045256994	6.686857799	7.827162807	6.726637078	9.771654361	6.543829693	10.55113031	8.246381203	6.337357078	5.582074691	11.51149049	9.196209069	6.404734749	6.389825252	8.542847567	11.61441945	8.220084596	8.275097867
Sugars	Arabinose	A167002-101	4.057644481	1.829441596	3.215526385	0.576199836	3.153827782	4.589144937	2.173467206	3.207915843	2.166388714	2.472714678	3.853863408	1.006209629	3.173108269	5.490172152	5.260598211	3.264871093	5.218923741	4.650740754	4.727072607	5.522898132	6.27113075	4.182704092	5.062089629	7.084725047	2.87786495	2.998039427	2.436588238	0.805090269	2.940387129	2.128991938	2.092787807	2.444701032	3.95816262	3.613417317	3.179241656	4.105413629	2.059765043	3.400065309	3.705664294	3.376024972	2.399603622	4.316797978	0.995817543	4.204546752	3.556810116	5.944038187	0.868641017		5.859513668	6.650727931	5.065728215	7.51818206	16.12092475	12.89934515	2.363803672	3.108715911	4.709421199	3.956061713	3.512723931	2.891287464	2.71972154		2.903380419	2.538467738	6.004404535	4.150976292	6.314100304	5.248234564	4.354462891	3.920942761	2.280994538	5.239419911	1.256478436	3.561311873	4.722949308	4.400784449	1.059597646	5.605668685	4.044986756	6.109553692	2.940185248	4.098748834	3.247626127	4.656049807
Sugars	Fructose	A188004-101	281.085328	143.753903	67.88630105	4.812179166	227.8484706	11.47455297	148.6898728	179.8872953	610.6878754	638.6670973	13.27491799	161.3636738	668.46562	162.1534653	215.0311019	145.6092359	190.9788688	276.2292111	232.1146592	489.6972107	126.8467119	128.9249514	567.0859395	119.3383115	132.1358887	147.2916413	38.88154622	205.7807883	2.91021002	153.4715071	6.540348836	132.9812188	304.7146176	61.07933026	259.1212068	102.3599819	288.276913	808.470181	9.307920192	172.0537412	136.3140432	288.1171268	58.11256654	91.59446908	145.7499128	229.2929212	47.35389488	524.1918842	127.0181103	161.4892346	142.2519446	97.59141993	182.6013619	82.87874657	148.7414987	115.4653181	131.4633652	4.366352547	3.303085428	90.24035413	122.2308417	3.506595408	762.3465783	760.9816101	175.8663499	345.5368472	212.4162661	18.50388116	13.50584606	271.1406356	167.3108705	167.8420163	94.25237808	71.21174787	146.4555212	122.436467	11.31624877	838.2691175	124.5911969	295.9081874	29.66400871	130.9246285	521.0101453	66.9727597
Sugars	Glucose	A189002-101	259.5579612	201.2800031	238.898644	7.184341451	196.2848261	26.36171875	179.2920322	584.9712462	799.7631817	740.7992533	27.13951212	165.6051362	748.2898592	221.7438915	181.3774672	187.5498377	215.1227288	205.902189	195.535349	748.6920662	187.0878531	183.9838181	742.8088568	187.6716842	114.2952351	143.2128827	31.55894247	156.5673957		133.6775282	12.78248643	107.7910976	528.8100397	79.95230847	216.941628	63.34125687	209.9790859	731.6709679	10.92017939	211.6192327	109.8967448	266.2964522	77.13076541	91.1446559	193.1006144	188.2590324	94.61447719	620.3910926	176.1952445	213.4831301	114.7458663	62.83514365	702.2812693	117.1606181	129.2766772	227.416927	102.8373489			57.56341419	109.7116826		797.8501624	741.2122885	163.776766	387.6974145	193.9282226	32.96501746	20.63371373	213.4522839	208.743819	117.131729	142.519526	241.1148301	190.3566117	145.6135753	71.49052881	802.721375	194.0827578	212.9943238	45.63486528	117.456307	655.4693048	95.80060276
