	Code	Benzoic acid, 4-hydroxy-	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Butanoic acid, 4-amino-	Butyro-1,4-lactam	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Tyrosine	Valine	4-Hydroxybenzaldehyde	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A143003	A145008	A145016	A147011	A148006	A155004	A157012	A159003	A170001	A171003	A174001	A176001	A180002	A203003	A211001	A213001	A214003	A221004	A228001	A237001	A237002	A250001	A311002	Ornithine	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Spermidine	Cinnamic acid, 4-hydroxy-, trans-	Ethanolaminephosphate	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerol-3-phosphate	Glycerophosphoglycerol	Inositol-phosphate, myo-	Phosphoric acid	Phosphoric acid monomethyl ester	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
14084if_26	FDR12	1.282127441	11.46766233	2.105494696	4.600413349	6.546337972	17.71392055	1.433477715	4.004805123	2.085974602	3.731537971	6.618020087	7.411772301	13.93017516	4.581552986	11.23943786	7.394275247	3.632298198	2.57455111	0.850692848	1.551110227	4.15824001	14.59277384	9.755261899	6.302044855	2.958699884	4.939551454	3.740595386	5.417503569	5.279208017	2.244208163	3.471413245	1.29526183	5.53448075	5.552311477	0.821654412	0.604521675	0.84038942	0.712491544	3.510688263	0.804951954	1.065576465	4.350617867	0.405823273	9.787678886	1.837909955	2.683267791	0.455581605	0.373525513	0.289044997	7.664549198	5.583193644	8.356059606	5.100874267	0.496088769	2.065876468	1.238738597	1.209223137	1.938410282	0.582768499	1.96700574	4.148166291	6.862385097	4.000873665	0.37517316	7.484946034	9.980528321	0.884315714	14.38069007	7.471647405	0.988896336	1.858501531	3.397203789	1.871833626	0.497305337	3.308401254	0.429832577	1.385503214	2.004076722	1.660622051	15.58538017	0.409868884	2.265178591	4.078842944	26.43355647	21.08338556	0.622212814	1.405298925	14.43463766
14050if_51	FDR36	1.194366158	10.02459548	1.741200403	2.445429481	4.736144673	16.6761649	0.798892255	3.989405238	2.068079005	4.996533104	4.81359758	5.231859969	8.551743254	3.687226208	10.28542191	4.886390663	1.372228929	1.311120846	0.681501841	0.661148502	1.827811086	5.3319775	6.559148461	4.115127132	1.207405834	4.437240894	2.498418796	5.154113222	4.340531037	1.837643821	2.586645954	1.266852716	5.22968512	5.051680943	0.930428196	0.743357289	1.366098854	0.54351583	3.265657101	1.034032165	0.894190805	3.403428537	0.588794124	9.306910903	0.674820616	1.253510958	0.210933406	0.190265787	0.183051345	4.579528713	4.320281676	6.587792378	3.760694892	0.34032356	1.508632357	3.311174248	0.669059151	1.541156774	0.54284638	2.215475817	3.60124885	4.665979275	4.075540515	0.198776353	4.651578745	6.329469335	0.795668953	12.16189039	5.992262539	0.624336285	1.468599211	2.252418741	0.58999901	0.311382396	2.919854175	0.29977082	0.607162856	1.115536421	1.263479191	9.88029283	0.406895996	1.850444339	2.507706203	24.27334129	16.36327811	0.302680945	1.712951813	25.13233518
14057if_36	FDR36	1.347890501	9.114154226	2.062481944	2.499620464	5.771517035	16.29871217	1.29798875	3.44159419	2.001019976	3.968167063	6.835284106	6.771882153	10.73664863	4.107571099	11.5616084	4.680994077	1.914537894	1.642988252	0.513018287	0.784182403	1.923869554	8.561592516	6.727782486	3.941651442	1.683501774	4.497334117	2.525481945	5.245415212	5.393384324	1.903624262	2.241927131	0.992400777	4.787056166	5.819125616	0.765053985	0.724050558	1.136180699	0.535502744	3.45630065	0.816498096	0.855443482	2.624570738	0.463288682	8.898957156	0.544015864	1.668502073	0.296934737	0.25291175	0.207163403	5.437388778	5.294070639	8.00627657	4.347705033	0.412036112	2.114771833	3.624390003	0.75860734	1.834982191	0.487037642	2.014646905	4.09502498	5.993204277	5.186711801	0.322282109	5.8834605	8.575306506	1.187154335	12.08998232	6.580184241	0.732592124	1.506855327	2.570925277	0.722348248	0.3362035	2.817963791	0.316308152	0.633182637	1.399000899	1.456873796	10.80875665	0.387309156	2.088289569	2.166051329	22.05740283	15.19909203	0.343785058	1.890203303	16.9678222
14064if_29	FDR36	1.085944016	10.0793165	1.902137292	2.128113444	6.601467463	17.48940035	1.147872694	3.922299082	2.230265718	4.254598624	6.865880295	5.644054945	10.92758481	4.017735123	10.3911551	7.026416081	2.322542203	2.237687889	0.637870373	0.907461208	3.262986948	9.030062019	8.770599456	5.401039952	2.405604197	6.31252167	2.87145591	5.078285411	5.114121115	2.825247051	2.130848678	1.21371598	5.440265339	5.563770729	0.875286707	0.595468429	1.060931246	0.541915429	5.227686969	0.770122233	0.808409741	4.283800417	0.47748915	9.793070068	0.218793422	1.707334527	0.415257896	0.2634914	0.198151099	5.415174264	4.976445129	7.692574846	4.375852334	0.462520423	2.254896082	2.235412284	1.014847896	1.491055881	0.503757121	1.939934429	3.470965126	5.886977613	3.979620638	0.222918456	5.805386904	7.475885269	0.790895326	13.79521158	5.60152266	0.823637434	1.609858529	2.467951916	0.663532417	0.458759592	3.501474495	0.346023644	0.692588328	1.886036249	1.07062513	12.48035063	0.380628854	3.025954981	2.177794364	22.82172469	17.1620135	0.369909674	1.345720486	22.76955573
14079if_20	FDR36	1.020876048	8.627732973	1.835775377	2.335707798	6.325755376	13.94316459	1.277362973	4.141462173	2.044368141	2.651841738	6.248300151	6.859752282	7.886153167	4.049550486	9.175323813	5.861482839	1.808121618	2.221193153	1.022013211	0.818709825	3.469444213	8.763071614	7.700403685	5.331512341	2.421087937	4.825471848	3.533395994	5.771662908	5.795908657	2.175688924	3.33778806	1.643295677	5.439329601	4.803998	0.718046016	0.446089282	0.652096652	0.570532492	4.311541725	0.91093352	0.784342382	3.946438121	0.406423791	8.433273915	0.174535697	1.880280598	0.340733694	0.291015315	0.168766674	5.949555767	4.4360339	7.796834307	3.974674402	0.385361859	1.784787707	2.686634896	0.866652607	2.151969084	0.626015555	1.831806397	3.716062495	5.317605214	2.963973387	0.214942247	6.136388612	7.141100414	1.024186382	12.94688257	6.86437457	0.809098867	1.724345101	2.338396261	0.728970305	0.380622086	2.650891131	0.294838348	0.999296245	2.110460027	1.017844795	10.4620087	0.388441181	1.902143523	2.664310894	19.07791368	15.09266075	0.421581558	1.346958773	20.24106757
14084if_55	FDR36	1.303170036	8.799688542	2.053522809	2.854209081	6.76690092	10.65144503	1.502080056	4.616289164	2.08804258	3.037740856	5.0295219	7.032988933	10.01841655	4.690404935	9.789654639	3.298833245	2.070861689	1.298114003	0.835655766	0.88613484	1.701190615	9.113737559	7.999362053	4.04427929	1.570855123	2.658381304	3.373821018	6.439899974	6.034026411	1.287371252	3.563737416	1.574010047	6.015337474	6.486716043	0.815182135	0.660482518	1.234393034	0.677250504	3.200735912	0.991438668	0.701088791	3.652919742	0.476593822	9.60096809	0.319935965	1.963444104	0.339892623	0.271123303	0.189545815	6.879173384	5.364915124	8.491488198	4.119983323	0.346021868	1.124736755	0.418329847	0.638257475	2.608919183	0.583923632	2.486005571	4.202967889	6.14926477	4.110560192	0.200060209	6.735549746	7.733670812	1.432936914	10.40400496	13.60821782	0.659732106	1.670831225	2.418219948	0.750215744	0.368834654	2.994805281	0.257587365	0.686373774	1.761486718	1.384920068	11.40299156	0.391474572	2.37904394	2.845205968	20.0781645	16.98860372	0.391288191	2.238313983	12.72570813
14054if_27	FDR60	0.916941918	8.517744083	2.214500169	4.156825758	6.649529005	13.22117837	1.460618921	3.647527886	1.579501151	3.253205811	5.637224626	4.90759531	13.74460807	3.487873745	11.81471095	4.956595948	3.731177606	1.432523646	0.721363697	1.546593829	1.881152194	10.01484655	7.518046664	3.982927632	1.689176207	3.917657005	2.363148605	5.333902443	5.22823005	2.475513882	2.846828239	0.989778282	5.59865885	5.252984292	0.671954366	0.399213016	0.872407372	0.484636483	4.280879461	0.752439664	0.48500142	3.097053296	0.318627275	7.126982461	0.162806411	1.797477006	0.25282274	0.20082998	0.149233284	5.18097134	4.378802981	6.8074225	3.302067794	0.377533279	1.656631824	0.574174765	0.59362076	1.799868404	0.575364343	1.863900155	3.137039775	6.517832992	6.105194347	0.348816111	5.614447846	8.18876313	1.100945265	11.59722185	11.86547735	0.474985667	1.207317425	2.104719144	1.441542869	0.324727915	2.496010393	0.246964632	0.560547972	1.549042712	1.42652834	10.55104685	0.362419547	2.188411674	1.842824039	22.16730994	16.29412236	0.288757974	2.065190885	21.09040898
14061if_16	FDR60	0.602435405	5.648834736	1.45875212	3.152382956	4.994436488	9.065057263	0.968344852	2.388056088	1.198765663	1.662518035	5.527415431	3.330803539	10.59231153	2.57707737	8.482543052	4.541136968	2.086600922	0.917176608	0.863510116	1.095226827	1.52288528	5.978889324	4.754631694	3.156864849	1.322499353	3.407658577	2.214235736	5.016897206	5.232931341	2.529148947	2.185544502	0.73396256	4.834512567	4.927142223	0.514454105	0.335302536	0.659678812	0.217914891	4.931808109	0.490077287	0.348723923	3.205333994	0.336380196	4.946205737	0.081134446	1.689141159	0.273534679	0.158455966	0.102547516	3.458534353	3.514469269	4.822367866	2.127576835	0.227131398	1.304544445	4.088222187	0.594926632	1.691212713	0.513568253	1.136055992	2.801315137	4.91730509	4.475048714	0.188869067	3.624503689	5.709605603	0.586396352	8.184126064	5.130408653	0.404281195	0.839393983	1.671918011	0.669380982	0.195396189	1.476397238	0.192932687	0.345127792	1.432220653	1.412755716	7.21397403	0.385138264	1.981594095	1.509946411	17.29787502	14.19883852	0.299229233	1.423080689	15.49484726
14064if_58	FDR60	1.750834114	8.992892435	1.515818547	4.738554408	5.480084547	10.62394895	1.343439965	3.248717926	2.273413786	6.265461433	6.977754709	5.868379322	13.67591103	5.29830155	9.951347466	5.371532132	3.690895466	1.873284837	0.630557265	1.449844948	2.112902064	7.937472819	7.736418078	4.606535729	1.98628182	6.327105967	3.500399091	5.645151658	5.183500723	2.009459906	1.910294085	1.50156148	5.93562348	6.007807853	0.941219903	0.886286795	1.318762118	0.381715971	4.571792911	0.734348701	0.66902922	3.53228605	0.449311298	6.77874372	5.626069479	1.97320718	0.30278245	0.214307144	0.143523399	5.289251934	3.176676219	5.888489559	2.392558667	0.303003863	0.796001368	3.220618099	0.711711268	1.843568916	0.63014749	1.580851294	4.23832581	4.057542967	3.563410989	0.143133912	5.851135151	5.401202384	1.44147052	11.5090391	4.55590203	0.583184693	1.390472286	2.720682739	2.435600838	0.390457825	2.441503034	0.339795696	0.479449945	2.086072367	2.16719945	12.13313734	0.31968021	2.719013022	2.371261066	29.9715861	20.8020369	0.540589347	1.725746182	23.4225898
14079if_49	FDR60	1.704954221	6.681844075	1.702237949	4.778333292	5.892944993	10.50911048	1.39470943	3.602517309	2.926557152	4.609948677	6.922181387	4.866346864	10.73288649	5.816627868	8.233101403	3.716347348	3.575412929	1.439702152	0.79355797	1.37676411	1.614885549	8.106294403	5.577557762	3.519237885	1.413037953	3.774260259	2.034277921	6.755614364	6.781861741	1.705881213	2.350621627	1.672012717	6.340648894	5.203990472	0.855855288	0.742282377	1.235304085	0.523914252	3.338022481	0.716314106	0.514855722	2.669219671	0.3203227	7.458447804	4.204632877	2.519684163	0.170550668	0.309374964	0.207094108	4.470071898	4.401420066	8.152073848	3.364041387	0.256670212	1.969237226	2.548021552	0.651522548	2.330672034	0.627361567	1.950567807	4.361827633	4.778160706	3.689577906	0.178828139	6.679764172	5.248812029	1.006778788	10.01961243	4.672871088	0.689822889	1.247571071	2.545582855	3.86028258	0.453328859	2.608058994	0.36957939	0.596821056	2.336308319	0.984236451	9.268439294	0.385989278	1.497004152	2.761980569	29.90116936	24.80949431	0.385290394	1.585350332	18.7716778
14088if_34	FDR60	1.584359535	5.905392817	2.139369251	4.845519563	5.831661862	15.32864336	1.523695269	4.342604446	2.262093732	4.238337474	7.240848761	5.726060658	15.54311891	4.688151146	11.29214754	3.254995607	3.912544772	2.315515662	0.910604502	1.719155775	2.674854247	11.33255359	6.27984663	4.892701868	2.048648463	5.289031638	3.138387279	6.065843589	5.700619379	2.219665551	2.770217134	1.121154265	6.295086084	5.356436647	0.863379798	0.629056916	1.052495626	0.467216427	4.527686363	0.74040733	0.719195656	3.436878119	0.394633789	8.893391698	0.375484278	2.589603927	0.266965854	0.259189486	0.157360788	5.345475531	4.16880835	7.6955197	3.353153922	0.346389074	1.33431214	1.895032497	0.855331004	1.840063579	0.64451453	1.632514758	3.52064062	5.633572265	4.879208566	0.189361037	6.26348627	6.419102729	1.102402463	10.30565451	7.854255302	0.671703651	1.407518134	2.728986119	2.424092184	0.446214932	2.969548515	0.398200088	0.690714071	1.850861872	1.032227478	11.28119135	0.398502789	2.287199452	2.404881871	24.63874425	19.42334155	0.401676258	1.722132892	19.62576407
14054if_25	FAC	0.917466253	10.14762203	1.560912448	6.369248503	6.203216569	9.94108332	1.297669009	5.34815135	1.506365999	7.893172919	7.344297786	5.083808957	19.27711946	3.074174296	13.2807078	7.425850145	4.634087385	1.946891874	0.732503855	2.845091309	3.143726654	10.27749363	8.251014102	6.403398662	3.753631887	5.047006625	1.543264524	5.154078166	4.858582108	2.339712633	3.00454257	1.054145137	5.901701847	7.321939582	0.976673171	0.978302922	1.867272186	1.267519943	9.636784297	1.312173914	0.650944062	6.159416878	0.749982841	11.59778763	0.536135123	2.324878436	0.401884429	0.264196456	0.234552196	5.952236973	8.093435757	4.180370242	2.907374904	0.543950061	1.704277647	5.06012284	1.6887576	1.880789991	0.60581551	2.073768942	6.666298236	6.370316369	7.340642107	0.375054222	5.057877478	10.18834232	1.145369784	10.27335782	2.827904274	0.750102594	2.005406211	4.710942415	0.392485442	0.770442078	6.723019665	0.279479262	0.623529505	1.528852468	0.274316327	9.544522384	0.702878071	0.685098721	2.254434843	26.54432553	19.49889383	0.418183689	0.942617219	20.34686095
14061if_14	FAC	0.690995177	11.66689162	1.567982347	6.517924335	5.39414451	11.4291434	1.329700939	4.99813568	0.993026667	3.50880148	6.273312586	4.064988905	22.63542003	2.940194075	11.05223863	7.611227291	4.240705428	1.761601313	0.711141029	2.52582353	3.176474754	9.48444606	7.415077788	5.484593507	3.71050308	4.812532411	1.314165707	5.725614174	5.651323685	2.38871827	2.709581089	0.781930287	4.71435295	5.842700641	1.031498812	0.851023021	1.41191115	1.204020378	10.40907832	1.191180746	0.641946023	6.921026465	0.589705201	9.687439722	0.293664082	2.677901665	0.465730558	0.279036955	0.235927695	6.129995601	9.058730296	5.172786293	3.573165957	0.379838725	1.931611512	7.643511495	1.387851095	1.551187699	0.515704521	2.377493053	6.675109162	5.946603249	6.850608997	0.40403372	4.707641216	10.80831436	0.976043716	11.23747503	2.818509781	0.69393528	2.08566995	4.186957316	0.54446058	0.802973058	6.170256757	0.234160845	0.5573918	1.58013367	0.224555469	9.25222705	0.66847426	0.80012283	2.238141517	33.08596074	25.11151647	0.300576143	0.508579761	20.72459588
14064if_56	FAC	1.306594035	11.76600784	1.210946661	6.162837677	5.519263402	11.5670959	1.415656007	5.172929758	1.886506477	7.768216599	8.197079663	5.397409574	16.78333975	3.233129608	10.82218614	9.127095778	6.504278491	2.069237579	0.588066544	2.740819202	3.252571975	8.315892638	9.004856735	5.754758368	3.735017827	6.531181697	1.602587483	5.042031259	4.814939165	1.718933051	2.1716342	1.639448794	4.827319966	5.839019408	1.260390483	1.104039913	1.629456982	1.229319679	8.043658796	1.169109761	0.793327075	4.83009048	0.843247997	10.31359536	1.09658804	2.595192592	0.537599569	0.309996982	0.286167163	5.276237653	7.043282086	4.426864182	2.956899273	0.492894203	2.010442107	3.792526417	1.345708004	1.743444247	0.476682082	2.893498268	8.119495098	4.522736615	4.401865948	0.267916072	5.290557216	7.730451509	0.683658786	11.61555348	2.669397127	0.822196108	2.067892053	4.020939086	0.975509095	0.966716277	6.612521692	0.285525978	0.619858745	1.789179254	0.231277837	10.12508959	0.633502967	0.485410142	2.727145017	36.00985897	26.46693892	0.413899598	0.776069877	25.13371435
14079if_47	FAC	1.722531162	9.0832889	1.233883042	6.549780448	6.286355563	10.14040567	1.378248492	5.101477635	3.163082287	8.703281037	7.174499013	4.649256809	15.7810948	4.27193834	8.223815827	8.699014009	6.694939235	1.765570469	0.852873484	3.41063	3.669434029	8.317237181	10.83053066	5.837505508	3.469111569	5.348060845	1.353935357	5.103998512	4.749504256	1.750402412	2.886922619	1.411737544	5.733285837	6.234111227	1.226060337	1.211995921	1.97872349	1.135629337	7.886950492	1.344065964	0.688242158	5.158323125	0.863271878	9.963447067	0.691149847	2.699233891	0.490330551	0.386300588	0.312845175	5.513206313	7.754171115	5.625287955	3.862939673	0.702828451	2.099366036	2.717372829	1.439967257	1.618858068	0.53809989	2.839882622	7.483878265	4.183077953	4.896856419	0.168847411	6.352197895	7.194728483	1.251369275	11.72284472	2.446271455	0.933198742	2.127362858	4.567120548	1.028889477	0.977097923	7.374911908	0.253085012	0.706299641	2.535614475	0.251233941	8.19201497	0.507172897	0.655763632	3.089662854	31.23083457	20.72962776	0.40051766	0.455992568	13.04620497
14088if_32	FAC	1.288623954	10.37222234	1.227433931	7.0611634	6.480014927	8.838952949	1.490073398	5.307210934	1.896643174	7.717507338	9.092196356	4.091219939	19.62660699	3.344405347	12.98168409	9.062942702	5.366200282	2.372436924	0.73765853	3.121950212	3.159869985	10.32212003	7.357710309	5.597825824	3.733245226	4.9313262	1.461812076	5.892893428	5.535452498	2.033586059	2.168797607	1.678154356	6.522924751	7.76783541	1.381640555	1.162458716	2.006816368	1.206465282	8.363736938	1.145199181	0.929554928	4.98744004	0.637816377	10.13393707	1.632736333	2.500305478	0.469164831	0.283188585	0.295139839	5.58338774	7.963554147	4.575101813	2.881036278	0.42753886	2.253554452	2.326814529	1.548814588	2.359962089	0.605033767	3.242321665	7.802183614	5.965153589	6.044337185	0.348285011	5.402513779	8.191511351	1.433091391	9.3095208	4.576926516	0.995633025	2.316400769	4.058375117	0.567087783	0.981745064	6.433426634	0.279561561	0.649876921	2.174909348	0.261585874	7.510602475	0.577223085	0.556420412	2.509230857	23.71896617	16.75213576	0.353095991	0.846029703	18.27368359
14050if_37	FAES	0.640411414	11.44234227	1.199421011	8.411965591	5.238800965	9.645248201	1.194217519	5.005571763	1.232631605	11.21680584	6.336729085	3.829649551	16.87178675	3.254811814	11.29900259	6.227030554	4.817585363	1.727013034	0.797838333	2.24285362	1.917337245	8.794918562	4.7533326	4.421986626	2.781991611	4.517105184	1.378129184	6.524970679	5.732516684	2.294596798	1.725027748	1.219149052	5.680667021	7.085787817	1.531046736	1.483633385	1.633751539	1.372624735	4.212132297	1.043023173	1.301758712	3.025458772	0.658911185	11.38246397	NA	2.181934006	0.511282212	0.241052453	0.27894608	4.234070284	6.210447978	4.91146491	3.155531644	0.550962634	1.494182465	1.859016584	1.436142678	1.890585036	0.604821279	2.487011304	7.4859392	5.215908176	4.177250315	0.21834592	4.793855703	7.792622687	1.447858227	8.87050097	3.879126921	0.739833258	2.162675847	4.958109451	0.885165127	0.648075044	4.097638002	0.214634133	0.657750085	1.429306486	0.267201408	8.707977034	0.514860874	0.563862516	1.735826166	29.14671496	21.54942156	0.251682747	0.618485606	23.44571034
14057if_22	FAES	1.11205967	13.15452239	1.607111349	7.969503648	12.72308994	11.06088129	1.500020037	5.392502771	1.855380405	NA	11.08316091	4.636033567	22.65391192	2.948217409	14.52057685	9.624695366	6.501208489	2.20342893	0.715155168	2.809698561	2.644436409	11.18646031	6.732047353	5.897408345	3.822049774	6.167194508	2.123330068	5.478485036	4.989526757	2.603777849	1.482028273	0.980126014	6.143901153	7.01593614	1.64855048	1.431038891	1.340360197	1.165644259	7.205579932	1.243652045	1.025717049	4.847376166	0.798016552	12.72364714	8.549834917	2.738906423	0.373897137	0.271866167	0.438216217	5.920206049	6.475609038	5.051446351	3.401583463	0.602162783	1.335800227	2.477630887	1.737156101	1.540990491	0.521075669	2.805253244	6.612855147	5.905784563	5.145706492	0.205296534	5.915650894	7.837408309	1.608046979	10.26898552	4.632468018	0.803041398	1.736097214	4.502015843	0.579100115	0.678043267	4.943309743	0.281559507	0.694400152	1.990110793	0.366380498	6.725261083	0.393884704	0.757762027	1.933612712	32.17894585	24.06425099	0.223798752	0.497961462	24.8748072
14064if_15	FAES	0.673650294	1.44297312	1.011647914	6.791927579	7.18735193	3.798096298	1.314407639	4.185266071	0.968237083	5.824513326	6.831842055	3.201322274	10.56178375	2.49331565	9.089730946	7.066627216	5.00136732	1.460659623	0.5906914	1.966301158	1.799506349	12.54056969	4.896099361	3.925949435	2.982230047	1.106769799	1.191743206	5.361111921	5.698239959	0.990617808	1.896198579	1.015135635	5.00165985	5.719288287	0.979270113	0.926408144	1.417743205	0.906227228	5.011108819	0.953101432	0.95510213	4.077600505	0.521048078	7.912701487	4.00664167	2.8873434	0.316422337	0.241406359	0.241893324	4.133055306	6.466295934	4.351560725	3.18405806	0.342880309	1.351351168	1.774355354	1.277656294	1.254116896	0.481560452	2.504760482	5.872567387	4.509607251	4.08011887	0.1956937	4.13242338	6.157067394	0.807560755	3.401722609	2.702440712	0.576304613	1.547255214	3.643988369	0.492462751	0.541972547	3.298999788	0.235706946	0.422202798	1.539694682	0.280624653	3.694311434	0.333798661	0.477094882	1.669176805	9.215285993	7.296876153	0.283698886	0.413539124	0.690224311
14069if_56	FAES	0.759698999	11.37220875	1.222401793	6.604632393	10.63413003	10.65406761	1.243348774	5.16733637	1.718268867	8.78135949	10.24157449	4.555163879	13.53809839	3.199923106	11.22845409	6.68458327	4.916516988	2.143837431	0.799140814	1.744622509	2.067704192	9.411130104	7.512122618	4.824946899	3.042551448	6.384302773	1.846196898	5.953848149	5.587314812	2.110871243	2.271069097	1.135983005	7.297840995	6.322675736	1.552387049	1.332682155	1.258698645	1.191948571	6.283677263	1.146816973	0.879320545	3.331027892	0.686045973	9.612902962	9.189213856	2.557289215	0.628430027	0.188433414	0.2374361	4.737858872	6.136069007	4.175498777	2.333218287	0.462762896	0.854856837	0.753769534	1.569612808	2.059406608	0.492409473	3.103291248	7.404895954	4.963678317	4.577283316	0.184568257	3.39395544	6.480995033	0.606280596	12.51957746	4.61527655	0.575246398	1.59130439	3.455209967	0.392755565	0.568097611	3.360707931	0.232664941	0.487406467	1.942168129	0.266762554	6.500503073	0.684025695	0.478045199	1.615162179	32.69764498	22.81762411	0.451554965	0.764886206	20.32004399
14084if_41	FAES	0.853833709	11.7959426	0.860496664	6.318731607	10.33925754	8.809769899	0.973360292	4.995772215	1.716632646	8.68479515	6.875756983	5.454488751	17.01905596	2.880904294	10.61506293	10.28489817	7.807829832	2.201038288	0.610019843	2.688123796	2.270869349	12.76029952	7.004017308	5.707327265	3.924689603	6.22554493	1.626364677	5.186191846	4.733571791	1.982910099	2.237271022	1.831414306	5.789251496	6.108899012	1.196533315	1.011347685	1.796965793	1.196731503	6.892040691	1.150332108	0.84291815	5.364626648	0.765471329	10.7296767	1.131814798	2.681669222	0.476992931	0.296806759	0.344908998	3.815752359	6.284113981	4.389485188	2.902736275	0.652651409	1.000057593	2.132661235	1.374139176	1.411270426	0.503223612	2.676701256	7.658977861	4.150700527	3.373234818	0.130784494	4.703564524	6.524402654	0.800324385	10.21224698	2.622231582	0.864318426	1.699161848	3.918102285	0.894482984	0.781466414	5.244983928	0.23353248	0.699680769	1.808308832	0.234340934	8.738836906	0.451928992	0.484824056	2.00118213	28.63060139	24.62541779	0.231450139	0.356507923	13.90059039
14057if_34	FALS	3.220476551	6.836963431	1.147562747	3.865785841	4.772282075	9.75713252	2.472768131	6.39357822	5.313002122	4.849844822	7.933116971	3.956439835	4.604544435	6.416266036	2.452103966	8.424479403	6.516156284	2.613283349	0.873335985	2.106243841	4.020445246	16.54461533	9.694048183	6.682488351	5.311761117	4.940328012	1.623900699	5.423077448	5.468480923	1.712252662	3.062581974	4.187952237	5.620262279	5.16121903	0.935385771	0.772183464	1.136216769	1.463631038	5.622339754	0.963747205	1.335119504	4.145228902	0.398511228	8.102676582	0.97143298	11.28161628	0.646716453	0.812740145	0.395220016	8.84772268	7.96618176	9.481477048	4.854625174	0.579618916	3.617921349	3.568303459	1.81095299	1.883960902	0.532957306	2.819119733	8.407917352	2.191027165	1.253559766	0.058690418	12.14505675	3.151231911	1.913415066	10.81314672	3.850751708	1.294841631	2.218779996	6.828515505	11.29235197	1.908379464	8.433667445	0.288281464	0.986080174	8.110030039	0.346217791	15.22002338	0.419838581	0.427595564	4.07638983	37.78513144	34.5096235	1.149275055	0.633942974	2.955534866
14064if_27	FALS	2.720425372	9.640265882	0.904867757	4.599400294	5.069633082	11.46836583	1.830974424	6.557536365	4.998258168	3.471886182	6.475139478	3.373658693	4.351427332	6.999490385	2.243014035	7.135017959	6.079188902	2.439809624	0.834573011	1.859024495	3.862648526	14.2216974	9.492972951	5.993922321	5.315471239	5.142287181	1.431341934	5.501358543	5.486970839	2.398827302	2.383170426	6.139235592	5.829169177	4.513435687	1.081494912	0.981633955	1.401985997	0.997313007	3.110734483	0.80965402	1.516277512	3.17579789	0.349083161	8.768090096	0.470032252	12.80529827	0.67504408	0.989125596	0.466659598	8.025857668	8.147433776	9.805629913	5.201676465	0.847188817	3.741817948	3.137963373	1.579887817	1.303445424	0.557708034	2.395157009	8.017531821	2.126739858	0.988219661	0.052487685	11.53589649	2.845899219	2.220210375	14.36881464	3.26932312	1.444554781	2.142221731	8.2363129	NA	2.547554685	9.3511534	0.324637049	0.946890609	8.899094071	0.265181275	15.56270233	0.637097072	0.443231033	4.969851937	51.18722742	45.83223638	0.944419902	0.399256246	3.769128726
14079if_18	FALS	1.049454765	9.028138166	2.116156807	7.560979709	6.297266005	12.19232091	1.922187954	5.287160211	1.220611347	3.804101669	6.825848208	3.43765246	14.65386572	3.153826597	10.14062617	7.014009538	6.72944175	1.998553088	0.793733315	2.016118485	3.506513246	14.18977207	8.139800701	6.509333339	3.938904212	4.008093345	2.880061419	5.316869084	5.401167615	2.438660198	2.424135138	1.460294294	5.973149316	4.827706584	1.5032077	1.283436213	1.207011175	1.195650484	4.298081972	1.151602956	1.873026952	3.990142631	0.518170358	10.80500211	0.495650605	7.378675091	0.635793458	0.490927038	0.407856527	6.917821162	7.790400421	6.750962605	6.22644708	0.791771355	2.56746578	1.213170261	1.611351921	1.401290159	0.650196027	2.642841631	6.748547068	5.249996848	3.072781084	0.201193235	6.627597873	8.795747812	1.226369355	8.714260731	5.831018272	1.385815229	1.989348729	6.404743856	1.507531222	1.467945401	7.253431127	0.447156717	1.28430238	2.461704075	0.28806278	13.52089219	0.578007354	0.866461148	3.15545726	36.83986174	28.3644836	0.836967384	1.314477504	14.36636477
