	Code	Benzoic acid, 4-hydroxy-	Citric acid	Glutaric acid, 2-oxo-	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A143003	A145016	A147011	A155004	A159003	A170001	A174001	A176001	A203003	A211001	A213001	A228001	A237001	A237002	A250001	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerol-3-phosphate	Glycerophosphoglycerol	Inositol-phosphate, myo-	Phosphoric acid	Phosphoric acid monomethyl ester	Erythronic acid	Galactaric acid	Gluconic acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
14079if_40	GDLS	6.965353381	12.61032872	0.701858496	5.15957848	12.23688126	1.039039505	2.881632432	3.038405167	1.629157705	6.21406229	11.34163594	1.054602196	2.522450086	0.91707896	1.029567319	1.069986661	3.496883722	0.57757791	1.638524765	2.858226211	6.071545736	4.469435043	1.833847417	3.637238769	5.373438924	0.381571164	0.263421398	1.319032332	0.832878534	0.914607042	0.75610624	3.286916794	0.706585978	0.619883304	0.241539969	2.801501681	4.432146622	5.382478127	0.350126606	0.744851647	0.205640334	1.882680866	0.449382137	2.557287187	0.307012324	4.743727014	1.0143653	1.20355497	9.911280323	2.202333834	1.053480432	1.70840408	1.555909684	1.683902546	1.211364599	3.963267406	4.480998079	1.117186992	2.427341112	0.300669231	8.056870088	2.268536339	4.046063314	3.801774717	0.895951216	7.174483342	14.24693596
14088if_25	GDLS	1.692312369	2.448907279	0.840675574	3.858812089	6.877018499	2.054622496	2.995647603	1.803714305	0.024251639	1.166679999	0.991147499	1.236497536	0.858290612	0.230541716	0.916984674	0.066099752	0.044009761	0.224575585	0.991242765	1.955643213	4.3338967	4.380307482	2.381255062	3.062314211	4.337381455	0.40493176	0.089390316	0.914552084	0.346794678	0.306372522	0.239594505	2.021135442	0.241810753	0.366459545	0.158483203	2.382427498	3.827401984	4.952025848	0.303459256	0.725560128	0.075137094	2.11359235	0.424537324	6.509652264	0.373371476	5.218316497	1.138574258	1.591140279	12.89082597	2.470766518	1.477158502	1.102658567	1.049565267	0.901916781	2.094223361	4.161949606	3.510177452	1.258014103	2.039291959	0.834671851	12.82623758	0.934935905	2.108498622	2.270434061	0.464714566	4.835232332	25.51212006
14050if_13	GDR12	NA	1.556697404	0.364731473	3.183002243	4.396060678	1.056874495	2.084487444	3.508426426	0.02135555	2.161004376	2.087287201	0.862006333	0.534729482	0.514498683	0.693783591	0.321388522	2.495720343	0.695341757	0.552212364	2.380585334	5.540178572	5.291489409	2.831336466	1.192797146	4.325633538	0.324193162	0.157754177	1.273006932	0.412350016	0.70732475	0.339990235	1.717656911	0.519801248	0.634235595	0.214362736	2.746291351	4.447049194	6.334786301	0.394370633	1.034560368	0.064209163	1.642456319	0.442748369	1.739076607	0.234390871	8.334681393	1.113026425	0.782361946	12.23324741	2.092176071	0.874295391	1.306137762	4.147561622	1.399974766	3.194523023	3.951850215	5.121235186	1.159983027	2.342990524	0.550967619	9.21788091	3.46525178	4.21301169	3.212445387	1.75355772	5.8776873	21.66815294
14054if_50	GDR12	5.780065298	9.751248091	0.481381509	4.499496184	4.496862517	0.975121694	2.131087029	2.429303465	0.291377144	2.02314728	2.818621012	0.910168213	0.992267966	0.330168138	0.5354824	0.366539406	0.904971166	0.625219386	0.379031624	0.97927334	6.16757754	5.796712523	1.966096067	1.078305285	5.78545453	0.405504543	0.267051259	1.294669689	0.583743771	1.005144539	0.599732168	2.313683637	0.421081236	0.764495635	0.206167469	3.344899671	6.264874542	6.40257065	0.459238594	0.811727088	0.063042472	1.997950901	0.35177243	1.49539766	0.178463991	6.10639183	0.925535051	0.825677935	5.527561139	2.560479384	0.893880352	1.476821994	1.889481363	1.411100711	1.096275646	3.656095462	2.889079907	1.622952047	1.54753442	0.41534916	13.51866272	2.453055915	2.453193839	2.761873422	1.023059825	9.280529023	8.4706954
14061if_39	GDR12	8.355166897	2.177343161	0.425237886	3.455118959	4.035640621	1.059224029	2.136325321	4.084647972	0.749291404	2.610856486	4.024247486	0.87264769	0.867760821	0.512627455	0.608640546	0.402989837	1.472216041	0.831919532	0.727328122	2.225218571	5.84039797	5.45669891	1.894428481	1.270012605	5.498618627	0.379268894	0.229902708	1.237002962	0.605846416	0.932553447	0.466602043	2.247829367	0.413023123	0.799451088	0.189816203	3.002829032	5.12676574	7.003266385	0.405258319	0.695785874	0.07081371	1.908111421	0.392312568	1.654067183	0.220493926	9.885816293	0.815100879	1.04163664	10.22897229	2.676835453	0.853261512	1.329725342	2.573030592	1.247120752	3.252370287	2.835396914	4.177174754	1.732731956	1.810781728	0.633079343	11.63909307	3.274641352	2.809066872	3.016706076	0.127170989	6.292727459	18.88908602
14069if_32	GDR12	5.800038622	2.386994283	0.443558186	4.295825246	6.170543619	1.162928592	2.320329568	2.432450931	0.124631407	1.967091616	3.091703358	1.074523506	0.94816989	0.293825029	0.766754711	0.45684039	1.136058393	0.89382456	0.384106719	1.897349246	4.636887293	3.782857132	2.509627341	1.692804622	5.005016924	0.366901292	0.200497443	1.268332535	0.496852458	1.486694788	0.427062953	1.969003297	0.567258366	0.490868886	0.219073355	3.019716108	5.657606863	6.198811878	0.29001632	0.765102101	0.074924767	2.264945661	0.538424562	2.488465974	0.25271675	6.587861458	0.938802317	1.04850999	13.73433723	3.885496038	1.130079698	1.432988358	1.417784465	1.253646697	1.992982951	3.079245745	3.095898882	1.901733756	2.051958979	0.747585064	11.15652358	2.098445421	3.448199199	3.052099425	0.180169725	5.659621509	19.83879599
14084if_18	GDR12	5.728962369	2.264976685	0.533921606	3.363602055	1.783279367	0.929477174	1.274612096	2.221997811	0.04533543	0.693061654	1.020508223	0.874882847	0.495692137	0.47491767	0.639843299	0.13894261	1.143729626	0.79832215	0.851399171	2.892078563	5.411625981	4.900753986	3.009205116	1.846029356	5.19653232	0.347265795	0.123715455	1.119679916	0.41669996	0.965127176	0.368216975	1.875971889	0.394369534	0.730302898	0.162996967	2.800894552	4.93266624	6.450645569	0.412409712	0.755462268	0.071846913	1.635500561	0.386856059	2.539460623	0.349268063	8.043040671	1.032253468	1.220366439	15.59054591	3.3625669	0.645932914	1.225468745	0.994841358	0.699720439	2.900173801	3.790880536	2.641421832	1.006416787	3.189022754	0.607527312	14.99749073	1.912698012	1.590399117	2.070115789	1.186535493	7.8231526	21.80371133
14050if_45	GDR36	5.596524787	1.460921645	0.482022689	4.154188026	2.870059215	0.904409812	2.126044263	2.742882346	0.317365956	3.014110685	8.056090878	0.885459277	0.599716571	0.408585993	0.479415624	0.256814923	1.184987747	0.629139475	0.463625315	2.228056418	5.35848456	4.710983847	1.63443709	1.224441684	4.459214804	0.356550382	0.075096992	1.385503404	0.424141528	0.703704001	0.430629337	1.725912103	0.264239247	0.508443683	0.145081335	2.090498537	5.235717271	6.426495558	0.470185366	0.437339347	0.077525261	1.899115667	0.432645658	2.913687638	0.291059193	3.820251175	0.518979349	1.156494925	6.248582548	2.221688601	0.992857377	1.086386397	2.309757121	0.881837492	4.169312661	4.863256082	3.281965208	1.031222071	1.676367288	0.769143817	9.368555137	1.879763644	1.295033689	1.231764843	1.008803099	8.501896634	19.40829439
14057if_30	GDR36	12.92193409	4.09431467	0.357917315	4.021505722	4.274024266	1.114238332	1.824738097	2.151806143	0.049261903	0.925776593	0.271464059	1.032168955	0.388419507	0.093521372	0.413393553	0.153135662	NA	0.659907842	0.771153632	1.103641946	5.497156911	4.719181676	1.907693722	0.974462534	4.712996204	0.291018204	0.117509635	0.667409243	0.350918737	0.40190227	0.265722943	1.749990098	0.315476138	0.565488373	0.180248565	2.545908359	5.679755435	5.430369035	0.255221408	0.604169978	0.036100516	1.799980757	0.369803932	1.606876817	0.172226097	5.68509203	0.953099283	0.679600524	10.49264929	2.919108154	0.789653445	1.268432949	4.038632617	0.905834872	3.547197014	6.497608985	4.107636004	0.454214	1.687232591	0.802270166	8.529164791	2.38192864	2.421535474	2.286959937	0.095869947	5.912766981	14.87683493
14064if_23	GDR36	9.76419961	1.303512281	0.436837674	4.540297086	6.95332441	1.322900908	1.893261478	2.664233348	0.037893368	1.312096294	0.780436421	1.059844847	0.335742019	0.205441037	0.528979021	0.191600694	1.309404913	0.535956909	0.425930523	1.405535741	5.212261828	4.308231484	2.821543033	1.433257424	4.175282261	0.331027421	0.084010948	1.204639488	0.444742604	0.669789746	0.381440897	1.8078906	0.372624502	0.757071205	0.189157744	3.142933168	5.079937911	5.974093267	0.290874537	0.511766996	0.078558035	1.70740446	0.395793775	1.837308028	0.217082287	5.757961623	0.850969671	0.580229181	12.40254805	2.162669235	0.738373563	1.376376406	3.635158646	1.002278719	5.055991428	10.3919018	6.312378725	1.092125925	1.673141168	1.128532745	8.486138056	2.845855498	2.639861318	2.529144339	0.637384016	6.124029061	21.50479615
14079if_14	GDR36	7.897940986	5.116040203	0.521350144	4.236942378	1.703839055	1.065532597	1.540033814	2.287870532	0.031608608	1.62322923	0.437709074	0.675673717	0.27024866	0.086443235	0.451049283	0.206843046	1.193937756	0.544293473	0.810690291	0.779626643	4.972725579	4.595891862	2.727261047	1.633205521	4.63932962	0.368091355	0.104258888	1.316079001	0.510491597	0.81551878	0.345674283	1.759810107	0.249563321	0.720261002	0.163370362	2.38605399	5.77088823	6.322778788	0.302663909	0.462699207	0.047994463	1.872458582	0.454040415	1.935582545	0.191508151	3.261860722	0.400818686	0.666845974	8.507450189	2.403138291	0.670368797	1.110387137	2.049912648	0.855635369	6.574605843	6.370692181	6.05694178	1.501465407	1.356694585	1.216545697	11.51357014	1.642863491	1.15119163	1.231004443	0.770612835	5.868028142	23.55293085
14084if_49	GDR36	5.879953294	2.129846224	0.448152279	4.372783069	1.619882154	1.082013155	2.041152095	2.238174343	0.258805667	3.64522302	5.531573091	0.865817288	0.537226911	0.467275945	0.39668002	0.276499233	1.793647569	0.667118264	0.538243175	3.632856647	5.809326354	5.336090495	2.757216672	0.996072514	5.480495894	0.331660249	0.117967434	1.06037697	0.463718487	0.331997591	0.358544114	1.736152517	0.37235732	0.535353171	0.165644514	2.708297252	5.507836787	4.989113249	0.274756851	0.621905876	0.064232558	2.172106044	0.456302511	1.341107293	0.132562638	4.778480585	0.673728464	0.581514246	15.35657407	3.029717011	0.872922329	1.022545521	2.601752015	0.955524654	8.30125239	5.376041893	4.735011219	0.832202508	1.901815049	0.884499906	9.035636656	2.008212832	3.476238398	3.421572203	0.849678697	7.808960494	25.75452466
14054if_24	GDR60	5.094155228	0.879777421	0.513468513	3.222472023	1.508398936	1.257322086	1.196796451	2.177160528	0.10967625	1.349121685	0.832365441	0.605095206	0.293780678	0.203109964	0.493525822	0.295793872	1.024523447	0.6317733	0.438113112	1.155095118	5.44897505	5.244609254	3.522441279	1.336672207	5.367501577	0.416724304	0.072936559	0.744086858	0.351887686	0.197553801	0.25823454	1.403333525	0.183955491	0.48596741	0.125220699	2.476510547	4.793509473	5.885394854	0.364656569	0.605698996	0.020210217	1.795845836	0.405045184	1.558808208	0.150935652	4.924699519	0.589066502	0.658681055	11.21362394	2.160372564	0.519846234	0.901129146	0.71871561	0.621232792	3.241318546	2.55150164	4.319565848	1.043666627	2.043814309	0.657869818	10.4990977	1.108577229	1.298341755	1.45683673	1.081617731	6.728791638	34.43774832
14061if_13	GDR60	8.226258117	2.29262709	0.435812017	3.668851956	1.558787012	0.956524125	1.174933511	2.450420242	0.039315544	0.592861334	0.24162974	0.808945823	0.367406585	0.090894727	0.302519331	0.193121207	1.925813041	0.490881501	0.774336581	0.72726289	5.321465048	4.355022813	2.533173009	0.753583295	4.463207568	0.360525186	0.065059517	0.767154413	0.294803211	0.182614155	0.222603739	1.72074359	0.232136328	0.383811825	0.141701042	2.049486969	4.571774744	5.604967016	0.314545036	0.512795502	0.031234624	1.932273038	0.401883551	0.713038322	0.089508509	4.801225557	0.36059075	0.676484174	9.637138249	2.248538714	0.66637163	1.022446654	1.312103928	0.58216553	3.548499357	4.786589203	5.481361114	0.653521446	1.363419138	0.744558685	7.635561926	1.551318459	1.66844763	1.063466221	0.930730225	5.911241838	20.52729551
14064if_55	GDR60	3.915136723	5.039800865	0.340077892	3.687749059	0.559324039	1.453362688	0.973635188	1.887613679	0.005440617	0.405706702	0.148053091	0.660863594	0.377829717	0.099229364	0.432256202	0.122066537	2.06133075	1.51497094	0.223857205	0.864440759	5.990018551	5.020264598	2.147691218	1.467016767	4.848297564	0.408076264	0.079984816	0.69284624	0.227695673	0.235452487	0.264386225	1.0825641	0.209271908	0.410772989	0.146053133	2.04132648	5.764099327	5.742986858	0.439581588	0.55535757	0.021682373	2.546277023	0.420356102	0.700439981	0.061855457	4.185798084	0.188810967	0.604799375	7.253262356	2.484343297	0.584276144	0.857216482	1.635202851	0.580433762	2.478944087	3.913385185	4.907178475	0.728456815	0.928273279	0.790224133	7.885653664	1.17025865	1.274670094	1.178888994	0.593789964	11.83440305	25.1644518
14079if_46	GDR60	10.14286569	1.198349579	0.345256179	3.781339027	3.190391689	0.991147299	1.536501615	2.804931888	0.02790696	0.980181897	0.324072354	0.947419592	0.408867749	0.230936419	0.390580707	0.243389331	2.298416313	0.404769028	0.47156549	1.185496809	4.619322115	4.42133734	2.07543353	1.080611907	5.058884083	0.34765017	0.099262396	1.031639001	0.368390187	0.21560481	0.326329978	1.27279424	0.415628134	0.673828461	0.243704856	2.532053268	6.400735158	6.095884643	0.298606208	0.713007837	0.022355838	2.229967457	0.426093389	0.691582593	0.094732946	6.339533903	0.420789452	0.42244117	10.41664767	2.32808227	1.157521858	1.059524352	4.431071996	1.070550435	2.301688361	5.889008101	6.637431543	0.50260372	1.727477761	0.473787731	6.900884875	2.831549324	3.669190899	2.634983558	0.114094011	7.837580701	22.71609046
14088if_31	GDR60	4.697055351	2.419923308	0.38944455	4.0443662	1.429012102	1.146742261	0.84113983	1.625064184	0.02053302	1.213756799	0.18200491	0.601831162	0.266381106	0.071022865	0.422913755	0.139178405	3.092872919	1.113170349	0.361737909	0.619118461	6.626522231	5.388415799	2.762856615	1.128530007	5.280611731	0.318579455	0.088570972	0.571328357	0.219831957	0.30905757	0.261712431	1.247057795	0.246697191	0.647851955	0.170509102	2.078467861	5.664510623	5.46876619	0.444693527	0.667923068	0.025865587	1.875803721	0.43504226	0.799166796	0.087697312	4.143101748	0.147933043	0.495139854	7.89954473	1.36023805	0.729744357	0.941125339	2.177643964	0.645539582	2.979044997	2.798506356	4.008528847	0.29738045	0.807233941	0.772117493	5.53520883	1.503945322	1.429701915	1.090866834	1.176350183	7.350922164	17.85966172
14050if_40	GACLS	0.360380726	1.475488651	0.702356315	3.508655857	6.163823092	1.242684346	5.398753704	1.381642605	0.043772981	0.753099815	3.679840535	0.429771483	0.753196915	0.339077092	0.595809028	0.346891478	0.087936817	0.503039971	0.43701142	1.64595955	5.408894826	4.641338424	2.074508998	1.720829899	5.099959736	0.589168731	0.440449982	0.689257157	0.358507193	0.826646201	0.363160592	2.63552969	0.240691837	0.546167655	0.143896441	2.615465954	3.50791732	5.160513543	0.538172289	1.037312436	0.15888843	2.000804127	0.476605525	5.967005441	0.374147314	3.659206342	0.645259	2.214161906	5.980272334	2.582777738	0.934617284	0.467049645	0.913483576	0.973078701	0.440326407	4.860686487	2.021753627	0.233702485	4.588759941	0.305735143	0.332548114	0.562518334	2.07767596	1.76543358	0.918416852	6.928486292	23.14349655
14057if_25	GACLS	0.378802341	2.067569759	0.871059626	4.414365352	6.855680113	0.979134283	4.202482475	1.254420867	0.017765643	0.712218481	1.800332805	0.298801345	1.002510897	0.289309923	0.622123718	0.568955168	0.059072578	1.205540425	0.292323585	2.463702081	4.78571804	4.312163883	2.765691438	1.429023374	5.560716998	0.491573084	0.535113282	0.819280123	0.429148703	0.398990431	0.300903299	2.273005114	0.27618306	0.400415754	0.12843879	2.253408773	2.757006938	3.990199158	0.444597324	0.800394157	0.071232106	1.266062105	0.346416058	4.19107002	0.290249563	3.037014561	0.831324604	1.710679307	7.162340121	2.559043086	1.021658295	0.603837798	2.905122936	1.254964786	0.655209406	5.939749506	4.226166724	0.230317356	3.786111353	0.401769831	0.353976318	0.758816301	4.141627669	2.029780704	0.412021548	4.747136708	24.2607624
14064if_18	GACLS	0.269196434	1.316509741	0.687472891	5.376779628	6.159037858	1.139913164	4.72390628	0.829269536	0.015185381	0.787315381	3.393229978	0.521769212	0.920294397	0.178928223	0.807206405	0.334140717	0.087422049	0.427658858	0.30057574	1.671740675	3.969635899	3.129923658	2.787200899	2.156244871	3.883548522	0.363199982	0.257254414	0.669566768	0.34111443	0.696604175	0.245823609	2.096188622	0.275419313	0.589838	0.153305852	2.216870871	3.15970376	4.023896036	0.263537934	0.702400395	0.078493028	1.5151523	0.333347	6.864888497	0.777472356	3.554705154	0.878744187	1.779066453	8.448336104	1.093507599	0.881331473	0.497213598	1.419770203	1.058120762	0.31080351	3.211981909	1.506114658	0.235460587	4.064943192	0.284519795	0.274456527	0.519726212	1.682091984	1.366544145	0.246798634	4.355816403	20.31852218
14069if_59	GACLS	0.350960379	2.262471154	0.861770826	4.57133244	7.196330965	1.317608318	5.919831543	1.185456672	0.010921469	1.370919395	5.097882173	0.546007919	1.035006187	0.305961578	1.077788095	0.28152952	0.097500985	0.73544713	1.110674246	2.562625123	5.432337741	4.835505779	1.94388899	3.145395512	5.314280768	0.555369693	0.520235323	0.769008964	0.434772709	0.335158791	0.274484061	2.223232175	0.2225168	0.576556024	0.12038364	1.972166131	2.812568127	3.31608079	0.430415523	0.994495264	0.083574799	2.282304605	0.371955106	6.3858472	0.770483098	2.744031693	0.856623205	1.870929172	8.843122713	2.273494423	1.043301783	0.541140943	1.515410718	1.244162567	0.424763048	4.260556257	2.910805858	0.241287246	4.704653727	0.359217381	0.539554705	0.637985575	2.912971668	1.881164804	0.958362509	5.327353283	24.44966987
14084if_44	GACLS	0.185611686	2.151083148	0.865313739	4.96797297	4.500366459	1.112391379	6.915270998	1.057624034	0.022038837	2.142735964	5.277805788	0.318376912	0.93309934	0.229303763	0.602181216	0.552557002	0.043832659	0.686858873	0.354740903	2.280206249	3.74777223	3.187085658	2.034699003	2.240035349	4.921470491	0.461918984	0.118876137	0.963501709	0.438285104	0.329592222	0.331252207	2.318221985	0.178898506	0.460878435	0.133910656	2.303142684	3.144647496	3.363375543	0.341929585	0.769555789	0.070458387	1.806605536	0.409098721	5.266196123	0.431000274	3.192379517	0.762921482	2.068986752	9.63255383	2.136324327	1.584419957	0.511698235	0.788846912	1.240580635	0.410323827	4.240074977	1.952938808	0.25883473	5.151317176	0.311555907	0.282995792	0.618819162	1.97839403	1.421544461	0.567828484	4.578403876	29.83688443
14054if_19	GAC12	0.410471223	4.137905133	0.851006524	4.565066539	3.735300251	1.531924558	3.206814165	1.15576126	0.015883735	2.138787669	4.98614922	0.456320541	0.702253363	0.151901112	0.49268326	0.226687912	0.075430196	0.616676691	0.218555078	1.95707016	5.372878861	5.546886489	3.066639448	0.976157114	4.912393486	0.539975865	0.502744275	0.598466428	0.306624294	0.605046786	0.217174852	1.521789658	0.202780319	0.582163403	0.122395679	2.14620063	3.333787055	4.53068632	0.845428244	1.14171977	0.042364982	1.744961578	0.385139749	4.6421206	0.42498502	2.79152478	0.568855479	1.663982915	5.733616292	3.110071743	0.8075798	0.557754955	0.703437098	0.968817378	0.534852471	4.006723851	1.959376843	0.311138801	4.251352957	0.384825211	0.358097079	0.554320373	1.468253221	1.008595498	0.628867988	5.603252922	23.88201022
14061if_8	GAC12	0.239917409	2.315487119	0.618005443	5.12800507	3.444679237	1.04902018	3.352748851	0.522523877	0.045165258	3.115320362	7.453343455	0.391515861	0.452602614	0.201361504	0.598865969	0.148682349	0.031052975	0.566300096	0.292740046	1.928017257	5.382968047	4.245602475	2.572969528	1.30686924	4.306157647	0.432141549	0.262508906	0.621318616	0.2043962	0.462909257	0.199047487	1.547448857	0.227275143	0.395669168	0.145620785	2.224089425	3.367679422	3.689911956	0.463993513	1.035186758	0.046715269	1.677187041	0.371133584	4.856514636	0.569402132	3.16924124	1.072083764	1.87552137	8.251283813	2.081575847	0.723269714	0.721748855	0.597365086	0.804143067	0.337811603	3.077068498	2.45282641	0.254034751	4.916236976	0.298776562	0.381638276	0.493230817	1.284776168	0.962189436	0.817125426	5.696099266	27.97285322
14064if_50	GAC12	1.086359179	1.23551152	1.331286747	4.509873111	7.44863936	1.433732208	7.264754353	1.324733588	0.051797003	2.824554143	13.95772372	0.559741158	0.682853907	0.448011391	0.920905381	0.351137805	0.292679812	0.79478296	1.308486034	2.329312562	6.418002932	5.452739767	1.860070658	3.763935937	6.534272056	0.543287946	0.273966085	0.885342092	0.358237021	1.017139031	0.287972152	2.414976823	0.287613604	0.792803201	0.183857604	3.096787567	3.776849235	4.498324433	0.520478201	1.475205707	0.153734513	2.196860569	0.441932973	9.229888769	0.983875622	5.399904748	1.52241804	2.782228671	8.666809299	1.848702851	1.150474818	0.96699951	3.258233057	1.275677545	2.648854981	4.269141016	2.130741994	0.215230038	4.670541467	0.773896893	0.398368473	0.980038726	2.090701992	1.772090909	0.882153881	5.861472437	19.7379836
14079if_41	GAC12	0.74655901	1.210298451	0.802601104	5.268243888	6.866666422	1.343016227	3.125457248	2.356760223	0.014945424	0.824725742	6.32818924	0.672565186	0.636962226	0.362462799	0.651631864	0.257722019	0.30312373	0.639055434	0.313783728	2.404753918	5.541110838	4.784821701	1.838937546	1.127607117	4.690489438	0.474159902	0.43762345	0.688263369	0.243197558	0.650708388	0.2497063	2.009198448	0.197844775	0.50969137	0.184591061	2.212290396	2.97846778	3.524574745	0.636442549	0.947795254	0.069782922	1.921951581	0.428008968	5.835565588	0.449800072	4.282794931	0.590257762	2.112944667	6.689767276	3.351595305	0.780266825	0.716009194	5.134889611	1.108489836	1.806841128	3.810501397	4.622129181	0.209427234	5.274073366	0.422460397	0.380092406	0.581416342	1.89960942	1.237275226	0.486981432	7.463388895	22.24972934
14088if_26	GAC12	0.91430087	2.444052621	0.653294673	4.729861908	3.720555477	0.699753213	3.82710578	1.227692496	0.023588105	0.703918946	7.207103227	0.210450637	0.923687384	0.527030127	0.362086886	0.295357835	0.350060825	1.006474633	0.322718129	2.898280343	4.897454415	4.432652788	2.234086217	0.931462102	4.941317295	0.451642515	0.358320185	0.855043644	0.346779049	1.303827131	0.267405727	1.768270502	0.258349333	0.736866465	0.166527899	2.038846354	3.749779829	4.640352444	0.970512044	1.049135755	0.06836909	1.205062171	0.368119701	4.468410211	0.338165041	4.301772782	0.607278993	1.676078489	4.264136108	1.344220743	0.915078763	0.687119319	1.148123945	1.251648257	0.833501025	6.204983778	2.544536258	0.301584183	3.888199283	0.450795199	0.313198651	0.830239424	1.727296002	1.243248352	0.797785535	5.201347253	19.76735838
14050if_14	GAC36	0.635168642	1.553611443	0.608326659	5.117786528	4.291642977	1.892415349	4.43288754	1.033516816	0.020771255	4.265084796	3.220968825	0.734504281	0.665442015	0.224445289	0.581589859	0.285766933	0.121610773	0.516306327	0.220009055	1.952195745	6.41440401	5.656338581	3.961204366	1.569598503	5.426136196	0.440959496	0.235453083	0.737431438	0.354660462	0.632150238	0.265516857	1.856520775	0.273859503	0.540740617	0.165935179	2.225007776	3.506237675	4.276079819	0.798624864	0.964026313	0.033777149	1.906991861	0.475082004	2.799037389	0.395847587	3.9103793	0.697961111	1.161894852	8.331454278	1.573223862	0.687117834	0.871010253	2.251772678	1.340993284	2.134624375	2.995174732	3.002748711	0.251398855	2.889767574	0.587797399	0.397784378	1.064930979	1.631917271	1.336881132	1.386694274	7.140001159	30.57325442
14054if_51	GAC36	1.523211638	3.500827807	0.735304937	7.475246278	5.297837658	1.180349767	3.704398638	2.122115436	0.148886296	2.97521718	8.656387807	0.694589198	1.327154235	0.413017608	0.891485909	0.332372136	0.338613671	0.888669615	1.057942256	2.93731418	6.580652105	6.005174044	2.195577875	2.916740103	5.413322418	0.487958904	0.336819771	0.808810973	0.61942555	0.875095181	0.501050522	2.928336736	0.47714216	0.808168928	0.207175907	3.093498854	5.859087459	6.19411498	1.188502438	1.30253819	0.125905516	2.421377635	0.632687365	5.449076435	0.639614203	6.56203686	0.689803977	2.262124377	6.955064242	3.088634055	0.788629916	0.989177244	1.285326423	1.496831251	0.967471844	6.165348257	2.572122943	0.284406052	3.200087017	0.616813113	0.614999165	1.860300705	2.153696359	1.687241147	0.418931958	8.900138967	28.57535974
14061if_40	GAC36	0.750961925	2.173026846	0.839103208	3.986405774	3.580667619	1.936515938	4.8400209	1.853504539	0.063441053	1.971360233	3.997105695	0.568724073	0.788316825	0.321089584	0.745419647	0.388051838	0.102261733	0.77057351	0.409835786	2.113105212	6.372028462	5.825794323	2.048084177	1.450023811	6.434668792	0.571568917	0.277057707	0.579539795	0.402261505	0.699078805	0.305791973	1.711760508	0.213552038	0.669783839	0.134734782	2.422862528	4.289999429	4.221867866	0.874700036	0.930284709	0.046043115	2.603774766	0.525656478	4.649475666	0.4823344	5.959386044	0.873592341	1.213757816	5.558890278	1.733430636	0.757804944	0.758403853	0.888371627	1.31697953	2.675072628	5.444841145	2.994077635	0.232208328	2.786870766	0.813503638	0.447834771	0.840540271	0.980241633	0.889291195	0.128451432	8.296229418	18.021779
14069if_33	GAC36	1.016894776	2.38226236	0.616567798	5.616740283	3.303569044	1.463654567	2.543694073	1.422686316	0.072305072	3.154023684	4.168706595	0.634952205	0.820074329	0.304551112	1.162016904	0.382788018	0.300127258	0.747438622	0.690992453	2.478875747	6.121425543	5.834294982	3.263961128	2.951708594	5.469100316	0.405533098	0.276718328	0.867212577	0.379376034	0.322722411	0.318393347	1.69560938	0.242651812	0.644794899	0.1280132	2.637333193	4.352817447	4.633407018	1.023694775	0.902073416	0.051772805	1.959328255	0.519418236	2.205582177	0.248508425	5.346497539	0.67495381	1.053202621	6.306408839	1.597843457	1.21670819	0.728046544	2.584462959	1.310547439	0.664313991	4.769522428	2.450226062	0.259557947	3.00428093	0.42541252	0.358530034	0.979669826	2.042750538	1.427685082	0.181983795	7.601346916	27.71695825
14084if_19	GAC36	0.992572199	2.260486647	0.652172724	5.452508357	1.777759726	1.011730049	2.562969763	1.381664995	0.044095036	1.846430789	9.13612766	0.558859391	0.850701628	0.580304757	0.744420162	0.606085533	0.187212785	0.870672115	0.314492295	2.491737385	5.580987626	4.708094473	2.362877031	2.910564436	5.953244498	0.483712151	0.48559993	0.464758784	0.325647977	0.317824272	0.291198538	2.257408795	0.269421953	0.621625611	0.121020643	2.47034109	4.680704459	4.583537129	0.806442758	1.050785567	0.111123313	2.062268676	0.536666614	6.653563287	0.816908696	4.644774331	0.573398837	1.87287328	4.615657807	1.944988445	0.635794852	0.671253719	0.451486195	1.031120137	0.229338496	2.458506484	1.59965476	0.277653584	4.773857397	0.35359066	0.450222948	0.871747756	0.940117073	1.210884419	0.323547978	6.892541965	19.62605917
