	Code	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A137012	A143003	A145016	A147011	A148006	A155004	A159003	A170001	A171003	A174001	A180002	A192014	A203003	A211001	A213001	A214003	A214004	A228001	A237001	A250001	A278005	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Quinic acid, 5-caffeoyl-, trans-	Sinapic acid, trans-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerophosphoglycerol	Phosphoenolpyruvic acid	Phosphoric acid	Phosphoric acid monomethyl ester	Ascorbic acid	Dehydroascorbic acid dimer	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
14064if_11	GNC36	4.515362487	0.833353506	3.780772153	6.286726277	0.549032074	5.152747309	4.249186219	2.431869674	0.013130983	0.333216793	1.381834778	0.162858937	1.157009372	0.788397333	0.255919776	1.240842108	0.210432428	0.053483866	0.210621511	2.146494283	0.293379298	1.519430171	6.483892679	4.31148669	4.054052357	6.709104996	1.193822635	0.139212894	6.735287199	2.41124965	2.693642743	6.739321585	0.34957097	4.774317111	0.555334306	0.491395308	10.19577708	0.099323784	2.186499381	0.317506259	8.275771808	2.134047362	4.55144867	4.709063136	1.420829878	3.874128163	10.91170292	2.155297131	1.108745637	3.202527458	4.642824166	1.374486433	0.986460611	1.383816358	0.348679007	0.117014428	0.083803938	0.506892794	0.25514378	1.252472058	0.32022683	10.70278451	2.540852221	1.535006473	2.576810389	0.193745621	4.228962228	5.813973226	1.000331819	1.404289095	1.311855106	0.628823032	5.00456038	3.927512883	0.946261142	2.38618965	2.338544536	2.289992064	5.05962571	0.704981389	23.92169739
14069if_52	GNC36	3.061678159	0.96388431	4.017780111	6.040920422	0.814725418	3.484600334	2.889778598	3.322293591	0.005182337	0.309587825	0.653055644	0.668648212	1.364559571	0.870421646	0.204957163	1.248998084	0.225976652	0.066236401	0.190901964	1.098111139	0.292863793	0.867553977	6.60467627	4.799572094	3.233131183	9.108165283	0.998877718	0.005187712	7.969538408	2.504488452	2.318798394	4.978604151	0.950152561	5.814334331	1.536197245	0.363971326	9.673548586	0.091446347	1.82377272	0.204600355	6.50068674	1.134954648	3.217280821	4.319086322	1.5330635	3.412599379	11.11545766	2.915065791	0.899456094	2.382432976	6.07040382	1.338694906	0.894329774	2.171912114	0.365025153	0.183089568	0.132988303	0.72902479	0.230656423	1.271127795	1.133920381	10.97382309	2.49418393	1.765688892	2.642621007	0.168632401	3.624436874	5.654875652	0.917100774	2.563176883	1.739866313	0.565989629	3.75127744	2.497762993	0.80333839	2.461314573	1.877872401	1.099591377	4.754451863	0.593614018	19.15456027
14084if_37	GNC36	6.39204875	0.680269709	3.750687434	6.959092464	1.240052395	3.260446946	3.087941887	3.186579488	0.02096782	0.223452043	1.262540652	0.331174699	1.251201303	1.048142469	0.22896327	0.69952278	0.267300521	0.062156302	0.261002718	1.508702191	0.506671858	0.924809997	5.817250652	5.09459253	2.174458663	4.89043627	0.898479534	0.148016469	5.716346201	2.962930229	2.816034498	4.481551479	0.309476379	4.589850429	0.671908893	0.565899091	8.707768196	0.094955905	3.135404741	0.364087188	5.705357304	2.297728259	4.754608258	5.846728171	1.452668766	4.254394838	9.622651524	2.52280308	1.035301267	2.777569467	5.528688813	1.289342731	1.133714618	3.483295998	0.548419796	0.054452716	0.105497671	0.637495818	0.486864133	0.669217525	1.876579864	17.82011774	2.509674596	1.444427193	3.153970546	0.566058921	5.610311645	4.900442212	1.373549424	2.527864159	1.584970862	0.729284955	2.787120944	3.442024155	0.758654802	2.265935776	2.638181681	2.031811176	4.401436665	0.507523356	13.24926672
14050if_59	GNC60	5.801093832	2.861383139	5.751117303	5.827231509	4.920620391	5.223554397	3.420247356	4.292712096	0.191722718	1.540337381	1.034023312	0.130518863	1.217795968	1.171452244	0.306002651	1.013876979	0.329660959	0.565542732	0.262774401	0.423539778	0.181993028	1.687365007	7.401719909	6.227397975	3.794106352	8.546265614	1.493362696	0.04129805	6.749214489	1.995434284	2.038378732	3.949587125	0.72178112	3.762107445	0.843378456	0.374613782	7.79891525	0.228967263	3.216184518	0.505143607	6.913708092	3.109014943	4.443748418	4.819904252	1.713418648	3.940563064	8.019879192	2.490304142	1.32053382	1.279764301	7.169451794	1.602006933	1.158079263	3.327707879	0.945510952	0.483577294	0.339751287	0.515843835	5.503343739	3.580464075	1.070922335	14.63318073	3.167912905	1.531002713	3.295638444	0.4286512	2.522394144	4.345447514	1.557384577	1.87408891	1.971884834	1.901286729	2.523013048	5.189828197	0.778160389	2.830903967	6.614592812	5.900346309	5.498655825	0.564651117	26.21671625
14057if_44	GNC60	3.8616665	0.84608464	4.772263545	6.594330812	2.112524086	3.369590695	4.56182994	2.893804629	0.005727684	0.336134952	0.974733152	0.113137295	1.135178282	1.813155144	0.162924501	0.755847374	0.342947268	0.030572128	0.294845039	0.990768915	0.339676484	1.020456143	5.866906994	4.750737038	2.747704597	5.918920671	0.916889313	0.077514356	6.608886244	3.160853946	3.215114799	5.413401221	1.068849856	5.527532499	1.282300709	0.380861277	10.22869112	0.100923088	1.842429605	0.754783461	7.69005945	3.114154537	5.236978642	7.117099474	1.515261782	3.47463951	10.07476871	2.080982449	1.005557153	3.398240551	5.364393272	1.249762764	0.747600994	0.828426629	0.466932451	0.146650062	0.068952838	0.563311796	0.215497436	1.449174009	0.436128217	6.834729702	3.040598905	1.534226846	3.852251467	0.19453205	1.468474482	7.643970515	1.81859903	2.286326356	1.699925275	0.580058306	2.723153266	7.156508633	0.843598377	3.242213936	7.744470062	6.400502381	4.080468043	0.913162713	21.23532953
14064if_37	GNC60	NA	4.624254178	5.691011754	7.240568808	7.209725306	5.586298775	5.714651554	2.688992811	0.007471821	3.923111171	1.081816483	0.146148944	0.920112305	2.629277988	0.186917361	0.629057549	0.5344654	0.037507884	0.214734314	0.393790017	0.259723945	1.034757753	5.770096	4.615325253	3.529378166	4.876990719	1.015386975	0.061398444	5.301625564	2.285044072	2.558099785	4.400331643	0.590447872	3.750658497	1.118212237	0.494815233	8.188325327	0.092595359	3.138221969	3.548894468	6.137151132	7.085900285	6.919880188	7.355849889	1.736578018	3.570190734	6.129544703	5.997474612	1.165755791	4.342686531	5.556500572	1.294934241	2.623238021	3.627501968	1.476015702	1.811697769	0.275270532	0.639139935	3.142451341	1.687796178	1.192930828	12.14712869	5.434252173	2.184093042	4.612840606	0.974870084	2.654149348	4.995975441	1.427676067	1.376342886	1.526840396	1.527480855	2.528885119	8.811155194	0.575326695	3.634673085	26.42924438	21.82873081	4.904868514	0.534339005	20.01040433
14079if_28	GNC60	3.660054369	1.040244824	4.082061002	5.799941915	2.021857116	5.498044172	4.136638179	3.507121943	0.014684992	1.963754816	0.717619146	0.317919919	0.612428185	1.464779067	0.14886868	0.914770371	0.259318859	0.059598888	0.183858973	1.861422241	0.339211654	0.952919466	6.253873567	5.297867155	3.988146849	4.76828101	1.244525784	0.068070236	6.214445146	3.19615928	3.209344485	6.051471791	0.592342108	5.136081426	0.815875492	0.450889765	7.683270476	0.230442198	3.813586796	1.091636926	7.183726964	3.017805515	4.962322046	5.201125202	1.529046863	3.49742372	6.214071712	1.982981001	1.061200247	1.753695366	4.298565561	1.266099485	1.039364201	2.860283495	0.721514466	0.028685568	0.054962538	0.594950106	0.961234265	2.045361841	1.04909065	16.33612248	2.92528419	1.846689289	3.468014769	1.462205111	1.281009709	6.10173185	0.89245018	1.554165637	1.780641941	0.564122335	3.104906594	5.677722695	0.640518564	2.647264108	7.900648841	7.208005938	3.335517122	0.268673271	20.25366739
14088if_13	GNC60	4.580211323	1.828912252	4.593703413	6.048842257	1.540357665	4.44328861	2.846255078	2.839998939	NA	0.323691297	1.004278604	4.385709156	0.468453687	4.710885233	1.104566698	1.136393165	1.430323667	0.734751421	2.359815346	0.883529441	1.558033899	3.079269184	7.021716087	5.54349319	4.321794315	4.904741628	1.087049247	0.068453422	6.985848093	2.437482772	2.513562546	4.23487734	0.825573585	3.03547232	0.826161117	0.498227635	7.482034025	0.363104463	2.081890926	2.054960903	5.419914796	2.627057018	2.90411554	3.717397645	1.556475597	4.199494283	7.031266233	6.34989949	1.728754251	3.879460931	4.628773774	1.557914403	1.786423142	4.811162288	0.894016601	0.639744135	0.441079067	0.49485977	0.264027072	1.082222407	1.244984703	9.320472565	3.193256435	1.850291257	3.047415114	0.492559822	1.80926748	4.341271154	0.780405127	1.957316688	1.280744019	0.639560012	3.738383107	5.503949312	0.818651365	3.262054305	10.47752232	12.42241451	5.245727893	1.704601776	17.79572857
14050if_26	GNLS	1.512681172	3.24566739	5.695054959	2.315509036	2.841893432	3.161947633	4.80173781	3.492349949	0.004120763	2.834691646	1.483032206	9.793081139	0.511029916	5.696090891	1.18357437	1.853025022	1.571933328	0.466084656	0.649002591	0.639228535	3.463255568	2.702881593	6.158388922	5.831776413	3.998094381	7.079668904	2.728336657	1.117662118	6.656939355	5.094151404	5.701195173	5.994013639	5.056991619	5.891701677	2.81075582	0.371330615	9.435175486	0.240179388	1.492151298	3.513828855	11.27837365	5.172272604	4.063420882	5.338875103	1.693604486	4.480304377	10.57727539	9.841615311	2.127580062	1.181725816	3.467758593	1.278457531	2.249134319	2.658073305	0.829542503	2.663510134	0.305887145	2.976275212	3.03253731	3.695919787	1.573186521	6.219436924	5.979086284	4.217193267	3.354842857	1.154005354	4.814859139	9.242830255	1.354738899	4.141902159	7.180589529	0.451152566	7.236621795	13.50126949	1.097187159	6.549916447	16.19260669	15.37569933	3.420907248	6.11860363	15.6322083
14057if_11	GNLS	0.432191942	1.256434993	3.119573002	1.013245977	1.734420273	2.781847743	2.204478119	3.352913164	0.813820193	1.800984831	0.572503414	6.061640837	0.768866297	5.240721556	NA	1.767998433	1.964318505	2.025280653	5.184143754	0.434122152	4.762502234	5.422752372	5.760392684	5.253240543	3.909893215	4.920203183	1.089440353	0.916248937	4.848745643	2.180011281	2.288807408	2.675165971	2.641653365	3.108483777	2.122708128	1.562235431	7.145531127	0.110320552	1.324559931	7.445123247	7.195183597	13.26340152	9.005372189	9.609767231	1.822176358	4.583479008	6.561352271	4.127058138	2.009657766	3.944126228	2.424156439	0.88710142	5.189242215	2.601971126	0.784107059	0.179657996	0.232324844	0.419723126	1.652824835	0.662014178	1.31257766	3.211421798	3.018847224	2.268981471	3.786418111	1.237739603	2.136537625	4.111121004	1.540410232	2.686943691	2.349602544	0.630193463	5.920525263	8.283099315	0.764518657	5.616283587	23.41190478	22.97834917	3.415543771	5.748699985	14.27219166
14061if_52	GNLS	3.067069517	1.80143105	3.943049811	2.319391715	2.427808903	3.091966187	2.806364566	2.772916804	0.007615532	1.724258151	0.374879574	5.473386921	0.612727749	4.635966981	0.513530077	0.758018131	1.49706099	0.199923012	0.837996109	0.415441552	1.098104062	2.152100129	5.731305608	4.102367979	2.256061993	3.812688115	1.016625365	0.461980397	4.518903908	3.482340294	4.173933885	6.274835152	2.631241501	3.760990443	1.603512797	0.384191144	6.342724119	0.147970522	2.293983641	4.782482404	6.356216106	8.662652753	6.421727277	6.334569198	1.142553781	2.892637138	4.914989835	3.148752897	1.77736765	9.793761301	4.282606055	0.998770648	1.984872387	2.649380365	0.57647603	0.799128652	0.293763287	0.568969697	2.241647204	4.288177728	1.333953928	9.135201118	6.652060555	1.796871582	4.469925123	2.007398572	3.840259846	5.506318125	1.252813526	2.460634344	2.38481096	1.146618271	6.789018381	10.64393124	0.648265364	4.149770773	24.43003577	20.01786158	2.874288063	6.620956759	16.64545023
14069if_45	GNLS	2.689551458	1.106393179	4.065652591	2.448969081	2.943671057	2.362136347	3.137144132	2.883400458	0.177969014	2.537635567	0.915687539	6.938350534	1.586016566	6.665770718	3.079394393	0.987081685	2.350735047	NA	4.3763047	0.910149773	5.353481592	6.894880161	7.076731902	6.242065437	2.437268104	6.910295735	1.707643307	0.728858549	5.905440531	3.803472329	4.035615529	3.564104707	4.717432507	7.168569842	2.975116607	2.858582596	7.024610728	0.328621791	1.451911043	3.612745374	9.988415717	6.508840875	6.676863138	6.384185106	1.773040753	5.426618586	8.851352633	3.779896677	1.622420762	5.007635547	3.62099354	0.995697967	1.904143167	1.849138891	0.595483375	0.228076578	0.267175701	0.684914226	1.913979482	0.702212244	1.240253699	6.320255301	6.412947658	1.876684903	4.48623085	1.157591093	2.166017515	8.274419361	3.875599326	5.86748516	2.771971344	1.152060559	4.595242017	8.260358203	0.890107711	7.754960749	19.808667	17.95961207	3.37662639	5.559159915	15.02200104
14084if_30	GNLS	0.674382598	1.173957921	4.543513498	1.340754066	2.561783677	2.350800449	2.969016322	3.658724565	NA	3.628781107	1.463134845	5.532289705	0.959778638	3.822738812	1.20449908	1.635096378	1.092681848	0.637474821	1.165409482	0.752202538	1.412369992	3.933232063	6.059010595	5.529091189	3.675885463	5.240890512	0.805971886	1.229289643	5.464870798	2.875828026	3.021692954	2.308990898	5.101768497	4.601754908	3.02937909	0.5648434	7.677542729	0.096766233	1.33529288	3.855999318	9.250726251	5.500462228	5.026620147	4.982828301	1.552534166	4.27249291	7.474752866	4.989883969	2.504194393	3.765562149	3.376322076	0.904588915	1.393903867	3.077381269	0.915566798	0.592457557	0.276012967	0.59892333	3.447315928	1.425154509	1.576909461	3.866159272	4.339444719	2.012345844	3.098058938	0.855598467	2.263549639	5.561016187	2.040155987	4.691398637	2.657037144	0.742222463	5.809140176	9.691196095	0.768946778	8.105260598	29.65473697	32.04011739	5.137149107	4.304229707	26.04243815
14054if_35	GNR12	1.853491606	0.481926454	7.0406687	2.034628304	2.342915753	0.811243708	6.809161388	5.544120291	0.299341801	2.267562811	0.997155395	6.965953364	NA	9.889941195	NA	1.143256661	3.271057132	NA	NA	0.85083376	6.422263449	6.075309959	6.318210984	5.939284474	2.673735419	6.618959643	2.008424732	1.379483045	6.009524708	3.235132854	3.251237874	3.263940865	6.307036203	4.768812837	3.810773675	2.127284192	6.713086125	0.286223151	1.027657789	2.52966715	8.701763991	6.57084516	5.813123981	5.623976161	1.797226802	5.877277934	6.413646432	4.528377502	2.078002724	3.704861374	3.102631845	0.800475709	2.347475814	2.88335387	0.580773483	0.335095625	0.623756605	0.617812554	1.24589361	0.841626986	0.24387457	2.852410116	3.883427843	2.313389795	3.772789313	1.697011946	2.661215474	12.41693254	4.590820232	7.120245121	6.296567315	0.574156854	4.034363807	7.919198022	0.8336145	9.676752737	13.889136	12.13809094	3.485864822	4.250679321	13.88180464
14061if_24	GNR12	0.583941969	0.530478454	7.085311874	2.35373413	2.576640061	1.235627042	6.078183189	4.436509724	0.042418446	2.504162106	0.836041045	5.141255643	1.293649807	4.164247102	2.710423236	2.738137829	1.987636595	2.234155548	3.486443337	1.337308774	4.649196999	4.775107997	9.390805453	9.417593387	4.274448591	7.5326313	2.374281435	1.765445273	8.987193494	4.975936741	5.243860415	6.088530352	12.04597258	7.650306335	5.528165916	1.921576675	10.36036556	0.343100023	2.161299909	4.013360956	11.61486117	7.778620229	6.737335345	6.961805064	2.228259363	6.425089638	7.22750975	5.075262824	1.003960385	3.100330793	4.232064992	1.254581866	2.16926668	2.569267171	0.796635038	0.491355364	0.322283415	0.443266282	1.627593311	2.000155955	0.270954936	3.921977978	5.370799289	2.599490906	4.265840069	0.91033731	4.306209827	11.9894084	5.317318633	9.210028842	4.568357216	0.462303696	4.159495693	12.32420096	1.32071521	NA	20.27097887	22.19528947	3.717243489	5.134584683	18.06952021
14069if_17	GNR12	1.722892514	1.308179494	3.427207885	1.486238459	2.041375942	2.853520673	2.751841073	2.60165305	0.090982417	1.886020631	0.544483529	5.352747581	0.851463673	7.877448946	1.278705086	0.974389828	3.082914008	0.659207555	1.83670353	0.916081164	3.86644408	4.151302038	7.225625277	6.582445863	4.719607486	5.250202849	1.285738055	0.620875616	5.628111975	4.079927799	4.033329645	3.323427987	2.476723298	3.791341117	2.293619361	1.421601558	7.407189804	0.365039648	2.360218651	4.72313863	8.075529037	9.185843605	7.837671929	8.370960222	1.730488551	3.88215398	5.874165292	3.981098976	1.268422804	12.67481359	3.338494471	0.967234319	2.120700855	3.613850386	0.69713623	0.658716998	0.109058162	0.533594995	1.35902401	1.122083014	1.332309984	8.210137891	4.948136787	1.906827389	4.00110791	1.066337799	3.059801694	5.320059836	1.712144752	2.671652043	1.757019915	0.618005972	5.513572658	9.336521968	0.765872102	5.659341703	24.32666508	21.57335744	3.239295539	4.187436368	19.54730888
14079if_57	GNR12	1.355243299	1.842775605	3.428698989	2.454527768	1.648247502	2.855163759	3.762862779	2.744933594	0.007829763	1.885581918	1.207303885	0.281758427	0.630124612	1.689993997	0.375839219	1.041202348	0.737209842	0.04011965	0.368952006	0.34380128	0.417298217	1.439577936	8.438932338	7.389982	2.698786355	5.822569187	1.29093177	0.142745611	5.455065745	3.468169386	3.738914929	3.369466235	2.427972473	4.277390322	1.776645637	0.454391269	9.01297736	0.264251377	1.281643245	1.996195163	7.993683657	7.046082015	6.651596041	7.570512289	1.801665995	3.820394506	7.058327412	4.946112997	0.760238775	2.105352263	4.07428405	0.974079797	1.627266228	2.421616368	0.611232551	1.906762048	0.064781734	0.77050824	1.563724228	1.911970315	1.167921574	7.003106762	3.39504897	2.484724253	3.265569765	0.668307596	2.753068281	5.860246968	2.203286229	2.725252518	2.156116899	0.524487279	4.043938461	10.871645	0.648324521	4.954172367	16.51976895	15.21948043	4.259579093	2.683914279	18.95314404
14088if_42	GNR12	0.940912117	0.434711598	5.292666238	1.959497782	1.838190423	0.953782378	3.855037183	4.309391309	0.007505183	2.862104291	1.649328136	0.108217154	1.033167692	2.880720039	0.815904445	1.049385129	0.701683043	0.136912699	0.994563057	0.362724754	0.633167254	2.029407253	6.628373242	5.429370042	2.658523889	6.371247654	1.107113424	0.197900085	5.688384583	3.178102243	3.326374488	2.67614413	6.698277295	6.104804749	3.443542584	0.502096754	8.093520134	0.107625178	0.994479306	3.976116311	9.80439427	7.787008172	7.537572643	7.472959171	1.872125637	6.496180356	7.341931082	3.455508299	1.415278175	4.716547403	2.699912979	0.756625813	1.514079058	2.901888271	0.506030263	0.186722456	0.078474959	0.640883203	0.244766324	0.807164868	1.011828775	3.169670086	4.008571704	1.724570802	5.013748868	1.315388744	1.345143763	9.585499639	3.985899818	6.875618775	4.45397423	0.594624728	4.045821871	8.954205951	0.81596307	7.747638809	20.4741469	18.52066547	4.223339747	3.64079494	15.7312866
14050if_34	GNR36	1.537198677	0.572346579	3.844928188	2.452028609	0.905020691	2.044819506	3.509545175	4.474262822	0.003464438	1.279920905	1.151586673	0.144837457	1.098728094	2.250874496	0.251925744	0.727456763	0.627586524	0.040740634	0.741589513	2.548244396	0.288912764	1.197182328	6.542511222	4.541175048	3.571550017	5.672773262	1.130042356	0.531893476	6.358862539	3.095219909	3.370398371	5.028694405	2.533973039	3.034610776	2.090828453	0.372123882	8.346421455	0.180996751	2.077858595	4.723420887	7.487039503	11.3492201	7.536546761	7.373121545	1.711691621	6.166931899	6.720157832	2.501385097	1.12774988	9.504431127	4.426124524	1.200112865	2.365458854	3.392997553	0.529085045	0.258387126	0.058414824	0.412772456	1.166835382	0.984869154	1.075563534	8.317677675	2.135182455	1.984295735	5.182007212	0.815639585	4.280957376	5.102751365	2.157846436	2.847146181	3.174001719	1.034288801	3.679676525	8.574436162	0.830361485	7.162839964	17.94420045	16.8253925	4.80313091	1.523110999	18.21548681
14064if_12	GNR36	0.54996447	0.881320653	3.18506197	3.035844801	1.525613831	2.696251907	2.415920902	2.714950476	0.01284929	2.347496867	0.625320409	1.084517522	0.753128311	0.963412466	0.253379814	0.815250362	0.379261142	0.258170626	0.437948539	1.622671893	0.321523859	1.105867998	7.067678577	6.103717877	4.421344798	4.300162678	0.885685219	0.54620001	6.557120208	3.768383881	3.984435809	4.167527855	1.62858371	3.412656701	1.659692533	0.491526405	9.633435585	0.304928011	2.7157815	3.039106178	7.07530881	6.099464674	5.83396526	6.230822074	1.47464264	4.758999781	7.73254852	1.877254889	1.193033348	10.30061917	4.028947839	1.213395463	1.740403084	2.876732946	0.606584972	0.259465317	0.084280287	0.511432613	1.009621077	1.179827855	0.990091396	11.67631154	3.053414528	1.333473204	3.687448356	1.191745529	4.675660965	4.231269499	3.784601711	4.797108194	3.19261105	0.627245368	5.73239548	9.048834752	0.906635527	5.777966463	19.90869158	20.32597739	4.54181826	2.405293974	17.63952523
14069if_53	GNR36	2.331411532	1.283504825	4.610207218	4.531509501	1.530487795	2.88460043	4.658975168	3.866769113	0.037482686	0.343738427	0.667160181	3.4295671	0.96032179	4.784772829	0.203079952	0.777049096	1.574052305	0.179906996	0.519011492	0.310716309	0.659699738	0.870096347	6.228925067	4.694628755	2.576497015	5.849474633	1.322445888	0.285721184	5.772642324	3.47498449	3.753665081	7.115764433	1.73594028	4.709804912	1.889102303	0.364068428	9.377413984	0.429413018	2.439157819	0.776817031	7.23168998	3.745500707	5.049568202	5.863483451	1.135325844	3.814533248	7.57334085	3.020494726	0.817708808	4.787565682	5.910353516	1.331683077	2.867212503	3.346166831	0.456348378	0.74796292	0.13374422	0.735554062	2.037873434	1.494893909	1.441053948	16.07151943	3.608499287	1.819775726	3.359152295	0.872319584	5.176362738	5.886748991	1.949853812	2.28077127	2.332537807	0.564569609	5.416594166	9.555929604	0.730744081	4.166717841	9.13712062	6.564945318	3.066474334	1.631623971	16.61292137
14084if_38	GNR36	3.431997479	0.654070094	3.478977094	2.75630949	0.61969344	2.792727838	3.058169429	2.462852113	0.020518007	0.088345828	1.279005857	0.32979863	0.808909709	1.742159307	0.09560039	0.640132564	0.458984524	0.061313801	0.257009432	1.534764399	0.584784275	0.566546856	6.022134966	4.598447871	3.655952833	6.86048543	0.762994593	0.143428716	6.250883965	4.854660492	4.597355604	4.516054222	0.914571373	4.634711727	1.235353009	0.566050066	9.989895827	0.452944621	2.917971392	2.005992083	8.751050513	6.758352298	6.864034979	7.276755604	1.500975926	3.590656694	8.584552272	3.311134605	0.980461155	8.942908453	4.831351153	1.189229278	1.328797049	1.083342186	0.340413436	0.055109837	0.106097329	0.643205341	0.485594109	1.232290628	0.452454423	16.53893559	2.841326651	1.713314749	3.73049137	0.153187771	5.873952319	4.504368065	2.440452678	2.094098004	1.624299467	0.727455241	4.314200978	10.99678974	0.768421847	4.856166794	20.73442243	18.57647472	4.311723945	1.291643113	20.89825147
14050if_30	GNR60	2.046546252	1.645415504	3.884332301	4.153639431	1.837298169	3.082454741	4.116151475	3.81527609	0.003778376	1.327071016	0.532837455	0.835434919	0.678711046	1.642220277	0.257931188	0.774973302	0.868801738	0.163813714	0.262886853	0.566783018	0.386311817	1.150635336	6.821891135	6.239294897	4.226118766	6.052627369	1.317174781	0.549996147	6.914277851	4.139619085	4.286782856	4.888143784	2.449373986	5.722190372	2.190643497	0.371727037	8.793542524	0.307476578	3.209643353	1.167883774	9.020129649	4.523026374	4.982416311	5.512641983	1.917642974	3.790611766	7.798018583	3.066218531	0.759770921	4.218545379	4.525108068	1.269115787	2.418105293	3.01332321	0.577524504	0.808047949	0.117669093	0.398310269	1.82458914	3.508482072	1.072122046	13.72411871	3.679148497	1.871595749	2.169684515	0.309661527	8.329178915	5.300803328	1.274604941	1.854074885	3.411941439	0.446641963	4.770333615	6.920539624	1.004431747	4.487853413	9.382644325	9.388354481	2.204781139	1.05821269	18.49571467
14057if_15	GNR60	2.57416882	1.341712421	4.107856093	4.630356609	1.12738877	2.972082563	3.636308919	3.663639443	0.010742469	2.170430259	0.967046306	0.511384824	0.921462262	1.840257779	0.362214712	0.837001612	0.805920223	0.238950566	0.266512798	3.357196096	0.476200242	1.338021804	7.287060342	6.647468801	4.762035032	6.000792681	1.291371321	1.190095603	6.328759725	4.233567305	4.724023551	5.116046736	4.025944064	5.571169226	3.116330503	0.37792639	7.96940539	0.437931369	1.9357966	1.830443213	10.18045837	4.86511609	6.373110342	7.679373313	1.613250098	5.052253058	8.848796936	4.89018909	1.092009744	14.01794016	3.854388525	0.970939836	1.82435146	1.201970049	0.459649948	0.648105853	0.058501412	0.434962789	0.232455005	2.27741103	1.604887209	9.37044998	3.57916937	2.102384733	3.625978865	1.882461596	3.063944375	5.817536806	2.235356361	3.134594509	3.885586054	0.623892817	4.03736764	8.344816928	0.993674855	5.425977938	14.44298455	13.30409416	4.117434991	1.448743929	21.28300019
14064if_8	GNR60	0.557009497	0.826321339	4.504257818	0.841678036	1.754845669	2.780267115	2.623136788	2.920211316	0.041661761	3.412375329	0.400953492	5.154330334	1.034871641	2.173494978	1.100268747	1.514783995	0.817452399	1.157578137	2.880002496	1.860694242	2.598847469	3.310112111	6.571283878	5.783612112	3.983971071	5.196083635	1.119443466	0.92456429	6.441127262	3.82152018	3.795065565	3.271716581	3.499863167	4.077422473	2.394326987	1.407109279	8.042362874	0.387644983	1.780809975	2.797474945	9.98995026	4.033286058	5.214065337	6.064837929	1.753976399	5.103302624	8.250228862	4.003827049	1.467567408	6.344993484	3.500685727	1.013358891	2.966705145	1.438135469	0.582129937	0.248404389	0.436512928	0.4935137	1.744665587	2.230185859	1.157109506	6.842648123	2.759750252	1.787998382	3.631191828	0.962577201	4.068780212	6.090335318	4.170659469	4.176149486	4.2591417	0.633579871	6.269691581	8.355655008	1.199157259	5.868884424	17.9216683	20.26206541	5.492119676	3.599053013	17.40867451
14069if_49	GNR60	2.106487835	0.354906729	3.689663799	1.837837752	0.912923956	1.634789922	2.077455056	2.856729918	0.026935277	2.265346577	0.468767034	1.068557904	1.132807639	2.581676334	0.35162392	1.411679794	0.672219834	0.211001072	0.403721454	0.283811569	0.990249679	1.457885413	5.807523928	4.268626001	2.829327564	6.943165068	0.58904418	0.088586826	5.22052333	3.871160923	4.299707832	3.751279636	1.912712252	5.218090294	1.984164971	0.363680173	9.0873423	0.092189496	1.849226094	3.445081499	8.581319536	5.766034378	6.084388282	7.380382102	1.037129546	3.912144297	6.436398575	1.766328188	0.768286368	11.38617875	3.591574025	0.807495376	1.14149423	0.760006125	0.34863654	0.127500714	0.130746089	0.709782672	0.464941878	0.610108165	1.067060918	5.88342434	2.854620643	1.119776233	3.214479784	2.585647457	3.154795041	6.198387275	3.731718627	4.302439961	2.581532526	0.570271154	4.234463276	8.404115581	0.714562859	5.038224542	21.53220205	19.28997345	4.193387267	1.01841119	18.10876564
14084if_34	GNR60	0.665853042	0.738717695	3.557661591	2.518351738	2.120786437	3.062535524	2.250898842	3.298505952	0.022377296	1.613202754	0.584903911	0.335337455	0.966346438	2.741017201	0.309899025	0.890109581	0.58350688	0.064753905	0.329919098	1.181040787	0.447311509	1.810537247	6.984138755	6.000804125	4.450399019	5.319787325	0.95009414	0.162679122	6.517379049	2.997026082	3.322342679	2.982165364	3.106879749	4.867243766	2.523252493	0.565446411	8.553416539	0.095727575	1.778631196	2.152304698	7.676269509	4.383629875	5.088544333	6.184597976	1.299124573	3.606109331	6.416048967	2.234060989	0.948464218	7.904067848	4.320581999	1.167539326	1.117654674	3.502622825	0.283622225	0.052527994	0.103718955	0.620669545	0.49069417	2.659696795	0.450472889	7.28201173	2.796244321	1.383244458	2.549398424	0.69490839	4.319613629	3.913605035	1.566267213	2.198712487	3.25440064	0.734801756	4.034122666	7.774504836	0.687179334	4.248363147	18.50464783	20.38144961	3.22061385	0.882365689	22.92928137
