	Code	Benzoic acid, 4-hydroxy-	Citric acid	Glutaric acid, 2-oxo-	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A143003	A145016	A147011	A155004	A159003	A170001	A174001	A176001	A203003	A211001	A213001	A228001	A237001	A237002	A250001	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerol-3-phosphate	Glycerophosphoglycerol	Inositol-phosphate, myo-	Phosphoric acid	Phosphoric acid monomethyl ester	Erythronic acid	Galactaric acid	Gluconic acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
15243if_39	GDR12	2.63961983	3.086139844	0.388254579	4.964592932	5.8604547	1.701602685	2.542386633	2.668860266	0.188740159	0.21054703	15.06380546	0.940331602	1.166731248	0.042760127	0.473301802	0.085268549	0.23066035	0.065005462	0.749247395	2.762974842	6.42383241	5.376569931	2.674487903	2.309012772	3.811430464	0.097278973	0.092977336	0.80609632	0.396102184	0.652461198	0.499701343	2.531462146	0.236244979	0.637316548	0.170342115	2.885512452	8.113971151	9.733148594	1.301724083	0.310082308	0.046180451	3.269715978	0.486067836	3.677059565	0.419425133	6.565211187	0.6618275	0.792000379	10.92630828	1.968784266	0.895489228	2.32211241	0.749149625	0.651832504	5.141635162	1.818527353	2.778414072	2.194425888	1.541928438	2.813659211	9.460169189	0.362435731	0.621576168	0.88271298	1.052047561	12.83686981	19.01578501
15277if_16	GDR12	NA	2.772318167	1.194703953	4.908398968	3.986400292	3.022212948	4.458801957	4.372453085	0.394138978	6.334908517	3.373682599	1.792196152	0.977041415	0.980247224	0.913919272	0.884303527	1.936838644	4.731602345	1.637630905	4.942116425	8.6739106	8.460601174	4.409777698	4.493407161	9.95053535	0.85336716	0.345955213	2.862248645	1.109181022	1.779867086	0.727834654	6.045548749	1.147423269	1.035145499	0.314670938	4.836097651	10.10228887	13.0187419	1.390944158	1.55863288	0.214526737	4.353245256	0.965993073	6.165117768	1.411765285	10.33637875	2.45415584	3.086563353	6.432355463	5.480755807	2.372379686	3.372997775	4.178347589	2.429340588	NA	8.193383251	NA	8.281309491	3.120788872	3.976878317	7.150433562	NA	0.689431039	1.015954226	3.373539221	11.64665855	23.38411783
15288if_22	GDR12	4.412665791	3.007327264	0.382965183	4.889915316	5.046719361	0.948733658	1.985458072	1.475478687	0.084744547	2.980609235	4.765145941	0.836073402	0.81479465	0.196270561	0.187989809	0.305252415	0.289391449	0.656671307	0.340477733	1.298480442	4.48300864	4.576797845	2.399888417	1.638897377	4.970996804	0.291699924	0.214485415	1.152998303	0.425065885	0.779561144	0.383494605	8.9018554	0.201389728	0.229114929	0.148129352	2.297685646	4.828624969	3.66692311	0.313798072	0.682196243	0.051847721	2.132633097	0.468833269	2.550455344	0.694243346	4.177160509	0.65685582	0.988003627	7.373759626	1.589471434	0.699961394	0.908055938	1.972856191	0.826030496	2.204116515	2.259124001	3.058139643	2.625713295	2.237482007	1.59613867	5.586603954	1.854470887	1.248175131	1.314451977	0.79949796	11.60201874	20.26706226
15300if_14	GDR12	3.48539718	3.217265077	0.550681128	5.197745248	5.217291974	1.010906871	2.574971346	1.455786822	0.125422667	3.750218992	5.148960655	1.477092671	0.902119556	0.255371903	0.320662943	0.735423852	0.358362956	0.822349241	0.511260579	2.118188834	5.636793336	5.252888598	2.574338474	1.82985954	5.812259816	0.408036633	0.072924908	1.60445732	0.57776061	0.909594275	0.389857515	2.423501609	0.369074712	0.581245365	0.135194646	2.648064149	5.483983048	12.10260186	0.877756007	0.787073891	0.083309278	2.210657831	0.506097214	4.232273987	0.711763468	12.39629486	0.934260136	1.53321726	7.72558635	1.503746813	0.944613333	1.362805614	0.761206176	0.90161644	1.705862263	2.665724301	2.214837948	11.21977159	2.459964177	0.409125341	5.387956472	1.942387161	0.728074799	0.562223517	1.168321579	7.852947609	21.80809195
15223if_60	GDR36	3.038664038	2.494108648	0.812750386	4.45103487	4.259020568	2.336156011	3.750097048	2.735644439	0.02096673	3.153090657	2.122269032	0.695176092	0.896772035	0.038545883	1.039791075	0.790644991	0.038022512	0.727080728	0.088012184	1.076764134	7.625316069	6.6058887	3.252201467	1.669706264	0.695073917	0.606161134	0.555490444	1.903403035	0.516683297	0.904315223	0.470095649	4.121319722	1.157353665	0.609129968	0.24628761	3.028107463	9.249040658	11.90688286	1.338518437	1.039288653	0.052679417	3.018475776	0.596747321	8.067091657	0.681601257	9.903232925	1.188074816	2.202582502	8.406584889	3.004134832	1.197029113	2.118256109	2.276150349	1.051914162	3.724579213	3.597216828	3.330204759	4.6328508	2.273267423	1.402620944	8.416978148	1.537339385	1.533194764	1.241839566	0.289548494	10.07703953	17.64031486
15243if_43	GDR36	3.048440119	2.322267482	0.557762584	4.340290251	3.671477167	2.472690697	2.519087881	2.406778525	0.004811515	5.600566549	0.048863335	0.799102507	0.307909531	0.014157565	0.415277863	0.584474432	0.038029802	0.238889943	0.017912836	0.784878971	6.169055648	5.346133284	2.637599157	1.813508245	4.055145305	0.762256233	0.092408317	1.260283789	0.34064972	0.554234969	0.214725678	1.677084038	0.221959285	0.512268952	0.260503951	2.101959649	4.08428395	12.12525494	1.084782103	1.383569294	0.044614555	2.802020179	0.621519491	4.25953123	0.508574488	5.676562413	0.904120041	1.193281491	3.907973432	2.284388719	0.460647501	2.118229025	0.412057918	0.659555272	1.070174973	2.229011249	1.459067949	3.687685212	2.267745772	1.074878602	9.639433546	1.540758085	0.977625911	1.260820747	0.285541464	7.623937066	18.62917371
15267if_34	GDR36	5.917966616	3.168865269	0.687318611	5.022996132	3.623275819	1.173437177	3.538760527	4.55569177	0.064599368	0.941783531	2.518851509	2.012907086	0.599403933	0.08733414	0.289961157	0.100000516	0.176534825	0.403032325	0.15965146	0.675021307	6.085706773	5.083044768	4.841149319	2.398779265	5.009605648	0.417226317	0.721108934	1.25668569	0.611594401	0.846347467	0.404206755	2.494691257	0.569282184	0.610058829	0.367742731	3.545778915	6.931986912	13.26002916	1.017378446	0.511135578	0.058861415	1.577441482	0.60588252	6.161229154	0.33246537	13.10286139	0.981756376	1.797154701	5.870018877	1.616276706	0.962505902	2.521486399	0.935248336	1.123962641	2.080239916	2.041029235	2.016023649	11.66390253	1.957455044	1.223551107	6.887978317	2.374040963	1.162581759	2.530549153	2.541502547	4.733947031	24.82310284
15280if_22	GDR36	0.57127191	2.840521682	0.307503889	4.160040814	4.690659885	0.801394157	1.427812849	1.125350423	0.011457992	0.549987278	2.920365493	0.449206148	0.590807767	0.024980338	0.408749522	0.195330925	0.028086908	0.110120555	0.061853261	0.386863347	4.165788221	3.229086965	1.728531263	0.86674589	2.837175277	0.317385481	0.221510202	0.776174124	0.232599068	0.376946388	0.185871214	0.746838136	0.291075391	0.3924736	0.132694997	1.415338035	4.21961983	4.986985695	0.670177388	0.356319217	0.037250281	1.175214447	0.282989439	5.762403454	0.25292856	2.081838694	0.320508264	0.545556855	7.604841351	0.630594616	0.546134509	0.959852539	0.414360896	0.469377628	0.601148475	1.997086815	2.304695644	0.5135212	1.756568596	0.0198972	6.016559365	0.858526209	0.456473529	0.742888153	0.459005117	3.554914687	18.61078729
15297if_15	GDR36	6.524494029	3.131762357	0.740431924	5.260612647	4.796898927	1.930761907	3.442651482	4.957943455	0.064093426	1.877737139	3.309945693	0.986349058	0.733283647	0.105182271	0.673215604	0.113001587	0.307205688	0.541701788	0.250300114	1.193549852	6.250435874	5.357638797	2.961636286	2.301004284	5.940948031	0.479223402	0.622312815	1.300699352	0.621275642	0.799056733	0.448505876	2.642178809	0.498692698	0.613867529	0.163525172	3.408076605	6.221337282	11.4193734	0.729790487	0.848088572	0.127930533	3.097071105	0.724556264	8.499826569	0.696004393	7.061186167	1.288617955	1.582401701	6.920150607	2.348017766	0.961745426	2.015904369	0.741866197	1.168899786	2.186043778	2.37753476	2.06461228	10.87887336	2.591971091	0.556730967	9.65324373	2.375587754	1.02786133	1.886210756	0.987600017	6.956428706	24.07689773
15223if_18	GDR60	4.450242932	2.642821629	0.658523094	4.796042356	4.779621297	1.312537823	0.798623904	0.930243852	0.067227729	0.076751013	0.81393662	0.702385108	0.369287046	0.03637452	0.534597968	0.134849717	0.04520826	0.190545784	0.083189803	0.084740313	5.460826371	4.801754223	1.641922969	1.358818297	0.691027804	0.104370441	0.101891125	1.239666726	0.408212984	0.548634175	0.284639283	0.601251844	0.034103209	0.597968002	0.378187044	2.051140283	5.620546031	9.106404213	1.241679969	0.940593242	0.010445274	3.637763841	0.456019564	0.860559809	0.135621892	2.05160248	0.157608639	0.447398781	7.770098135	1.569694933	0.840016831	1.527410501	1.011025124	0.689526353	3.585510399	4.492046018	3.620106673	1.617287675	0.589936475	1.652730735	5.669555625	1.695237962	0.775060285	0.509085896	0.190100592	11.94044155	18.6494814
15238if_23	GDR60	2.625368435	1.929860941	0.37635887	3.311075688	3.578614727	0.579576603	0.910109409	1.06146772	0.030962551	0.453667488	0.291303482	0.535865988	0.492303303	0.061862411	0.380307989	0.163989844	0.056857891	0.617354098	0.066057721	0.271797037	3.915346172	2.994103564	1.441378878	0.859039541	1.790818453	0.179144387	0.224748278	0.722178759	0.31995631	0.370468139	0.227544206	0.739147086	0.109629452	0.436590782	0.057297794	1.584455792	3.373098095	2.630821954	0.478561766	0.566070446	0.007285367	0.977485483	0.212276075	1.396143453	0.140829933	2.146502107	0.480302389	0.398347352	5.903254255	0.697368873	0.717515073	1.161586271	0.893444995	0.477965771	2.303239285	2.927551002	2.918196284	0.537769272	1.106860318	1.827384479	4.846796343	0.664446985	3.701587577	2.984327791	1.101460847	4.897834369	16.41977945
15261if_32	GDR60	2.407696124	1.944418908	0.400391154	3.50385389	4.769452428	0.918772983	0.594180165	2.386767644	0.006409848	0.229697147	2.196911048	0.744931375	0.571835575	0.026990331	0.169109853	0.181098936	0.041540613	0.015536369	0.029087215	0.56089106	5.209115731	4.248107507	2.086554874	1.926150599	5.060888796	0.346492384	0.158185924	0.889745712	0.43116518	0.673510149	0.298549157	0.688074877	0.124070273	0.561403484	0.073539824	1.780248792	4.294631511	9.214995804	1.41566045	0.458113597	0.011172369	2.444950451	0.428328378	0.756682883	0.166179401	2.09633953	0.917538464	0.45681248	7.077004833	2.970339066	0.501975535	1.435738708	1.288077625	0.605070142	3.765502457	4.121798521	2.363729438	1.154361909	0.785138518	1.09612473	4.884404655	1.308021473	0.680408761	0.551575347	0.573988499	7.609048038	18.89637855
15277if_22	GDR60	0.525157263	2.277033415	0.199638421	3.50816243	3.523464341	0.382145435	0.493939098	0.647473283	0.011736147	0.231752303	2.318144024	0.292751425	0.647059722	0.020787299	0.190325064	0.159464473	0.024611223	0.018741736	0.031277202	0.238409424	1.969608451	1.643054494	1.095323039	0.871169797	1.782066822	0.118869948	0.081979415	0.386353768	0.146921316	0.225418989	0.1408027	0.514080315	0.048294144	0.265875626	0.036189579	0.809178492	1.948647297	3.696459429	0.289197142	0.289240365	0.006886172	0.776452678	0.156311355	0.314266204	0.047358431	1.328918883	0.111752948	0.180595329	6.016322782	0.921313768	0.245230756	0.267867616	0.102192719	0.236114678	0.937247138	1.249272953	1.80266545	0.468589405	0.416702162	0.038955112	7.817056509	0.355366173	0.697220955	1.02220022	0.660604255	3.61095966	14.14357619
15291if_10	GDR60	1.049658098	1.73722342	0.523336229	3.204016799	3.223654498	2.152371824	1.075284706	1.850092356	0.032332543	0.829211081	3.056541127	0.38542481	0.203597744	0.100831674	0.475294793	0.310190926	0.132550123	0.09096726	0.112444862	0.946890772	4.626388241	4.174509631	2.031224407	2.087221738	4.309064308	0.189342527	0.227914519	0.534955249	0.404959918	0.552181722	0.532089523	1.001390915	0.102316002	0.146826143	0.054698294	0.670491315	4.26492579	3.059941345	0.148661515	0.752327284	0.019038817	3.365007325	0.625362167	0.728703956	0.208997448	4.513471761	0.233498091	0.210633827	6.62955343	3.594366786	0.64184764	0.70177194	0.61065922	0.569345193	2.845676874	3.157764108	1.932549214	1.685378838	0.310622221	0.151927117	7.335712173	0.59962976	1.514749775	1.498039941	1.255744225	13.41708651	32.95844976
15223if_88	GACLS	0.998983802	2.917915885	1.310022184	4.648416936	3.481460359	2.545210658	NA	2.071067082	0.339201069	12.40266291	8.101006335	NA	1.397178599	NA	0.628716083	0.698246686	3.400493527	NA	NA	12.54752059	7.565461911	7.468548543	2.62264001	2.288498508	NA	1.191134605	1.033371328	1.259432901	0.525437103	0.622295534	0.391092897	6.84978628	1.512241084	1.085241568	0.420036707	5.123385723	6.082923025	6.562423498	0.792382996	3.478342751	0.461202754	2.148193383	0.756387041	9.835255562	1.966861901	11.68009419	2.387082744	4.08035151	5.702446996	6.766254661	1.484754491	1.468904951	1.694074872	1.872695743	0.954069651	4.120887848	2.315476038	0.397209371	3.997991642	1.525049731	0.823399974	1.760857618	6.870163628	8.29743467	NA	4.674630466	22.62264573
15258if_19	GACLS	0.865229543	3.412106722	0.607126611	5.137111693	4.41279069	1.245812217	5.811063556	1.139386814	0.037182	5.675703778	5.511121077	0.216240845	0.970517359	0.237334622	0.85666421	0.295687667	0.310133595	1.519816607	0.782220571	2.796113777	5.426636886	4.9317953	1.638497134	1.452477843	5.405068156	0.900905145	0.122123119	0.596961792	0.156144503	0.281365059	0.157457144	1.792350465	0.30910755	0.401094949	0.300227116	2.187307134	3.651471261	4.101885691	0.116411021	1.601037637	0.082277157	1.810753091	0.487652959	6.994148264	0.626020244	2.673586147	0.245883075	1.589197429	6.16782411	1.824604301	0.83061295	0.467101988	0.311989794	0.720226973	0.178038582	2.334265498	1.650320381	0.186363351	4.430044866	0.009765773	0.692847862	0.531970308	0.376836703	0.789886727	0.794663103	2.980187461	19.22310243
15273if_5	GACLS	0.636204717	3.268454614	0.621460054	5.169260481	5.82924214	1.279435845	3.863154299	0.752837944	0.034282334	5.345281586	4.523200285	0.490152487	0.762679868	0.271795729	0.400288353	0.161355598	0.381253164	1.079893748	0.684889234	2.136739439	3.969680343	3.626455207	1.398336403	1.478749913	3.163004646	0.354994672	0.245359866	0.505688317	0.271378076	0.213816175	0.228196017	1.524020091	0.206208342	0.277679911	0.126591849	1.676481996	2.298002154	1.328985216	0.416200198	1.095144411	0.084507094	1.929528322	0.383974129	3.822910301	0.638829225	4.054299341	0.477465827	1.258906932	10.58522893	1.757174421	0.720108375	0.172524143	0.348077033	0.838577651	0.214867457	2.091237951	2.276437215	0.165425016	4.357427832	0.447247679	0.607138731	0.222280009	1.011617204	1.337050531	1.162732845	2.665303668	20.83808832
15291if_26	GACLS	0.801732314	3.157038628	0.309407319	4.631909601	4.388144747	0.740559536	3.719032871	1.42991751	0.056080385	4.040586924	3.640535871	0.226881046	1.32611946	0.171849672	0.496044528	0.265798256	0.23795539	1.568719584	0.518326342	1.024974896	6.066202321	5.890003955	2.426732943	1.134333152	5.26774953	0.856614268	0.222386196	3.233327258	0.25861277	0.106127624	0.103637019	0.972537792	0.272959472	0.528455324	0.256329646	2.789272894	2.499858461	2.982594795	0.152795756	0.795344642	0.168879579	1.381975261	0.342152782	2.562607247	0.20750884	4.30264416	0.246081782	1.689901463	6.505105023	1.093343242	0.606196938	0.68661201	0.508610379	0.863391978	0.253995668	1.662157036	2.758007054	0.209793108	4.899837963	0.148558575	0.68294879	0.603375299	0.507380991	1.522725441	0.582715809	1.161488972	17.1970646
15238if_15	GAC12	0.842632945	2.992082736	1.036498445	4.667086462	3.751923407	2.507075908	9.457707666	3.395623271	0.03865637	9.507745581	12.44257442	1.028148147	1.138874905	0.122365929	0.60902964	0.831029552	1.906699829	0.15596012	4.03156644	6.060499731	5.930736248	5.615556029	3.578070616	3.510256963	13.51613179	1.077329607	0.334071683	1.235076352	0.455739556	0.867088787	0.421070863	6.679662081	0.566476562	0.845227437	0.471094653	4.589389835	6.386627965	9.050811293	1.262300898	2.889082643	0.096260387	3.630564176	0.732041749	4.438619579	0.622429554	9.498470618	1.074073791	3.600925136	6.186101811	5.931817679	1.054451771	1.433344863	4.33514524	1.910472688	0.955452491	4.659675637	2.408554832	0.407496692	3.655608331	0.115575354	0.717696509	1.965195494	0.819039409	0.806110519	0.14493281	6.044003961	21.38657689
15261if_24	GAC12	0.66546969	3.186191185	0.764927286	4.876032654	4.398785211	1.314233015	4.675251983	0.907765951	0.065161657	5.435952821	3.973713779	0.441596585	0.718493924	0.316326758	0.539505505	0.195638525	0.415675169	1.823398507	0.918103332	2.214750557	5.90197464	4.991844434	2.503091911	1.342503696	4.602800706	0.420161959	0.160140035	0.550804686	0.206856476	0.28247972	0.18489216	2.087183973	0.162821638	0.360867205	0.074491916	2.22054844	3.733109278	2.794810997	0.103878528	1.206154416	0.068357429	1.666989519	0.399244705	4.13845855	0.350332506	5.199288681	0.357040475	0.817966655	6.900836213	1.29308726	0.996743834	0.460214886	0.882588501	0.878374424	0.472822563	3.298714346	2.101936929	0.12539673	4.106522341	0.757636952	0.924911274	0.587459354	1.240182425	1.503010437	0.491452363	6.414924593	21.53729808
15273if_9	GAC12	0.594760704	3.516047634	1.15328133	5.572555829	5.180498149	2.107451947	9.520718355	2.663923107	0.051089732	3.276075561	5.484501752	0.473929513	1.471139951	0.465431551	0.436493429	0.965478908	0.638335357	1.160594039	0.899983137	2.674172436	5.873150385	4.968210103	2.528983608	1.865178073	5.155885502	0.540556612	0.526116176	1.11781284	0.460417526	0.618396841	0.366572297	3.802356041	0.298006365	0.551960129	0.276917169	3.92511327	6.400674979	8.550213887	0.474527485	1.451103942	0.088063295	2.732062006	0.556742606	6.762110103	1.151636757	7.373863427	0.775181728	3.101659797	6.096636519	3.034764142	1.163610752	1.49675535	1.047948421	1.65179382	0.724699422	4.301026545	1.386691396	0.163577764	4.412326577	0.541653215	0.609524591	1.096187025	1.217480929	1.481369967	0.130077971	9.830761827	27.62498666
15285if_17	GAC12	0.706906625	3.449319381	0.808745017	5.287696388	4.888677671	1.224350311	6.833865939	1.369997936	0.027750088	3.328250823	4.49243005	0.144850283	0.781039537	0.213630802	0.437604949	0.313603519	0.262029062	1.111431123	0.467711929	1.135573612	6.615292488	4.783536763	2.209885402	1.053037055	5.643684272	0.624280974	0.213665727	0.666779049	0.16406864	0.324129329	0.086320053	0.965635573	0.147028052	0.422784522	0.13014093	1.907638734	3.95373361	2.885812083	0.140397012	1.147410781	0.069558277	1.952539137	0.400843085	8.44508405	0.49394588	2.62922123	0.317954611	1.499161217	6.872892876	1.459024708	0.739175522	0.62158386	0.319530881	0.82414005	0.260870213	3.256346685	1.664018354	0.142298673	3.883591747	0.727807076	0.725228532	0.636308532	0.958509507	1.035859469	0.50464971	6.347330276	21.10679032
15297if_9	GAC12	0.678639365	5.570705859	0.943914622	6.885797986	8.790319181	1.406244827	5.885332637	1.165373365	0.008233862	5.271340879	3.816923597	0.06059764	1.098085801	0.206822682	0.405293316	0.119739766	0.41999097	1.443943631	0.570161172	2.183713167	5.699323501	4.53782679	2.214616573	2.493064391	5.111212126	0.47834682	0.550242878	0.716957986	0.267389064	0.351133215	0.288625472	8.520375882	0.178878611	0.50307095	0.139270166	2.569181942	4.01897168	1.060775304	0.719459497	1.592253642	0.118990823	2.347364662	0.511899921	6.894616576	0.629332431	6.01958165	0.082604937	1.556572559	12.77892999	1.824449311	0.841162057	0.158798249	0.337089442	1.076344383	0.371247519	3.657723624	2.345131346	0.1100099	5.628177666	2.417421884	0.714384418	0.291944817	NA	1.87468536	0.879562979	7.357814629	31.63226219
15223if_58	GAC36	0.282345617	2.753683922	0.281274574	4.305672798	3.641674565	0.650220577	3.08430351	1.513023551	0.02216291	0.935580053	3.536772528	0.050374746	0.606522202	0.038439605	0.32299099	0.091655311	0.038337224	0.160874098	0.087776333	0.637118732	4.969615149	4.257803951	2.18059948	0.417561219	0.694880709	0.413777474	0.095824363	0.381740079	0.185611933	0.198415959	0.1921436	0.558873503	0.129559294	0.29412604	0.161338603	2.051437893	3.035354169	1.548386454	0.118275135	0.792663537	0.037634342	1.086940325	0.147208628	2.915590922	0.170979136	1.820350289	0.179709213	0.884457054	6.410374435	1.740127172	0.647448136	0.282528943	0.673166756	0.759933239	0.338910939	4.743294171	2.950883813	0.092111868	3.391063392	0.009937279	0.799532546	0.315755036	1.581871182	1.737396967	0.283804651	7.011576392	16.08431086
15277if_18	GAC36	0.561751181	2.910756241	0.830190608	4.33524026	3.474694166	1.567449785	6.334822464	1.832932046	0.09991877	4.614658589	2.838220987	0.43305183	0.623455962	0.4926068	0.8173701	0.331484464	1.154504339	2.759480471	1.08095535	3.183328834	7.243649648	6.259238454	2.206079721	1.212158203	4.837913818	0.544666549	0.195700058	0.873495199	1.005175207	0.355885575	0.724068133	3.332403455	0.686623101	1.070611292	0.24656077	6.098133504	4.89977566	4.246704185	0.474113599	1.139886298	0.131149948	1.665102476	0.46692568	5.979590584	0.321769996	3.763549613	0.700608685	2.175698161	6.021795141	4.119076176	1.147253597	1.190756884	3.111399051	2.113635193	1.192859201	4.912194704	2.588157173	0.103937712	3.535424501	1.383589653	0.637321498	0.994486252	0.692017959	1.018031972	1.597148647	7.648144438	19.67395208
15288if_24	GAC36	0.592766897	2.77171077	0.45167665	4.59000892	4.352526905	1.756845192	2.510273969	1.428721689	0.033732664	1.781715315	3.966739926	0.222712803	0.455171226	0.147445127	1.478572941	0.299415644	0.195662105	0.252348726	0.175012066	0.688170441	4.465859378	4.17812767	2.161541652	1.82878835	5.01910135	0.291399594	0.213828084	0.396063275	0.268491904	0.341850917	0.263505828	0.740708541	0.122483365	0.458686473	0.147653751	2.243695973	3.241195698	3.655206756	1.040465962	0.785458974	0.035213505	1.795029868	0.418389748	1.117763392	0.173023696	4.152257241	0.299224635	1.320268979	6.329346358	4.491341692	0.405271395	0.905580428	0.592347601	0.728237982	0.754809018	5.496170332	2.313660474	0.183912049	2.741158081	0.048233014	0.684531213	0.904479222	0.593129313	0.334366088	0.238080967	11.67883772	18.32500695
15300if_16	GAC36	0.568200458	3.015185538	0.35167257	4.457049156	5.301658402	1.421217195	2.598331157	1.409653846	0.080874292	2.309648975	3.692171832	0.093106693	0.514620323	0.175602646	0.787063315	0.153340615	0.245969625	0.490522985	0.345893735	1.412798507	4.526325875	3.966013595	1.993977443	1.551414706	5.127349886	0.35759874	0.233094039	0.464535935	0.207309111	0.299298621	0.241428744	1.579598042	0.121935592	0.423911593	0.132797361	2.084434907	3.257815122	1.749321294	0.339324086	0.694293718	0.036192947	1.741412184	0.385567647	2.013727879	0.252980328	6.77405138	0.318822028	1.011741243	5.995284192	3.955507056	0.468047512	0.543301679	0.622287344	0.908120587	0.484197488	2.890610886	2.432823383	0.111459739	3.287060193	0.337000537	0.654501794	0.284991472	0.577530373	0.56337333	0.112542936	7.352813363	13.7080623
15267if_16	GAC60	0.654534371	3.251766913	0.765424085	5.863254266	4.489460781	1.654349319	2.866994448	0.84901681	0.030246426	2.10553878	4.489159914	0.078550683	0.95388448	0.235457324	1.605605752	0.118977222	0.362446228	0.17214057	0.51027577	1.183794591	6.786153975	5.857172872	1.727832402	1.348131407	4.703041305	0.381263307	0.158865959	0.509115655	0.358137538	0.348452897	0.371438976	2.189235021	0.083865402	0.614048711	0.051780556	2.815199161	6.168270533	1.590763288	0.828060869	1.049322349	0.028086699	2.81680534	0.400328087	2.041223704	0.239899791	1.869887883	0.479713212	1.042017066	6.27946817	1.829920166	0.844691904	0.265106624	2.125866928	0.992332287	0.773761309	6.974119912	2.031230076	0.106953624	2.998594082	0.007467824	0.574191031	0.318957965	8.832580775	0.776943388	0.196207935	12.45003619	31.32277351
15280if_24	GAC60	0.55235153	2.897353963	0.500380322	4.442856395	4.32458672	0.730271361	2.469997711	1.08968877	0.018379972	3.235213737	2.847925659	0.099815453	0.73804447	0.119064704	0.1808106	0.191595977	0.131856617	0.372180142	0.264951896	0.693934858	3.258563774	2.389977975	1.478882981	1.228300614	2.302035189	0.231069829	0.109412497	0.24368689	0.150145029	0.173785108	0.149309127	0.74411377	0.081043466	0.338339437	0.114272097	1.675776246	3.523803547	1.980911339	0.269847976	0.531496141	0.021690815	0.975925964	0.22364214	2.00781057	0.138465077	2.069427251	0.15239338	0.577672056	6.761708578	2.231507451	0.472075794	0.302042273	0.407234253	0.530784011	0.187206968	2.929965043	2.329474441	0.105545715	3.495084341	0.019841512	0.7117007	0.382792263	0.458186333	0.744407446	0.525076474	7.023079972	16.28983141
15294if_36	GAC60	0.474640592	1.841394326	1.903103468	2.842574727	2.398431334	2.291752453	0.219663273	4.2000741	0.009992407	3.380097038	2.496207569	0.60810874	0.470125783	0.002530809	2.618782393	0.798225165	0.195262545	0.050713518	0.20844589	1.910118765	9.631279497	10.07874022	NA	0.313243804	11.3862622	1.245881989	0.713214287	1.081914249	0.489733245	0.812353463	0.571981337	3.980786107	0.973889303	1.718121971	NA	5.584688713	9.813389514	13.65985947	2.399599037	2.979335404	NA	0.666467752	NA	2.954859055	0.587872498	6.361334135	1.063877713	1.716163432	3.497319395	9.427160989	1.49994672	2.037707155	4.00707813	2.242510146	1.835224152	9.625659951	1.988097778	0.094732731	2.291976409	2.721459386	0.638532628	2.585910079	0.667362359	1.107431215	0.105835369	15.39900816	14.39070963
15223if_47	GALS	0.339806163	2.437752833	0.516963783	3.791928558	3.652722072	1.007098183	2.421107418	1.702177721	NA	9.279523847	7.307592869	0.485721314	1.681452819	NA	0.630453602	1.018132011	8.65192446	0.337079434	11.09925816	3.67361612	4.558635241	3.531471859	1.979217167	1.411038316	18.36624213	0.604216414	0.371408723	0.827729679	0.645605693	0.494492264	0.445080189	4.515330755	0.612134628	0.352909518	0.113206229	2.316419081	1.714516387	1.575881546	0.113506041	0.935964896	0.204167315	2.414334667	0.297670386	1.88784131	0.291008711	5.402520226	0.59962955	1.104554086	5.07267613	1.649043074	0.347031602	1.16999476	0.276996248	0.933058805	0.65651614	1.332300318	1.387964515	0.095000767	3.093530238	1.34692229	0.790955572	1.103701015	1.090148418	1.667858596	0.254190665	2.469576929	16.21800141
15243if_35	GALS	0.372054817	4.189386773	0.740518611	6.332494986	5.435452379	1.399454549	4.592017444	0.471407548	0.667671663	NA	NA	0.882411337	2.011495832	3.491255724	0.662079761	1.080167551	16.02028171	NA	3.736905481	1.71091127	5.304310573	4.590235885	1.669306112	1.237992538	7.988610957	1.081928279	0.572128598	1.327841736	1.042575772	1.083715976	0.649205617	5.743846832	0.721787222	0.45989772	0.040371419	3.352082443	2.904309733	1.591098811	0.051791457	2.629206861	0.227818725	1.416374038	0.277924764	3.882058277	0.659105285	7.439993252	1.03010317	2.063986932	6.815026487	1.844197054	0.470381921	0.271750717	0.354446349	1.430820167	0.768239133	1.771755472	2.157445796	0.083772483	6.620354048	0.086597622	0.928272756	2.396992036	2.196111903	3.50532628	0.263549365	3.973704278	33.45481808
