	Code	Benzoic acid, 4-hydroxy-	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Butanoic acid, 4-amino-	Butyro-1,4-lactam	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Tyrosine	Valine	4-Hydroxybenzaldehyde	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A143003	A145008	A145016	A147011	A148006	A155004	A157012	A159003	A170001	A171003	A174001	A176001	A180002	A203003	A211001	A213001	A214003	A221004	A228001	A237001	A237002	A250001	A311002	Ornithine	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Spermidine	Cinnamic acid, 4-hydroxy-, trans-	Ethanolaminephosphate	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerol-3-phosphate	Glycerophosphoglycerol	Inositol-phosphate, myo-	Phosphoric acid	Phosphoric acid monomethyl ester	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
16034gf_20	FDR12	1.740741804	11.42643909	3.246699967	5.90901494	6.213156527	16.22692783	2.084670096	4.787457608	3.027958036	8.335821914	8.136207158	8.190577973	11.0744314	4.255826983	13.20238827	9.159188619	2.982728028	2.382906365	0.653366752	1.930546552	2.743753743	17.50948325	9.811325934	6.596767779	2.086251699	4.47206612	2.638334626	5.277164334	5.328524286	1.709110519	3.846915636	1.218789979	7.554878881	7.038770847	1.160417377	0.979024809	1.015673896	1.000547927	5.594309508	1.121566431	1.368015577	4.121706128	0.712282581	11.39432714	1.19358587	3.18489253	0.383313641	0.370532459	0.249859904	5.558856286	4.810473513	7.802666445	4.844231567	0.383272205	1.412393869	1.765215074	1.125839899	2.362281816	0.645032598	2.644808494	4.278833928	8.990729603	4.355852836	0.164015159	8.918000729	8.37899137	1.31655639	10.63025033	6.897156859	0.730630817	1.862855116	2.223872916	0.745373045	0.464456535	3.250718713	0.362876868	0.610720658	1.985748816	1.005346585	15.34073726	0.836939605	1.860887689	2.86571872	31.77267924	23.18037921	0.899082285	3.059774679	24.67781624
16037gf_20	FDR12	2.91026912	8.663753295	1.594260869	5.704823005	3.663318898	17.27668699	1.875096433	4.505756587	3.618160512	3.513714117	6.454257035	5.87191516	19.99014075	5.510502325	7.918202633	6.247754632	3.27146508	1.282667375	0.512272792	1.345478133	1.823973402	14.39036029	8.645454305	4.580794802	2.033231543	3.142105382	4.325030582	5.043953989	5.238977052	2.062079892	2.912960256	3.701582259	5.830352932	4.577752035	1.249430401	1.057461305	1.104142489	0.860382935	3.548756481	1.032693393	0.886324091	3.389531548	0.55720623	6.580696544	0.213371222	5.431579356	0.419425145	0.57332589	0.22688692	7.20156882	5.028676241	8.389647577	4.334572001	0.391359698	1.708170767	1.69637012	0.740872953	1.515495704	0.62309728	2.673324321	4.578115441	3.611486512	2.387061132	0.151765672	8.468732803	6.403678532	3.226390432	12.3356669	9.099587838	0.960591276	1.848397496	2.778575789	2.311466409	0.85897065	2.634173359	0.23269944	0.493528192	5.660786854	0.661079928	15.29673579	0.462571707	2.251947019	3.619763097	45.96769274	36.3222458	1.518938777	1.967299764	14.68071189
16040gf_10	FDR12	1.046959555	7.198582253	1.690145959	5.786068263	9.431010146	17.28175588	1.83675323	5.188269476	1.883040768	NA	16.96513903	3.367908012	21.63826418	5.529355331	8.135450575	15.85703492	3.746250637	0.664513846	0.289475167	3.546039442	5.4147164	15.84196678	NA	10.82650061	11.94369192	1.691688533	1.333807767	4.148945056	4.635527537	0.790159223	2.76518712	2.061464793	3.866355338	7.290573277	1.303852	1.12963016	1.385168956	0.369071716	12.94243383	1.326009919	1.090242801	9.97590563	1.260064059	9.700784844	1.053491147	4.238037656	0.472205017	0.619735126	0.361744106	9.261753765	7.996014677	6.048743583	4.52659631	0.336559384	1.909295613	NA	3.41355835	1.387050161	0.529050111	5.561629658	10.23192675	7.937294216	3.885967375	0.166237198	3.464802477	13.48376557	0.672834954	10.34683005	10.25265445	0.763082423	1.46601676	8.039529266	4.286075422	1.058036627	4.534675683	0.138790651	0.18882924	3.566011322	0.177993921	13.63878871	0.410231242	0.293497138	5.621583663	29.07460528	23.64907674	0.680553095	0.577325328	18.90416083
16028gf_18	FDR36	1.471704353	11.34061974	2.637413951	4.958007595	6.388091227	16.8324452	1.830486254	4.617161486	2.757215829	2.422555116	3.459364584	8.508318086	9.181425381	5.224673667	10.07354079	2.840542752	3.587707076	0.866023774	0.452226179	1.674725449	1.558222883	10.29701827	9.705312879	3.952344385	1.550721854	2.910002737	3.66644477	5.445812108	5.016053303	2.430058639	2.765809173	1.460887327	5.106651268	4.578408442	1.436727742	1.11962357	1.718676887	0.893279346	1.714503909	1.027365676	0.850837626	3.099206201	0.500383076	9.12656323	0.097367866	2.798341205	0.256798884	0.336354877	0.307777688	6.720142842	5.695328265	8.132364398	4.778877805	0.419929024	1.466809255	1.324324545	0.712662315	2.354390089	0.701320619	1.109431517	4.287701032	6.156015268	4.518741251	0.117948349	7.093962396	9.730245031	0.75035986	8.885253772	5.873907945	0.719566871	1.681730885	2.428197722	0.302361782	0.467889366	4.082612141	0.264606663	0.442256464	1.705352315	1.916826817	8.838393022	0.313385648	2.266459128	2.679876129	24.6937969	18.6217436	0.405406204	2.681662653	14.34004969
16032gf_14	FDR36	1.91322421	10.3100462	3.534402051	4.665769194	5.311273909	19.73734635	1.851817251	5.772339262	3.301966903	3.473296968	4.911488984	12.74557685	10.2760247	5.675465602	11.34254933	3.602585674	3.409432563	1.12801859	0.453952135	1.674978356	1.990550901	13.32508444	9.955817771	5.424572499	1.814503342	2.549831508	4.048829942	6.684403438	6.050092076	1.865154518	3.803416218	1.565613686	6.805517554	5.564415453	1.322563624	1.175217191	1.67744134	1.178138305	2.190658069	1.211520215	1.106812692	3.670059223	0.60329801	10.08557789	1.421202969	4.376021696	0.454035669	0.431220066	0.311878453	8.292986992	6.697520938	9.424126877	5.791212156	0.443872408	1.614921514	1.74015181	0.878909404	2.181841394	0.832046544	3.40230194	5.19801633	5.158453522	5.090785408	0.185535484	9.078669642	10.69235667	1.386798332	10.2124793	7.723053983	0.976626286	2.120246905	3.249124922	0.943183029	0.650493491	4.830126461	0.381292774	0.706622234	2.391968702	2.580382067	12.65855295	0.358109141	2.746526212	3.487681226	27.9091208	23.30122133	0.835995961	3.29090632	19.74711467
16034gf_6	FDR36	1.282086941	11.18970556	3.595117049	3.889447109	6.129828077	18.22477093	1.332023856	5.762418687	1.775561742	2.184606214	5.609642928	11.7650033	6.397678839	5.86734634	12.24794318	5.261462919	3.132423712	0.764731257	0.386082001	0.972397621	1.816807691	16.94076457	10.14159363	4.429333402	1.673298465	3.56914264	4.116941631	5.993621089	5.533207333	1.146454045	2.889766503	0.787050307	5.847820102	5.451447838	0.975690037	0.760277421	1.643036672	0.966781743	2.354276746	1.126274368	0.909187319	3.332781835	0.657336447	8.525925489	3.021394309	2.253613468	0.407561401	0.230549696	0.262255588	6.046967204	5.179468708	7.463876424	3.652691178	0.314510682	0.958040941	1.699337921	0.698355771	3.342986019	0.714479355	2.51460591	3.974784583	4.39962354	4.856677023	0.143753545	5.559859453	7.576627021	0.562584143	9.838631535	3.925094987	0.70036855	1.695306006	2.318922822	0.720251224	0.358348905	4.35621441	0.312816894	0.571384227	1.06089593	3.361554684	13.49440852	0.376779872	1.963263327	2.550190555	24.37424957	17.18986235	0.412128304	3.104049547	24.36328301
16034gf_77	FDR36	1.055629242	11.56580582	3.599073483	4.921751308	8.244282123	13.69669663	2.341170723	4.806227951	1.557130545	2.922332401	7.261505983	5.439992657	8.276537647	5.42960529	13.95662653	5.50517304	2.705648918	1.163279946	0.627304137	1.257201864	2.24445405	7.366722288	11.8949798	4.741363529	2.025993774	2.259827802	4.330488425	6.013840342	5.396089765	3.264362106	3.666798255	1.554074994	6.098094201	7.971862041	1.409207427	1.094822182	1.779750013	0.965377219	3.64795806	1.270514022	1.248132958	4.580282774	0.665049374	11.26715676	0.457066569	2.704998194	0.42910323	0.258660679	0.285029263	7.130579963	5.908267959	7.936550246	4.548708597	0.462226188	1.78546259	2.058212117	1.149920281	2.674298216	0.870400299	0.931301295	4.56596087	11.65979631	6.296878108	0.286902165	7.900505225	10.99774614	0.683144222	8.203492217	6.627454037	0.709082292	1.813670643	2.793289473	1.214952513	0.398788702	4.253489225	0.355105871	0.580226513	1.366111793	2.885057783	10.13936396	0.545280164	2.625529217	2.728155581	19.20788054	16.3964282	0.567236006	3.107400371	12.54632749
16039gf_18	FDR36	1.234313165	10.90992804	3.204428786	5.109336219	6.71302353	20.17517576	2.136374959	5.589130424	2.150786056	3.086374545	5.709750517	7.738281973	10.20402591	5.795270598	10.89675884	5.172868643	2.670328554	1.139680035	0.466784453	1.337657469	2.409315931	11.31612047	10.86623346	4.859584393	2.299806688	3.265038973	4.577820703	5.506163958	5.231512672	2.150797104	3.246881998	1.710781634	6.373972384	7.657768099	2.172339049	1.669518407	1.606923446	1.094357107	3.442029494	1.469069262	1.11931848	4.306562177	0.685516167	10.71084402	0.556894733	3.013572814	0.396692671	0.364185753	0.322612541	7.178843081	6.107284898	9.116129861	5.748461866	0.489336917	1.6594273	1.397834851	0.951369182	2.143234697	0.665357289	1.558041786	4.598490122	7.417680194	4.627295598	0.156575315	7.851427651	8.98224851	0.767522922	10.23345651	8.88131621	0.825142685	1.816223954	2.771642687	0.859845191	0.485284599	4.231306494	0.363086425	0.600896778	1.589835153	2.868579729	11.87595364	0.51727818	1.687408021	3.717840447	25.33295603	21.51506346	0.533018633	2.748210709	16.01857246
16031gf_6	FDR60	NA	10.4810219	1.270149736	5.605102053	4.29370533	19.11562847	2.65070482	6.622950201	5.46696487	2.188356682	5.015773287	7.523692681	26.88246263	9.121960099	5.573432787	4.519072392	4.988794963	0.577337626	0.51950971	1.686138314	2.810774725	6.800273149	10.93222626	5.207556019	2.991909314	3.940333925	4.677456671	5.971787763	5.657858373	2.186542512	3.631730159	5.07203538	6.487844997	4.689262824	2.076057472	1.454596512	2.057685156	0.5495929	2.656425595	1.07303838	0.365492195	3.661202206	0.453617972	6.994620292	0.116161616	5.953991958	0.366652643	0.931693035	0.248332571	7.945293333	7.690044525	13.00878555	5.196974115	0.742886435	6.011365693	1.77082994	0.712267387	1.999661042	0.761185297	3.79146017	6.488052982	1.645421318	1.246960759	0.104801154	9.535248249	7.741729493	2.753171649	21.76864289	12.70815795	1.696917926	2.148131591	6.746394045	3.811227366	1.642127163	4.439470423	0.184833946	0.467649829	8.127506203	3.073667638	11.20995494	0.314702665	5.277975848	7.384838719	53.11086799	45.40068463	0.988070689	1.531837388	5.124069352
16032gf_45	FDR60	5.009126268	9.131140075	0.899489068	4.339879527	4.243369603	14.9370821	2.020360929	3.96808921	3.106370322	1.748813759	4.271368504	4.446330517	32.92418863	8.952304829	3.35323284	5.188205176	4.767592399	1.340035823	1.1127367	2.093471795	2.892562929	5.581970541	10.89990475	5.135689919	2.972329007	5.195937916	3.825558582	5.507804731	3.677302069	2.278102135	3.038969697	4.959060409	5.336421652	5.420350153	1.607630937	1.511298606	1.632787633	0.398427341	1.946575489	0.977202112	0.310680794	2.962784793	0.534604763	6.765671666	0.127091729	6.518704321	0.325980021	0.651138124	0.202161798	4.868322993	4.349081128	8.179978801	3.378523453	0.429742114	5.901535176	1.460676484	0.664454122	1.668485204	0.614868093	0.729925745	5.046706964	1.355859627	0.484829856	0.132900622	5.990233518	3.428428641	1.819275013	18.50751178	9.79020831	2.020458028	2.154020723	13.13812933	8.218297813	1.456213012	3.696862762	0.155498336	0.347009279	12.66144143	1.57694307	10.12233433	0.260460989	3.320536333	9.666318133	60.28191573	49.24275956	0.656424538	0.712862406	2.570814998
16034gf_63	FDR60	2.848572471	5.962026782	2.27527926	7.371800329	3.63673031	16.00415904	1.739746828	5.226659857	2.435324978	2.291728173	4.166609126	7.03293227	12.83926598	5.469191938	8.1064997	1.636029624	2.686252496	0.691614831	0.378346862	2.191013264	1.582580608	5.890335558	7.719564797	4.498017565	1.905421931	3.214486858	10.78265901	6.293342016	6.005887708	3.27430368	2.252144827	3.444566661	6.737015146	6.584172316	1.937828815	1.450348616	1.947271644	0.547018999	2.478022092	1.169472567	0.406978512	4.118549266	0.60644293	7.547420171	0.105327709	4.178374882	0.383905064	0.419603392	0.24968225	7.274370898	6.069726811	8.466307434	3.868322526	0.534874473	1.749571701	2.651515933	0.644424729	1.536457789	0.631962977	0.872738344	5.504887972	4.850656017	4.031445891	0.15241573	6.517142998	8.242102789	2.825057922	14.61822125	8.969395395	0.898617224	1.866393988	3.29429281	1.634640143	0.958642527	5.708106899	0.253066834	0.48138627	4.552211083	2.269551873	8.996914639	0.199563031	5.454044921	3.315584639	37.05405296	27.59905852	1.30240509	2.538991682	24.77145562
16039gf_4	FDR60	6.003029039	8.002681108	1.860838567	9.282311742	4.515718388	19.29684081	2.280421359	6.980283337	4.553707259	1.95547111	5.060404998	9.225462407	17.85571383	7.409562271	8.835965166	6.379297593	3.386835617	0.989115427	0.42905025	2.061937927	1.70789596	9.316863857	9.999964623	5.227830847	2.705663487	3.598831027	10.09979176	6.495422654	6.698978561	2.475709979	2.927806622	4.39008981	6.538844784	6.036573911	1.844739405	1.524765211	1.899163058	0.556328472	2.432119936	1.187130304	0.451936868	4.135111068	0.60588833	8.075704579	2.628842893	4.623937829	0.46828388	0.569541763	0.254001512	9.9038237	7.831641947	9.640359756	4.768142724	0.713962358	1.953772445	2.221011681	0.746305321	2.06987804	0.765808211	3.786024405	6.306815024	5.263924318	3.855689031	0.176486135	8.457921265	9.397543855	4.114330855	16.24344914	9.75065415	1.139250671	2.365495638	4.314326616	1.677292014	1.150787715	5.258060032	0.188181861	0.460037044	6.214264312	3.654103203	11.79620062	0.27759189	7.21199863	3.868065742	39.90227846	31.57518949	1.466072855	2.543941175	17.42194487
16040gf_27	FDR60	1.150679768	8.672303819	2.049792216	4.365759735	3.884804193	19.51819642	2.0241135	8.360167845	1.836348011	0.583743165	2.414187535	11.12599376	4.589070422	2.893133658	8.742443661	2.426642583	3.805506317	1.78960432	0.745181511	0.672339366	2.310959722	7.960621671	3.466568147	4.003197429	0.672967799	7.641064565	1.00258676	6.21662669	5.804349166	2.401460556	3.43060744	1.320187315	7.318225444	2.515024254	0.885837279	0.659956264	1.097633977	0.611807062	0.77885588	0.801948064	0.607788957	2.34859297	0.545050493	6.158341505	0.311033701	1.719569849	0.530805073	0.476604685	0.430443504	4.138283738	4.044669171	6.354026536	5.233895533	0.504507883	1.851121083	0.389535409	0.344731426	2.47442818	0.501967266	1.340940253	4.160993646	1.265301282	4.326769688	0.116683553	7.007088982	3.854444388	1.970007826	16.25262823	3.052953537	0.90756562	1.272442749	6.509564072	3.645589056	0.433226999	2.744058291	0.289846673	1.600016969	1.745704788	0.279627607	9.676235179	0.236536607	0.20710751	2.084058577	54.96574714	34.96617234	0.449629559	3.519707538	12.13350753
16028gf_36	FAC	1.164935793	9.318764751	1.455494562	5.250806306	7.249445741	9.794488594	1.476427091	5.580149514	1.738532149	8.289429229	9.443922561	3.725555924	10.71497179	3.173187191	11.1827194	12.19820303	4.620743469	1.448885613	0.626161581	2.045926605	3.164704771	9.467034433	5.504304123	4.372562521	3.725389999	5.628157577	1.487752683	7.473711911	8.025599456	1.431808073	1.99267019	1.222255956	6.996360614	6.342711631	1.432402335	1.125399643	1.989187207	0.593325579	7.98813263	1.050752227	0.718567618	5.825248473	0.764720836	13.52020965	2.121370996	2.80873915	0.486108074	0.269558653	0.344901499	5.937085419	7.996827693	5.43315895	3.161465922	0.322480487	1.641320288	2.592908294	1.807241426	2.10284002	0.473824029	4.712774307	8.621474771	5.774336374	6.347727154	0.308688897	7.074585045	7.253061807	1.150130631	12.65478334	3.89169434	0.726188099	1.830596672	4.853569153	2.496966157	0.812294755	5.243586359	0.271699333	0.751825432	1.595482041	0.25852959	6.391989526	0.555712104	0.705658592	2.45940116	25.15356803	16.48859574	0.251062325	0.348995388	27.64806495
16032gf_26	FAC	1.012134264	8.5967941	1.589172025	4.828623229	6.545063005	8.050028771	1.418757933	5.594055696	1.310867392	9.269139259	8.780481355	2.627726066	10.09707915	2.734696106	9.787600576	11.14058636	5.603672214	1.819379743	0.603022749	2.462647648	3.274234662	12.92663297	6.520851946	5.082496477	4.222132346	5.778807786	1.342514068	5.871199221	5.97158044	1.768115331	2.589052152	0.963753884	5.934451261	6.157905143	0.865445123	0.877444008	1.530044195	0.669805446	9.480485242	1.201463133	0.917719857	6.471232538	0.824496639	10.86279046	0.407355448	2.424939985	0.513650953	0.223619589	0.356607981	4.807471908	7.588721733	4.265657492	3.306283211	0.288192775	1.232984459	2.614891512	1.666414049	1.758737887	0.486662949	3.38674266	7.360327793	5.403123201	5.561846895	0.250748324	4.82544493	7.60586719	1.012811515	10.49697875	2.720502537	0.690766348	1.709690151	4.621031863	2.41873492	0.757272517	4.757717973	0.307304863	0.639992435	1.237767888	0.243129749	8.382039446	0.650164352	0.584879737	2.027450486	21.62305144	14.0768733	0.275802099	0.447713073	19.40228643
16034gf_18	FAC	0.9801463	11.36849104	1.506847292	6.153201351	9.197244372	7.607591651	1.563534833	5.678103554	1.533699452	8.449140388	8.962289695	3.452237363	11.07485986	3.018595873	12.56866662	13.52304156	5.65537546	2.170124429	0.707682613	2.259460955	3.539063368	11.38398548	7.818604646	4.965856116	3.871537012	7.359391619	1.683446676	5.719272936	5.552898426	1.493162872	2.220277239	1.303521606	6.515917131	7.631488155	1.585996198	1.351772124	2.268264904	0.740495303	5.821215286	1.216174003	0.973881016	4.575442066	0.967303741	15.02219947	5.452817618	1.770702779	0.499339539	0.247256214	0.372887502	4.909463203	7.093069137	4.739418932	2.968576658	0.254291869	0.960690625	1.873305178	1.663445988	2.164736403	0.532186243	2.262654554	7.650273071	7.095484947	7.110185392	0.207800651	5.259248267	8.088842769	0.920884213	9.6469571	3.431996256	0.676029637	2.118103715	4.05740314	1.493222914	0.865981648	5.714924394	0.349246588	0.738210989	1.135892663	0.191638944	7.058459134	0.659426211	0.722689707	2.275215921	18.36245294	11.77286673	0.193271956	0.43426407	18.07587996
16037gf_18	FAC	0.982363296	8.214507897	1.696576443	5.716523288	5.767668242	7.542251725	1.666709069	5.526746397	1.50008486	6.29311385	7.818429961	3.364817981	10.46251277	3.755090342	8.542904301	9.460644844	7.56736871	1.578423655	0.644624411	2.57219494	3.758887354	6.844163255	6.81211707	5.396972854	3.613837331	4.981405121	1.246687503	5.803911537	6.057062878	1.941615745	1.657806802	1.470225856	6.375107361	6.230899415	2.425940424	2.192899512	1.929886885	0.753788174	7.961755651	1.088279077	0.876101435	5.013653204	0.808953463	12.48214229	3.059747065	2.969516658	0.495365811	0.296808187	0.426088967	5.376435818	8.675425705	4.817481604	3.384918815	0.329507313	1.613242585	2.785687536	1.557200266	1.49060732	0.537786016	2.984019151	6.954742119	4.745691194	5.793899214	0.240530609	4.431942259	7.343725744	0.969400236	10.09743189	2.968133748	0.786638858	2.057293207	4.951212722	2.815072329	0.905922563	7.126945137	0.374581977	0.880153386	1.399948479	0.263610756	5.36317943	0.55675547	0.698961633	2.518847484	18.5584043	14.2875603	0.270670006	0.451495825	14.33255137
16040gf_8	FAC	1.260524681	11.0129851	1.162928062	5.634396753	12.85488308	7.175354357	1.584816775	2.36703062	2.240982438	NA	21.3949883	3.00679809	36.69751875	6.255592719	11.20577541	17.51545604	6.583377988	4.728299987	1.567132597	4.738959846	6.072539904	9.652268108	NA	12.77158311	12.18341955	4.290188413	1.236069248	5.793662842	5.250057011	2.249850224	3.017913339	1.853685597	5.988843806	10.51002453	1.386996215	1.366959287	1.852424553	0.395819215	13.48734116	1.332933611	1.128782291	10.97134676	1.499030112	11.87087491	7.327204047	4.910002558	0.390485716	0.519324815	0.318962768	6.862983448	6.354286253	6.363547176	4.214743578	0.29081233	1.637894893	NA	4.408599274	1.742012155	0.670504213	4.94200821	10.58465496	8.246403079	3.154407134	0.169233286	5.329398174	12.11205209	0.746818059	10.16748257	10.01732726	0.779065322	1.685215786	7.781891555	3.913885665	0.958791953	4.840950735	0.16132871	0.223310679	3.036322425	0.227913834	5.59869565	0.422225898	0.441294225	6.530468058	22.77510772	17.5730365	0.713632714	0.596215591	16.32701862
16028gf_21	FAES	0.90452831	13.64756001	1.087898896	5.219232605	12.70885861	9.523048746	1.355236658	3.670933782	1.232917841	5.920871005	9.334714714	2.519241995	12.92743	2.712901004	9.861075615	7.828407119	6.49604431	2.059335407	0.793485074	1.63516303	2.148984507	16.07195266	5.568263762	4.402131629	3.345715585	3.528043985	0.906246062	4.675588738	4.201770161	1.605569512	1.722136699	1.259327808	3.761142157	5.47885473	1.197052216	1.166491122	1.093063802	0.622833732	4.778117208	0.930812944	0.801281137	4.166615945	0.497779836	11.42614135	0.944038635	2.139830614	0.401655797	0.205002708	0.221826778	5.187342278	6.505560246	5.80877947	3.374895577	0.221867455	1.314677547	1.620830492	1.269741676	0.97659586	0.435423754	1.12497967	5.967435891	5.419648202	3.628022524	0.221330313	5.678034877	7.655142031	0.896668825	12.80947394	3.613668713	0.734623459	1.739237247	4.099698039	1.538541694	0.695788509	4.160646942	0.265476828	0.827041731	1.488423156	0.11473873	9.7476576	0.647965611	0.43357061	1.738567001	22.47855354	17.49086532	0.155318607	0.385706396	13.69206844
16032gf_17	FAES	0.837028613	8.525583266	1.387441371	4.637196467	6.859226177	10.97931588	1.24430536	4.323431988	1.425684573	8.225095365	7.25537395	3.074342772	11.50237498	3.156577981	9.291201231	6.928952889	5.777199631	1.919897568	0.625043121	1.732499053	2.446070576	15.72513052	5.716983043	4.815639307	3.71954272	4.641416347	1.499979397	5.204381896	5.126085071	1.480816109	2.423614805	0.703780655	5.410187176	5.687431728	0.691998375	0.73474618	1.113822985	0.696837304	5.645304839	0.916762875	0.903398618	4.502669543	0.536521631	11.35819681	1.847635659	2.595968219	0.381946314	0.252329669	0.285702185	4.242495419	7.879846417	6.042682342	3.267648433	0.288910244	1.272172068	2.058529589	1.495225942	1.496818065	0.509408377	2.976632239	6.23986857	4.393498509	4.706399603	0.202135314	5.588472303	7.809750738	0.897689523	12.50772149	3.081414958	0.716019127	2.072403535	4.132326193	1.758848113	0.645320089	3.972846195	0.307091325	0.884447769	1.140909704	0.21514006	9.22822305	0.610399833	0.426708384	1.938540688	25.15526899	18.24054089	0.232759788	0.548036503	21.42545426
16034gf_9	FAES	0.8894077	10.92212044	1.920482639	5.975743968	9.590581283	10.84715349	1.406952854	5.713243148	1.348214884	9.010693728	7.908622428	4.987400434	11.38142854	4.306812746	13.14195023	12.1087853	6.703551141	2.850976978	0.722421089	1.810754077	3.069916669	21.26427329	7.391470149	5.876459161	4.831123668	6.259134032	2.178676515	6.395851269	6.307465576	1.109890989	2.144299106	0.885646567	6.228885534	7.652522404	0.978745449	0.822341645	1.464578104	1.01211104	6.681955193	1.578885034	1.247882622	6.022970307	0.857512561	14.07253562	4.030731848	2.875561815	0.482718721	0.276795984	0.347984684	5.993835561	8.162116781	6.136763969	3.732781755	0.288585518	1.097193916	1.817604646	1.977515091	1.795854769	0.579252788	4.8137138	7.010357555	5.688447712	6.075077728	0.239922489	7.849751651	8.894925698	1.018759621	12.71410332	4.15388843	0.747344944	1.830105593	4.954871694	2.24380736	0.664182853	4.857690889	0.435579177	1.060771736	1.090867049	0.27766116	11.0502231	0.562934992	0.618761009	2.051198765	26.69591146	18.40683724	0.294654683	0.740962454	19.90834189
16034gf_80	FAES	0.51106112	8.882368927	1.391021836	5.537498901	9.4402579	7.805733694	1.556032095	3.681226663	0.799143369	6.64085324	8.592420337	2.428038405	9.488325005	2.41109838	10.67314926	11.90384928	5.43044554	2.074554993	0.879492367	1.751281482	2.511514449	8.671052258	7.130023009	6.069253112	3.929231714	3.365061869	1.251961363	4.864032926	4.546299672	2.382018616	2.384373409	0.643257198	5.900171594	7.390278682	0.725884947	0.760577413	1.036054628	0.803561983	6.643247962	0.959921639	1.044492353	4.989377608	0.628624883	9.367345695	0.410284848	2.20125431	0.38167796	0.176327745	0.284514635	4.621242739	6.274087718	4.198477114	3.314822529	0.193928967	1.23156654	2.188865022	1.533325784	1.947716477	0.506844213	0.944353038	5.493029518	6.262288251	4.549095098	0.393757602	4.890199756	7.991355781	0.533016078	8.370904918	3.532108302	0.577723734	1.484790683	3.042550161	1.295125897	0.614789405	3.924060323	0.270207412	0.962657781	1.044211762	0.226245171	7.583922446	0.75819901	0.328747885	1.510940524	22.00700926	16.90010842	0.2029249	0.428969671	12.68797375
16039gf_21	FAES	0.591276137	16.71387932	1.162620631	5.547263277	14.84069015	8.819556518	1.742077374	3.609809372	1.248784921	10.61479915	11.0429221	2.025018414	12.85581236	2.998718697	12.04219086	9.127787211	5.382839243	3.399516566	1.24530189	1.565244355	3.076323543	13.53119101	7.120375043	5.860439104	4.59554473	5.162230213	1.007081605	5.087269377	4.197602323	1.775294613	2.056587425	0.877197146	4.541825377	6.29218742	0.944104349	0.651170384	1.120474215	0.756345224	6.631607311	0.853589913	1.029813319	3.884923759	0.568160135	12.15235222	8.661556979	1.694078921	0.372676569	0.16856698	0.293837114	5.246725773	5.560308968	5.836374415	3.160507503	0.217500755	1.471491545	2.000708711	1.59723354	1.624877631	0.445423183	1.579876998	6.548594483	4.813685318	3.846466256	0.324355801	5.716068622	8.41080894	0.835363383	10.32781271	2.699449681	0.589638634	1.82700641	4.139333729	1.892215046	0.579465674	3.433973289	0.306942765	1.086614587	1.31511264	0.124057603	9.632966419	0.776057163	0.403995189	1.53784496	24.68602125	15.65853621	0.138943429	0.427994719	15.00941392
16028gf_16	FALS	0.935816596	9.861499416	1.175069617	5.946583745	7.308813438	9.496992896	1.296222356	4.699955858	1.466315376	9.43686859	10.37750117	2.491098353	11.47507756	3.064591928	10.5731342	10.00092497	5.621081384	3.730526687	1.307881927	1.712397454	3.722869894	11.48149755	7.169320433	7.390858552	5.767845988	9.195050936	1.327826148	5.298113843	4.236592345	2.00871624	2.164125909	0.93907941	5.060947173	5.192487375	0.721181796	0.60352257	0.927850136	0.909527284	6.908387742	0.996232784	1.149140825	3.584046734	0.572142511	9.362613004	5.217654163	3.683406818	0.386735109	0.262146311	0.285131264	4.54791577	6.252901239	6.282364649	3.17316623	0.314672275	1.729499418	2.215509769	2.0209033	1.058547449	0.49534756	4.183667297	6.970775347	5.791317474	3.338946942	0.243338614	4.98305779	7.096174236	0.702658157	7.129653535	3.255187521	0.611993519	2.175157029	3.024581952	1.094537448	0.656900238	3.468977117	0.295494935	0.840549344	1.533584289	0.21236852	7.737996974	0.611329754	0.455525922	1.650477727	29.46808315	24.86025949	0.353622901	0.974543729	12.70544114
