	Code	Benzoic acid, 4-hydroxy-	Citric acid	Glutaric acid, 2-oxo-	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A143003	A145016	A147011	A155004	A159003	A170001	A174001	A176001	A203003	A211001	A213001	A228001	A237001	A237002	A250001	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerol-3-phosphate	Glycerophosphoglycerol	Inositol-phosphate, myo-	Phosphoric acid	Phosphoric acid monomethyl ester	Erythronic acid	Galactaric acid	Gluconic acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
16034gf_11	GDLS	2.045878194	3.915965219	0.657120144	5.031098117	6.389377512	1.609142839	2.152478869	2.663942526	0.880072819	4.298322779	5.579217381	1.638744296	1.286380507	1.09463448	1.235448628	0.54305049	1.838824277	3.906600982	2.297331659	4.416678357	6.865406291	5.832435809	1.697297663	2.242079527	6.983440624	0.448179182	0.247249715	1.559149452	0.614820421	0.769272244	0.54399861	3.236903441	0.455305397	0.475923041	0.087580274	2.881712281	4.290676609	5.500681531	0.619303356	0.664203685	0.255075837	2.274059283	0.54609107	2.966281565	0.803129718	8.446739517	0.756879641	1.145950901	11.72812063	2.187533027	0.962568297	1.528206613	0.267974353	1.247182819	1.243682562	1.392375392	1.683271065	5.096348271	2.210826064	0.601756415	18.31806303	1.105459863	1.09627521	1.771473427	0.540844859	5.400524086	29.59709125
16037gf_11	GDLS	1.944595457	3.194323123	0.657173724	4.808555876	8.254464183	1.583351101	1.928249699	2.509494519	0.708298549	3.994669526	4.867188517	1.01958482	2.32858568	1.072850699	0.914047177	0.746905318	2.044953178	2.793107902	1.597807014	3.294021206	6.481630024	6.509069935	1.84511417	1.524555423	6.146471051	0.778235886	0.427446375	1.390292315	0.964694143	0.892048519	0.745182751	3.513214096	0.704850447	0.506189819	0.090659429	3.621859469	4.757960255	5.660049657	0.636726915	0.563319089	0.179626978	1.803641403	0.478338558	2.815718054	0.744183223	6.34280323	0.831635779	0.811209194	12.17340063	2.844899668	0.807259563	1.751461245	0.507935896	1.600000021	1.319999831	1.351771657	1.069687844	3.304950005	2.661720107	0.529469633	19.59332845	1.578823243	2.314134511	3.885350156	0.658672045	4.807438799	19.25688246
16037gf_56	GDLS	1.401630663	2.735631111	0.498037092	5.177171207	8.503938088	2.13290388	2.090482273	1.594576397	0.488566667	1.871450525	3.839837533	0.57091554	1.846888706	0.732057312	1.226245743	0.582936197	1.154481147	2.406011782	1.480999665	3.305948163	5.408273793	4.648315184	2.381055557	1.398529292	5.148722157	0.615008015	0.286677651	1.075817412	0.620308623	0.76353392	0.497058702	2.834395598	0.545491815	0.440186582	0.05655228	2.457006545	3.634094812	4.483033663	0.444800578	0.570550249	0.1538553	2.417343602	0.451722206	2.776525323	0.716106132	6.372927598	0.866023309	0.775617995	11.51915774	2.661527545	0.772153954	1.441455235	0.219054071	1.456799177	2.029948056	1.63017544	1.128897771	2.478818894	3.502192569	0.717544563	19.91203213	1.333437223	3.215482707	5.09198549	0.528197946	3.19320828	23.31014477
16028gf_46	GDR12	1.446229392	3.286958179	0.462274535	4.691632554	5.328707822	1.738052308	1.374356341	1.72409545	0.267830104	1.692364025	4.181527643	0.840273751	1.662849725	0.32686404	0.686458172	0.642959128	1.080357357	1.198261867	0.827119184	1.896048952	6.091994447	5.270549121	1.935708826	1.828065463	4.563510209	0.37015013	0.205522731	1.094077193	0.622567379	0.573705902	0.517471413	2.550406544	0.375837871	0.519010557	0.095090398	2.819036842	5.106812639	5.14580691	0.561645578	0.33410297	0.102959113	2.623209446	0.509533532	4.155995936	0.388683469	4.549077422	0.580768302	2.21811672	11.21577392	3.114003066	0.652114984	1.276078726	0.444659514	0.882973975	1.159665793	1.251583284	2.086256884	2.002545002	2.16838043	0.510639307	18.33506365	1.008063872	1.659825966	2.686984791	0.540532937	4.507658068	30.86503168
16032gf_36	GDR12	1.609188936	3.355913686	0.551489475	4.839131104	5.3394902	1.850029403	1.667670007	2.133885452	0.248901883	2.176229848	4.385230305	1.187358095	1.259290841	0.455547875	0.854771155	0.707569702	0.908772446	1.287431443	0.881513425	2.607346068	5.851692627	4.855530955	2.839721238	1.794474805	5.247200119	0.353850078	0.213007963	1.241427646	0.577976846	0.701323084	0.616646907	2.38421527	0.360690983	0.531696619	0.097320108	2.594100546	5.045381001	5.66430961	0.599058485	0.432510696	0.156303161	2.386465689	0.440442999	4.372121623	0.580823516	5.103876937	0.593337718	1.571699869	9.755926021	2.667215861	0.720191843	1.234146013	0.186305632	0.771487813	1.430018408	1.842936081	2.181029916	3.635762903	2.117910433	0.534066314	19.31065888	1.013936838	1.761824052	2.433206198	0.493678295	5.800733084	26.94422559
16034gf_28	GDR12	3.36708704	3.772531578	0.597019732	5.278882025	6.198529495	1.483741325	2.044128694	2.372720007	0.235629465	1.982106095	4.378971124	1.184958387	1.223188009	0.279018597	0.717528955	0.511359183	0.776016858	1.533409868	0.844003227	2.02075615	4.940983989	4.10246553	1.856504103	1.667093946	4.988104558	0.492508606	0.220663595	1.331563171	0.586369672	0.587045751	0.488668774	2.142829962	0.231121312	0.444885615	0.103621728	2.541027597	4.458530104	5.807471042	0.60198062	0.397891547	0.112760721	2.100926658	0.386453507	4.234402158	0.470506224	5.254825008	0.638647214	1.116559833	10.5367867	2.404937636	1.038883591	1.258206197	0.913885436	0.879558934	1.607370348	2.468250203	1.971440173	3.118557182	1.419093406	0.744848775	15.93845879	1.10304114	1.28027513	1.517817319	0.356787674	6.263752281	23.9727742
16037gf_28	GDR12	3.859662696	3.500333397	0.580277724	5.241774346	5.402851023	1.525524275	1.339223033	2.884446361	0.520261754	1.276882894	4.054477291	0.981609938	2.661454876	0.246187309	0.673079076	1.107941786	1.374898664	0.968421347	0.663690613	1.658228263	5.242173102	4.437497365	2.112099602	2.591206661	4.221789081	0.291099999	0.147591856	1.224783035	0.664290519	0.638839794	0.483178325	2.5514044	0.317629357	0.606706919	0.108352808	2.691657778	4.418999797	5.459167261	0.586466552	0.364257454	0.094478548	1.923458621	0.414488971	3.00268043	0.320078564	5.079302922	0.687510226	1.24325735	9.214438289	2.490887727	0.792832859	1.31944666	1.890396706	1.107613532	6.31920497	2.453995623	2.564213812	2.917401746	1.428588876	2.017798137	18.63987443	2.063996548	1.37421006	1.78473571	0.487938584	5.400416827	18.33337744
16040gf_18	GDR12	0.628427231	3.886781021	0.624277921	8.134624616	10.07559418	1.036485764	2.594354358	0.97398684	0.259585093	0.477397209	4.256226179	NA	1.8025411	0.229027318	0.586408296	0.603885619	0.600164572	1.860658083	0.651151744	2.069142254	3.615056892	2.62646628	1.474291186	1.030572383	2.822731732	0.87393675	0.437770513	0.623679499	0.454817758	0.37232075	0.287069439	2.803998463	0.353905448	0.439910125	0.077066522	2.984124578	2.79997986	2.40089386	0.320501651	0.566171586	0.124373792	1.464615126	0.408535233	3.842998287	0.518877809	3.123736635	1.314858486	0.601112783	14.3638254	1.46769858	0.627581838	1.199404697	0.944670082	1.630802977	0.411633195	1.71118948	1.180410875	0.260956848	2.43141782	0.57926523	1.165789923	0.535408479	6.33598307	6.097843113	0.109166434	1.054183762	24.18554081
16028gf_12	GDR36	2.136232415	3.357925769	0.851424969	5.264431152	5.152466774	1.580104921	1.553108603	2.851852611	0.424371723	2.054055375	4.275724926	1.291359518	1.802828226	0.172642706	0.360969088	0.778368526	1.150732535	0.198148092	0.413993316	0.93888712	5.779209302	4.70072968	2.839361029	1.440487693	6.064818052	0.917838157	0.414326083	1.328716033	0.8890657	0.911418103	0.618704621	2.528284938	0.442277765	0.534900717	0.081782027	3.178352018	4.911241922	6.58369556	0.624862418	0.566967118	0.113863856	1.615445802	0.396823561	3.520487872	0.488247126	6.461668417	0.927382377	0.629632817	9.250611092	2.476190279	0.78890578	1.871049401	0.169987564	1.402177922	4.968066844	1.633932222	1.178467914	1.869946252	1.433311567	1.947234338	26.32553981	1.772886134	0.989667193	1.630190499	0.440761614	7.419117379	14.46034054
16032gf_8	GDR36	2.016004605	3.287383384	0.698875258	4.813603814	6.248300069	1.75930669	1.632017548	2.573546087	0.716197613	3.842234569	4.326764151	1.154462938	1.924222556	0.227632138	0.373617832	0.550798098	0.826346574	1.448258339	0.52821872	1.202383614	6.109136012	5.94022168	1.565273394	2.426646156	6.30637939	0.398582869	0.237830455	1.412850289	0.877408009	0.703917283	0.580386792	2.627732607	0.550106588	0.536181333	0.083181504	2.863889418	5.338978267	6.6375146	0.653520286	0.719364613	0.180251101	1.729209482	0.471019941	3.943209575	0.454472653	7.233284909	1.046207083	0.797113786	9.826822834	2.531712545	0.826911525	1.574586669	0.608465002	1.451003035	5.519393955	1.819376527	1.551184528	3.617250851	1.728663303	1.677104813	20.65372892	1.664022087	1.675943989	2.40580558	0.557857439	7.196023591	19.52197542
16032gf_53	GDR36	1.503985857	2.626598278	0.820097435	3.998314656	5.001732828	1.678396477	1.832507802	1.736577008	0.033633125	0.933490502	1.927008776	1.054075722	0.690848737	0.111711354	0.347994139	0.251892553	0.217900276	0.189932611	0.192182162	0.71677057	5.572516737	4.131198195	2.573960808	1.756416653	4.651565913	0.360712046	0.169081798	0.728485879	0.466724804	0.450002866	0.354822937	1.721648768	0.173508504	0.419228095	0.057593931	2.258035641	5.075213865	4.818835207	0.480868886	0.590082762	0.037725718	2.197105	0.383574326	2.982784641	0.486394733	4.034269293	0.529560177	0.52835926	9.554096365	2.213400413	0.691418005	1.228220758	0.190670426	0.823039616	4.824465566	2.107480768	1.230255296	1.727935798	1.048045677	1.576297318	18.44224269	0.961016346	0.842794415	0.987255266	0.350613273	9.34264692	27.07329108
16034gf_71	GDR36	1.365659628	2.590270752	0.742108717	3.478921922	3.919112618	1.455653195	2.005168968	1.406242503	0.017530967	1.404694247	2.444609946	0.709966928	0.370151972	0.22217106	0.498104943	0.129231561	0.159146567	0.303552146	0.12672755	1.069033174	5.950015278	5.283257799	3.964349815	1.46646887	4.907336016	0.38042204	0.198023625	0.871889125	0.411484903	0.428094022	0.325588831	1.53296709	0.267885798	0.426104593	0.08031091	2.116196427	4.858167938	5.450806202	0.49756007	0.450162003	0.052477514	1.83108704	0.463670845	3.931759271	0.503323184	3.534795456	0.443235243	0.663908406	6.480659898	2.079705982	0.76097003	1.004925402	0.777563135	0.839280805	NA	2.196080279	1.836014299	2.225817044	1.484921357	2.931224835	13.47253213	1.024676858	0.919505629	1.007557425	0.37786635	7.574072018	23.06828396
16039gf_12	GDR36	2.893762679	3.768482227	0.984491214	5.289342335	9.926691658	1.899664872	3.067360682	2.372414957	0.054249866	2.17361151	3.633106539	1.734777787	0.871013157	0.149200736	0.402234914	0.275439306	0.39856769	0.528391192	0.231896185	1.092212106	6.299363824	5.171378145	3.114655573	2.173100172	6.042284857	0.386679944	0.206095012	1.113202728	0.551623261	0.590233489	0.41661796	1.992359234	0.28429798	0.582214294	0.114539532	2.679188252	4.678773347	6.091512508	0.56033446	0.4216439	0.100948809	2.600498727	0.576420076	4.970799955	0.652612552	4.365614976	0.570555462	0.727827064	9.545902194	2.371251177	0.952137761	1.546640619	0.145697925	1.169867261	5.158128458	2.430488092	1.386423692	4.184760825	1.410976153	1.795794015	21.92602521	1.188593834	1.412679236	1.173250475	0.367528645	7.281966162	34.22638212
16028gf_35	GDR60	4.015412304	2.591301212	0.641483592	3.871809052	4.985657538	1.275188462	1.987588409	2.987188523	0.176154993	1.810188599	2.652305582	0.899363228	0.861686638	0.189518002	0.485478894	0.443878938	0.507758602	0.6546543	0.356883875	1.205273596	5.559366646	5.863262452	2.189324829	1.587706327	5.786512502	0.382916458	0.263296735	1.182361785	0.710536873	0.535527907	0.683731066	2.314037894	0.94321673	0.55931078	0.394342044	3.209576578	5.911276949	6.082664563	0.597006395	1.639175392	0.130835336	1.920800668	0.393135279	1.411312076	0.117071095	5.690016004	0.936096446	1.505769482	10.61327119	2.618604377	1.011670506	1.478243453	4.712475344	1.161119927	6.171168219	3.476951404	7.955104108	2.158542158	2.67446926	1.668478537	15.65513799	NA	9.054758761	6.341291658	2.033514141	7.966273571	25.84365116
16032gf_25	GDR60	NA	2.752149822	1.014308954	3.766331905	3.895038115	1.224332807	1.994399149	4.310591307	0.173352247	1.257651148	2.057882678	1.056681612	1.008638601	0.170084184	0.595594362	0.564107908	0.221573964	0.204611017	0.324704522	1.26308713	5.174886222	5.435475273	2.418795632	1.912475797	5.648565748	0.354614916	0.187427661	0.828348831	0.584260194	0.367021384	0.518951666	2.17294084	0.651438052	0.437725425	0.431674168	2.610423611	6.440577415	6.684485185	0.714004433	1.039513263	0.060168198	1.816730169	0.44982108	1.109236646	0.076306545	4.749883518	0.552473414	1.40455777	11.67032952	2.82217077	1.164046627	1.441724141	9.173777859	1.325718132	15.9838578	6.546752617	9.195089284	2.266982224	2.788117131	3.08615906	12.20202061	NA	6.295566613	5.7925721	1.434438031	7.138291527	17.996622
16034gf_17	GDR60	2.209116478	2.730202869	0.866162099	3.197083029	4.206060871	0.987045667	2.139460691	2.432794258	0.040289389	1.291330102	2.498896488	1.740387202	0.442339711	0.158956029	0.335256148	0.227602533	0.095491518	0.229255369	0.285555084	1.013561207	5.020046926	4.617132458	1.796396804	1.208696725	5.014424562	0.326626101	0.187552654	0.666494472	0.535857378	0.399829645	0.437931849	1.854011881	0.465971914	0.465861567	0.196316414	2.316562149	5.510963331	6.424209204	0.689353145	0.503879519	0.028192656	1.645791311	0.332387892	1.955038428	0.185231273	4.958014482	0.690295046	1.269082978	6.084916551	1.371837226	0.749009457	1.312216542	1.153403045	0.764475536	8.17447172	2.693624191	2.914682127	1.969544611	0.726594286	2.504712088	12.83486477	1.250455124	1.056800307	1.249690027	0.71248433	7.633607172	21.39960455
16037gf_17	GDR60	3.586307119	2.573537853	0.77786415	3.062685597	2.809181348	1.209098166	1.749493146	3.105289358	0.030251819	1.726315514	1.578299855	1.123885541	0.505190233	0.173541393	0.495288663	0.214050531	0.102138586	0.126299849	0.247254184	1.09609127	7.135234688	6.697857501	1.931999612	0.999248717	5.550442384	0.390657096	0.217045684	0.591050719	0.448662074	0.263198275	0.37904865	1.961274436	0.608706137	0.383043627	0.392692184	2.088830063	6.609741581	6.219192559	0.83030679	1.314795985	0.052739952	1.842764057	0.474817769	0.862204553	0.055984584	4.895291904	0.881636788	1.16656784	9.524840296	2.445700662	0.632133121	1.245702505	3.467556231	0.92209967	9.264914193	1.361125688	5.906733576	1.517999671	1.520292529	2.655094807	9.96113648	2.312233629	4.03178328	4.352405563	1.076277658	7.460155899	18.4132507
16040gf_7	GDR60	1.122999231	2.581532436	0.645138629	7.818383446	3.582590812	1.539736695	1.339695496	1.532587408	0.347207233	3.482898536	3.671527566	0.800682979	0.556281927	0.834239864	1.385076453	0.62427877	0.813092905	2.876630318	1.206441586	1.886539907	NA	NA	4.724233005	2.67891989	NA	0.417899304	0.27694531	0.617453052	0.421831585	0.786584284	0.989334865	2.563462412	0.215804006	0.742112006	0.16802989	3.200344027	2.99484851	5.329360646	0.398295167	0.64574111	0.187635839	2.49046669	0.59921442	3.944976976	0.49346981	2.830119755	0.527054692	0.591364413	6.885801084	3.672690219	0.707606882	0.653742196	2.848171173	1.070109078	0.744929964	2.365084803	2.057367653	0.296602053	1.448477265	0.586708576	1.269119833	2.183700619	2.709603825	3.593443097	0.662716122	3.611990949	15.69071788
16028gf_7	GACLS	0.894410348	2.99032639	0.578002666	4.243840824	4.013701857	1.507147008	5.074103178	1.677871789	0.094419101	5.668328287	6.131997715	0.830725524	1.24164974	0.392534688	0.633665644	0.617831138	0.640328274	2.91841011	0.872730139	2.718919132	6.232738522	5.569424881	3.195469028	1.498641453	6.876845448	0.801796473	0.44619704	0.945471859	0.308230026	0.631234268	0.283290894	2.388608789	0.40503718	0.64428239	0.157966802	3.044639513	3.751495746	4.786335564	0.407723535	1.413872016	0.13897221	1.60346418	0.505441481	6.54488408	0.475288423	5.977895402	0.484471612	1.346781268	4.809881693	2.340709499	0.953854419	0.792504498	1.215870501	1.135988184	0.465490317	4.72671758	0.989318092	0.241482494	5.045307246	0.267693992	0.269332275	0.944836347	1.283115238	1.771138417	0.611992964	4.476306733	11.79395618
16028gf_58	GACLS	0.52654793	3.638629405	0.3547766	5.273598886	3.854924255	1.321680619	3.155267069	0.854791494	0.041708128	1.927879392	4.53226635	0.650610818	0.88730904	0.183206966	0.77558848	0.271282447	0.354878693	3.084573856	0.673661457	1.799715979	4.613385838	3.434789113	1.431531515	1.556322874	3.901403187	0.374449923	0.194558142	0.512773077	0.169108153	0.364510902	0.196517825	1.335057069	0.206179657	0.458815193	0.088748165	1.994148075	2.657037766	3.548588415	0.2893806	1.043423797	0.075880626	1.884444152	0.407830078	4.635641617	0.509572776	4.61564002	0.542939977	0.974031535	5.467107762	1.398544883	0.571465608	0.593447917	0.180980243	0.677786977	0.237738531	2.761562595	1.467484662	0.173783224	6.694270675	0.163872867	0.210922288	0.500264454	1.124475477	1.663502573	0.427334421	3.715469734	31.26348699
16032gf_48	GACLS	0.501662528	2.924508169	0.401995678	4.624595453	3.505406009	1.530199368	3.889859394	0.859645219	0.049834192	2.330471327	4.58878648	0.498253099	0.777837088	0.317871004	0.717761664	0.314806723	0.648325472	2.403800664	0.764200341	2.087360345	5.02548868	4.709883517	2.38147695	1.525317724	4.544661373	0.410675171	0.249362509	0.603770387	0.217824389	0.44056928	0.215867459	1.891562684	0.245772354	0.494304677	0.094358977	2.009198416	2.716361749	3.559656721	0.323641448	1.062215211	0.09304421	2.221889298	0.435345561	5.296639778	0.555295417	3.635193676	0.40674634	0.949186384	4.376551629	1.584408867	0.714083784	0.528417653	0.189376154	0.803046011	0.400988531	3.375055286	1.105998557	0.201930309	7.024455174	0.281754112	0.255325152	0.590364384	1.223045697	1.746267837	0.394285468	4.28315331	20.36383773
16034gf_66	GACLS	0.556342667	2.448303989	0.571996709	4.422874252	3.88224867	1.998972688	4.5559449	1.00471155	0.083814389	3.779117311	4.010590896	0.508559449	0.851469727	0.352481188	0.736472519	0.317714089	0.2968929	0.707759293	0.793840671	2.769302995	5.772734412	5.773465915	3.92100179	1.503757929	5.881132991	0.551752057	0.319433371	0.820655795	0.298283383	0.524826317	0.265093904	1.894023352	0.158595184	0.500237631	0.10559715	2.866183296	3.343001228	3.970100251	0.311900056	1.11792136	0.076410426	2.007258283	0.543906162	5.462420798	0.783784542	4.59333028	0.400187582	1.270013543	5.106366914	2.868091539	0.810793689	0.612176968	0.873039069	1.118653908	0.600039258	5.481671332	1.278541382	0.180334144	5.285243164	0.251990816	0.230737902	0.745057857	0.778279447	0.724904386	0.426829833	5.603946656	24.94820018
16039gf_7	GACLS	0.443962852	3.008850045	0.560364656	5.154427073	4.72512887	1.457867232	3.672541159	1.484342856	0.113913757	3.893653941	4.996600497	0.522986279	1.204380575	0.271703841	0.538492103	0.43813958	0.37647516	1.828576259	0.810055603	2.245575352	5.612317672	4.548303691	2.213540194	1.637489888	5.591635777	0.648338049	0.330287302	0.850435284	0.449678944	0.598261982	0.371052328	2.409130054	0.181022401	0.550874524	0.074135232	2.794351982	3.048646629	4.065130241	0.343339827	0.907319445	0.08308721	2.102819709	0.512149193	6.054840412	0.943372342	6.451385829	0.486871605	1.25325598	5.785965076	3.23366591	0.842006218	0.736070179	0.289417852	0.98773185	0.440347474	4.32603177	0.991212103	0.178824837	4.842330539	0.217060236	0.359667487	0.632221161	0.626227664	0.720920655	0.344102285	5.757706989	20.60654447
16028gf_30	GAC12	1.027526511	2.558277244	0.628008962	4.349828865	4.157093899	1.69607085	4.163717281	1.361856368	0.047993143	1.714725082	4.333643608	0.572096656	0.72246931	0.318253658	0.609889993	0.27503354	0.568275686	1.192497479	0.4078729	2.757562043	6.060057175	6.555401288	2.422365552	1.524528448	3.52371374	0.419921407	0.260943373	0.65741188	0.39829787	0.49640995	0.479363441	2.209074465	0.37630331	0.573721831	0.130422138	3.456599703	3.236835444	4.728163864	0.404710794	1.594424121	0.120932173	1.803641318	0.398940201	5.212366737	0.655105711	3.994885917	0.580758172	1.148395012	4.611225433	2.582813141	0.508445024	0.752031408	1.087592812	1.069676552	4.71402089	2.007808553	2.771432501	0.123481378	3.918550075	1.914299695	0.437544604	1.092689191	1.679706023	1.985615124	0.835460866	6.916337709	11.86190842
16032gf_20	GAC12	1.021661552	2.776444396	0.420228924	3.921198766	3.514878826	0.734501067	3.749024468	2.334374207	0.065799566	3.673389675	4.206392242	0.753721063	0.708209061	0.300378533	0.67306066	0.45503059	0.509685899	1.539911001	0.785363023	2.190698987	4.76464736	4.803126309	1.990831849	2.406215084	5.636075323	0.568348651	0.252682462	0.970848805	0.314750328	0.573949896	0.278417773	1.872101292	0.480431855	0.593846949	0.403237866	2.639810017	3.829479748	4.719416364	0.571513537	2.200931978	0.060585009	1.949230777	0.564581837	2.281073272	0.131780679	5.269548738	0.89435659	3.362136789	6.640925792	2.194570448	0.843524571	0.622492117	1.427589453	0.954121656	0.505988378	5.54434619	7.156389633	0.219584939	4.333729918	0.226137521	0.189256026	1.386938432	4.544669992	4.126796017	1.433886592	5.514183734	16.1817048
16034gf_12	GAC12	0.666267105	3.201246619	0.655873367	4.051425464	4.246908921	1.063660371	3.634748488	1.724347019	0.097663267	3.667380119	4.820680243	0.774270603	0.824029123	0.208064336	0.474115872	0.410437533	0.543301085	1.64103617	0.759280876	1.96284456	4.952225778	4.198951371	1.669403983	1.8070331	5.903769006	0.500417911	0.268073524	0.874195196	0.374078833	0.612851463	0.357669463	1.763944691	0.193856161	0.602941314	0.118010964	2.568120055	3.558030679	4.806013605	0.426751845	1.037948143	0.065133353	1.868443569	0.45358673	3.44906952	0.437337211	4.347575435	0.389501698	1.102505943	4.360305499	3.35817837	0.748019128	0.732367731	0.268339645	0.951454125	0.706354911	5.6028084	1.748740114	0.15903849	3.013535788	0.411391701	0.301730835	0.765531814	0.800655765	0.761130386	0.412134167	6.321671021	17.47384564
16037gf_12	GAC12	0.723099684	2.785263142	0.595077641	4.039751724	4.95743927	0.838290594	4.352154905	1.617948825	0.082451021	4.05642124	4.637666926	0.692904259	0.797941231	0.254458102	0.490103779	0.365873467	0.452714058	1.354291188	0.596418545	1.964391024	5.251640799	5.101677892	1.623547266	2.004489914	5.259738381	0.47572453	0.220772312	0.900677767	0.456472916	0.518615574	0.387547282	1.886965489	0.311775138	0.655356612	0.185196441	3.148937048	3.897944609	4.290861256	0.390088126	0.920793435	0.058674832	1.649231753	0.444466566	3.919635713	0.44194561	3.699710588	0.380109385	3.099313136	5.30808159	1.603040417	0.688764098	0.818629503	0.79595049	1.018859746	0.561510016	4.17301329	2.387771352	0.107795158	4.278203016	0.236928565	0.192606445	0.932998693	1.220998573	1.322956464	0.641182041	5.954178531	10.68009563
16037gf_57	GAC12	0.96844334	2.447891468	0.534428122	4.396092191	4.508853988	1.466381791	6.106418002	1.520294848	0.140884519	2.442540283	4.232387931	0.485494515	0.517661306	0.323682565	0.729954088	0.349104303	0.56669413	1.961762812	0.697745708	2.536412151	5.648739537	5.223352123	2.534963326	1.80783975	5.425078427	0.456444559	0.27426322	0.915221164	0.337737656	0.535076944	0.265034199	1.714081287	0.326302171	0.519484889	0.284988607	2.520003911	3.771585002	4.106698551	0.337700534	1.251723879	0.06405919	2.525057604	0.483884855	3.880522736	0.34259095	5.670223688	1.034028953	3.98893607	6.403310495	2.817749315	1.023645844	0.612898708	1.070683976	1.289180084	0.400453496	5.193892306	4.44442631	0.25153924	6.037027688	0.181616486	0.24549205	0.996009789	2.72214839	2.511296546	0.983595616	4.526745305	20.07071204
16028gf_47	GAC36	0.749643819	3.436656072	0.966556628	5.192137638	6.40510218	1.193421046	5.544106706	1.323530612	0.070076524	2.890222157	4.08161463	0.700851301	0.472476776	0.253001435	0.525808052	0.216563919	0.279436919	0.351304753	0.49706303	1.720913227	5.465974026	4.942823141	2.200014479	1.35406719	5.975928059	0.474213562	0.260923597	0.840694258	0.404732329	0.515651154	0.274353654	1.780001124	0.320208358	0.477018414	0.209508346	2.623374481	4.353960436	4.467093339	0.376182479	0.710424371	0.048675207	1.868260473	0.405400315	3.527522172	0.436976125	3.625591885	0.582942087	1.400893087	5.724334472	1.596519751	0.949050519	0.651291605	4.373966285	1.720148554	0.605474885	5.753921463	2.416286895	0.216365021	2.565543869	0.292713182	0.303557653	0.898486258	5.126407729	2.715930676	0.417385439	9.271741345	27.98896471
16032gf_37	GAC36	0.831685278	3.284171882	0.676832493	4.775834225	6.542755109	1.045685317	4.213868874	1.212311448	0.0378395	2.278325891	3.989193459	0.781733684	0.605641109	0.151566149	0.499069633	0.297086244	0.205857019	0.448468258	0.36624768	1.618240937	5.286338966	4.110683187	2.44510945	2.151910677	4.292520364	0.36554469	0.226392256	0.631667769	0.398809899	0.420166441	0.291017089	1.736671336	0.221687439	0.445094265	0.171741235	2.149434479	3.407721785	4.086997058	0.358665667	0.711069979	0.042011499	2.072537375	0.378617949	3.328688166	0.410789342	3.607501052	0.450314988	1.279379636	6.267828089	1.558899168	0.800727449	0.543069922	2.132485584	1.195782898	0.469415429	4.516761003	2.130530055	0.188630333	2.650742105	0.286815698	0.268567973	0.641854123	2.23348726	1.376291627	0.418284069	6.618566268	24.71224754
16034gf_29	GAC36	0.900680157	3.815491569	0.614104386	5.843160348	6.387723402	1.00311966	3.872002947	1.346167135	0.08663691	2.536384194	5.158959482	0.643996887	0.940111299	0.232796405	0.627922475	0.446005734	0.598823781	1.959670966	0.755078477	2.235311768	4.099404776	3.347479708	1.486128815	2.242627877	4.38231231	0.530395607	0.232039724	0.820030176	0.420974077	0.512919144	0.280605237	2.277680944	0.280574596	0.470565507	0.157159858	2.155805066	2.782747761	4.103539682	0.407663605	0.922466247	0.108578426	2.003823974	0.373759117	3.875924703	0.332367771	3.910863517	0.505119467	1.372622328	6.627787656	1.994642942	0.914710138	0.63267521	2.855001454	1.186537366	1.12456474	5.251369955	2.884849424	0.221586811	3.842507958	0.788419216	0.332911408	0.952765664	3.578362093	2.677619661	0.440893946	5.285957307	23.89351004
16037gf_29	GAC36	0.646180856	3.490163129	0.582533307	4.702730074	4.974207526	1.032611229	3.230376159	0.971519949	0.026112648	2.201589851	3.269055617	0.663068534	0.573460812	0.197806307	0.531049433	0.251961543	0.19504226	0.546633357	0.334891637	1.620303292	4.76660197	3.810079909	2.422429071	1.139777192	4.447996312	0.577113473	0.328586803	0.692506961	0.274597618	0.515673327	0.241018874	1.44855525	0.203008781	0.553826441	0.144193606	2.031449853	3.517717663	4.472792452	0.384975999	0.675324301	0.043863928	1.804382736	0.365468688	4.001663281	0.421200558	2.89467394	0.471203678	0.939772278	4.071107959	3.129801214	0.835483649	0.594019784	0.786642463	0.850670963	0.587971109	5.796276851	2.020898076	0.176599973	1.957038436	0.346930923	0.264843959	0.592723721	1.646194028	0.9156269	0.245659461	7.801082261	19.63664025
