	Code	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Valine	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A137012	A143003	A145016	A147011	A148006	A155004	A159003	A170001	A171003	A174001	A180002	A192014	A203003	A211001	A213001	A214003	A214004	A228001	A237001	A250001	A278005	A311002	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Quinic acid, 5-caffeoyl-, trans-	Sinapic acid, trans-	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerophosphoglycerol	Phosphoenolpyruvic acid	Phosphoric acid	Phosphoric acid monomethyl ester	Ascorbic acid	Dehydroascorbic acid dimer	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
16007gf_13	GNC60	4.709211923	3.00704044	3.804630236	19.8128674	5.590634922	6.781934198	7.232118079	2.724221175	0.121921442	0.769412375	1.989040968	2.912137787	0.610683295	0.691277052	0.609767917	0.733131275	0.403321539	0.290446239	0.152513986	0.404475887	0.795946653	1.693185336	5.777440359	4.927731697	3.754828613	9.89347074	0.509074477	0.421591898	6.224054865	1.945504914	2.062621268	4.313775839	0.647012589	6.030952812	0.804282048	1.240548646	9.967670162	0.136649558	3.435170862	0.291363233	8.19182347	1.117509597	2.297621098	5.983506225	1.7725639	3.200710965	11.34558959	3.157517138	0.452817444	0.826509353	6.482186181	1.215674215	1.916380461	2.673358315	0.782631166	1.856701741	0.530818712	0.947630457	1.312534921	1.166150344	1.046160194	22.72536308	2.680841272	1.882174006	3.805368519	1.078966094	3.239175956	6.757739221	0.752889885	1.243826038	0.63828004	0.505032548	3.454229014	5.948272704	1.234948575	2.180641278	0.388754319	0.470082063	1.863388806	0.467283862	22.06266292
16010gf_13	GNC60	3.340345673	4.225918812	4.354261511	10.60806886	4.113470717	1.508618329	10.80283859	2.809669162	0.494105848	2.098602098	4.841360689	0.701986371	0.752512992	6.375326585	0.279549689	0.753516697	1.877409785	0.045764921	0.375882081	0.199441699	0.113445792	3.422180396	7.435979591	4.645548297	2.974661544	6.309299544	1.699636844	0.652736614	6.359321296	4.075586581	4.140833422	5.788147691	1.4837443	4.323281163	1.648644209	2.975465874	9.051010097	0.235026027	4.597163192	0.980443294	5.750429323	4.067032278	4.266306119	3.286900888	1.470334516	2.177891726	3.776910565	1.743562951	1.042158326	2.326688535	7.265907939	1.722957228	1.187773704	2.427603814	1.581359792	2.465887042	0.738259378	2.163649856	6.05890347	3.813777549	1.341436661	32.12100163	5.633459609	2.549682284	3.307644398	1.141923532	8.626785981	5.225649255	1.210522373	4.071658948	2.904883878	0.432916144	7.445380021	14.8640012	0.370897166	2.968402915	9.658628795	7.200130641	3.219608983	2.58130806	21.92158791
16010gf_58	GNC60	2.290017364	4.701420171	4.402761014	13.22432635	10.46971754	6.466351484	7.710833764	2.461539415	0.10406415	1.620553032	1.136220995	1.737469622	0.868370353	0.474366551	0.190914824	0.177551597	0.233272137	0.031235204	0.091475825	6.12077768	0.154792389	0.579619581	8.378596695	7.478886853	3.914884691	10.94941982	0.556562256	0.182853689	6.901688097	1.863385718	1.895824035	3.772518786	1.316901151	5.1564433	1.26890513	5.53218399	10.62143808	0.159103934	3.737544494	0.533567899	11.22400207	4.397251339	7.106932538	8.73390208	2.329059348	4.268614359	10.81219187	4.032785312	0.669932967	1.316842022	9.782811081	1.438718945	2.319230695	2.369825014	1.374598605	2.196756116	0.79326254	1.241982306	4.86748485	2.238642089	0.83293241	27.3208396	3.774953191	2.107731691	4.646171386	1.218256266	4.020727209	6.321707728	1.369727921	5.152694108	1.356003767	0.652248674	1.928895541	9.066913773	1.088394377	3.343007632	5.477395595	4.992715706	4.266642847	0.62033336	33.72967956
16013gf_48	GNC60	2.866145116	4.167615434	4.570861019	11.44044977	6.187293801	3.413510065	7.777953009	4.241372065	0.116622508	2.155790529	2.509430924	4.718095704	1.041909313	1.053998322	1.100661868	1.588020949	0.464733041	0.635870975	0.369546596	0.723724715	0.480159063	2.338827753	8.074598833	6.87996314	3.836870252	6.918913088	1.307783048	0.145096807	7.735886362	3.681218345	3.599930703	5.800753697	1.121075016	7.44538288	1.320120747	2.264861812	11.54442513	0.229442795	3.682072134	1.249572996	10.6580993	6.072842709	8.521077486	7.6978161	2.684120841	5.077150046	11.47136909	4.40824131	1.21639059	4.268001363	7.750599464	1.614833264	1.525342862	2.986677894	1.13383331	0.745413814	1.275040531	0.533083926	4.931285245	5.4957658	1.357271963	24.45200896	5.246055821	1.70749691	3.227138205	1.020283496	6.817245314	5.511764565	1.189439576	1.478111633	3.171594615	1.1418692	3.497103141	8.574889164	0.94277769	5.014446567	11.6103265	8.018090219	4.432605024	1.037374636	27.55598351
16018gf_43	GNC60	1.715000749	3.50378929	4.636920076	4.678585536	2.788790447	4.40035367	7.968596238	2.80730952	0.107747499	2.055805658	1.287159482	4.898099166	0.463801026	4.112798221	0.276713856	0.319749142	1.528589097	0.216251636	0.1519667	0.392745206	0.974298121	1.389461836	7.047417538	4.928327413	3.904197597	10.34982038	1.521382637	0.174829688	6.288485606	4.213419053	4.457784031	8.098664451	1.494806543	3.730528524	1.601838867	6.502273901	7.954939076	0.070970183	6.694308674	2.897807821	7.368237142	8.631027554	8.436620777	6.052603932	1.833913647	2.699181688	4.889874048	3.661033684	1.685944869	4.823601238	6.601804799	1.49467275	2.052297797	2.252332934	1.943899172	1.852220369	0.550173034	0.598297223	3.611006851	2.54874602	1.976570171	27.53510935	6.19341932	2.691924066	4.608745201	1.202524457	7.518152356	6.294307753	1.429721257	2.147475464	3.788204296	0.477654	6.186108972	12.76443453	0.477749692	3.263608576	22.43260665	18.66197168	3.887219835	1.941769196	21.22392442
16007gf_38	GNLS	0.739135485	2.868438122	3.046298145	2.050193597	3.738330978	3.078289169	3.022035898	4.89698364	0.07743526	1.841200012	0.571024379	3.802290272	0.626161509	6.102971662	1.274788006	3.044268924	2.704515992	0.47796632	0.676276409	1.342999934	2.584395721	4.818037213	7.175277699	6.43379328	3.432245176	5.931242377	0.890140567	0.538082596	6.84233018	2.0851982	2.330488525	3.36535888	2.937967024	4.074762299	1.420970693	0.470161394	5.745301954	0.193951944	2.57680105	4.104104061	6.566519011	4.822323931	3.066091514	3.755202337	1.627793021	5.016350573	9.17116986	1.94254738	5.791619164	1.633206485	7.0271199	1.661896408	1.023996397	3.202537534	0.710869335	0.35093636	0.25921213	0.475324772	3.509199619	3.790671623	1.138772893	15.40533521	6.19063593	2.350829891	3.115012206	1.043979606	7.023788687	3.692764109	0.945879548	2.27535086	5.03914585	1.431205829	4.736622397	9.329299042	0.664385631	6.676688848	31.24040833	31.79536417	5.624811219	3.104319828	19.44820666
16010gf_38	GNLS	1.356147871	3.691255944	3.988949846	3.493112553	3.951536813	3.630826334	3.660523536	2.759813583	0.108161363	2.723473067	0.73891727	7.844166539	0.54059214	5.796948797	4.792509967	9.314933133	2.66314601	3.002637742	1.929620806	0.393762239	13.32055341	6.994041648	6.723297627	5.806658533	3.599743854	8.948597537	0.812564197	1.15309085	6.449661094	3.134213276	2.824012433	3.420194518	2.536294662	5.682071844	1.400479572	2.745092497	8.441899685	0.167087202	3.43275295	1.754819442	10.49497173	4.846882187	4.914268048	6.748926794	2.29140259	3.778446306	9.349124529	4.394410986	1.259238793	3.330630509	5.438924773	1.461868503	2.04068627	2.363020931	0.778480343	1.133864737	1.577462049	0.45418613	1.545323646	1.53543398	1.393136645	22.11986548	7.289621096	2.245408819	3.316087849	0.864540271	5.180345168	6.376160176	1.879313393	2.580567364	3.662416779	0.625835768	5.394443044	11.74270623	0.785752369	4.088417876	13.87264665	11.3353324	3.827447369	5.130502309	17.74497542
16013gf_28	GNLS	0.524864564	3.518978446	2.60080306	0.706043174	1.076280423	1.700005796	2.471782868	6.776903769	0.073676645	2.82422321	0.482810464	3.938669176	0.590257893	5.75640354	3.672795569	9.363797258	3.361731824	1.47478612	2.054671273	0.679925037	5.75982544	7.321999598	7.707020921	6.255172382	3.347540531	4.838196415	0.921679082	0.349146065	7.017574671	2.519803204	2.709949992	2.496145091	4.830720455	4.323455842	2.193475165	1.051603778	7.971883273	0.400056667	2.242095649	6.357097211	8.772143019	7.398440911	4.846217232	5.506448316	2.073038627	6.744644425	12.62417878	2.306269993	6.252039727	7.070037709	3.690755116	1.420898055	1.880006478	5.076819598	0.455599637	0.168059984	0.049622505	0.446015097	1.271141365	1.069008031	0.983693184	7.195922367	7.089657816	1.783500433	3.810374291	1.248011764	6.546364324	3.751378827	2.365246946	4.771530478	6.886063883	0.772035694	5.59576938	13.26975592	0.861994292	6.218525887	18.67094729	23.75638738	4.143349887	4.332511254	11.1993092
16018gf_23	GNLS	0.655771111	3.760968606	3.628069336	1.450436968	2.711073289	2.815314483	2.508923174	6.825219978	0.089727032	3.64298065	0.652153733	7.845445905	0.73284092	8.941888106	4.005943755	8.275257819	3.954152944	NA	2.068813169	2.578421731	7.955909313	5.462022182	7.795717595	7.838458016	3.051379597	6.265229293	0.818163568	0.560539957	8.160892097	2.114918481	2.392153524	2.659669142	5.139969309	5.389485426	2.436051673	1.208945003	8.480814966	0.074904826	2.089844666	5.402054828	10.58642456	6.271833317	4.001412264	5.797963612	2.188541306	4.876621885	13.04580149	2.662134844	3.819767883	6.693187694	3.86806105	1.695100944	1.935673519	4.747958074	0.565396478	0.197380603	0.248916891	0.500577078	2.951644961	2.864309908	0.850392228	8.916323396	7.925761048	1.966476138	2.906269199	0.833215667	7.700100709	4.198649739	1.27479341	3.083200237	7.704309965	2.092622071	5.476682831	13.01531876	0.951855396	7.625798445	33.63843493	34.06675675	4.143441482	4.407325813	16.9734266
16020gf_23	GNLS	1.013120408	2.08351418	3.759628023	2.117680472	2.702958743	2.944086389	1.993989355	4.357869847	0.008928355	2.463483637	0.783845802	4.094824258	0.94405282	4.634920044	3.114341356	10.10451959	1.501839646	1.88165734	1.301199516	0.712541973	3.034990972	6.578011646	7.593540551	7.446161149	2.889570958	6.783440653	0.222748635	0.268492999	8.030391432	1.270956052	1.358203065	2.144027638	3.783768636	4.455606248	2.049132541	9.120197881	9.038887152	0.054675077	1.005650339	0.780389145	9.692876625	2.465662944	2.62025297	5.182042685	2.123351284	4.620376889	12.82310439	2.997551538	0.781211001	2.27653784	4.602019378	1.001863599	1.697058425	3.312024791	0.231609317	0.200945694	0.272620136	0.369222719	1.063756875	1.206884403	0.364519022	7.761151595	3.059966204	2.368604579	2.37744489	0.23888012	5.007988153	4.684200171	1.900780862	3.291000931	5.013122159	0.972750694	1.883850139	8.164499251	1.236532276	7.107209991	8.722125043	6.798474046	3.418275501	2.164478596	25.531912
16007gf_55	GNR12	0.449204724	1.33975115	3.260968959	1.455168788	1.002318248	2.515792317	2.845104748	4.60367869	0.025624654	1.548344814	0.323556446	1.484388826	0.659782105	6.416443298	3.649774077	9.121415322	1.537313213	0.781176023	1.269330849	1.581039816	4.386997445	10.70257485	7.590195259	6.302631053	3.521061863	6.250311501	0.982875917	0.307519151	6.292682239	3.419755605	3.953294852	2.151158228	3.680907488	2.702108316	1.523766269	0.813743721	5.73362365	0.321070108	0.781437483	6.956810245	9.42009693	7.455429874	6.047872549	6.298497647	1.935766282	6.363280829	6.178554505	3.041455963	7.272697777	3.434839999	2.989627433	1.36385849	2.809910337	3.377666171	0.589770828	0.07533427	0.064134654	0.553120268	1.159322359	1.510083287	1.001973306	4.133890182	4.595284785	2.874604514	3.620838536	0.964165376	6.639084992	3.294764072	1.633103113	4.61323604	6.520486034	2.223927145	3.114090783	10.23646135	0.812149141	14.01967553	29.252107	37.42684337	6.584994101	2.361222777	13.17220957
16010gf_55	GNR12	0.498211695	1.90047221	3.150264747	1.35365237	0.892101314	2.135218805	2.661319197	6.62296702	0.000432167	1.600282214	0.229744475	2.071280163	0.544360218	7.248888585	2.053639036	5.228650971	2.52473078	0.636465585	1.375009591	0.219242282	5.189906022	5.642216049	7.494254178	6.189580387	3.879851651	7.405686095	1.190919061	0.134023311	5.585702915	2.921330447	3.156684087	1.905054434	1.583309498	2.982511406	0.9126103	0.046104041	7.051869976	0.245058058	1.400763275	5.633609793	8.029309602	9.795609619	6.141242001	5.802468359	1.579022409	5.859622826	9.117570992	1.992182138	8.478913908	3.553343385	3.042181011	1.2494995	3.793652921	4.141102752	0.513366265	0.105632578	0.052749091	0.528521904	1.835762883	1.412722529	0.660103038	6.337812546	3.382645192	1.955726845	4.825072579	1.508837791	6.1297512	2.769241436	1.621636511	2.823949162	6.908083549	2.259543391	4.799716964	12.20998662	0.560387055	11.14354802	36.77173573	41.35439137	5.921642628	4.057935053	22.78475304
16013gf_45	GNR12	0.93247202	0.873182961	4.02743092	2.871326193	1.050169252	2.411124568	4.09500668	6.214412464	0.140514306	2.304673219	0.287218891	1.370467299	1.058569042	4.012008469	0.161008657	0.545181941	0.562844303	0.424840582	0.387114637	0.022451148	0.285681184	0.975126929	8.032355181	6.671026665	3.471304926	8.201043357	1.450797811	0.21002069	7.149394626	3.857163715	4.048708817	4.79028007	2.572597259	8.533266201	0.993054377	2.014627329	10.85895263	0.043286055	2.375649532	5.958007007	14.33517496	6.926716185	4.471981915	7.20861943	2.237970549	5.73025249	14.05710016	2.448338534	5.348003101	3.974585766	3.295595587	1.749125516	2.753798752	3.928777002	0.178796798	0.143365843	0.054641867	0.519013535	1.061466896	1.050057842	1.154546346	13.32220173	5.391574278	2.851087315	6.89872254	1.986834991	7.887468752	6.312585205	1.214651421	2.068434765	8.243464854	1.855351762	5.558537382	9.980732822	0.910937137	11.5820656	27.41929732	31.37426979	6.336762259	4.077760977	22.24055126
16018gf_40	GNR12	0.69293006	3.582730913	3.973364893	1.671431676	1.850410431	2.687455018	3.146725035	4.168411375	0.093774539	1.796337637	0.460487661	2.790744122	0.426781527	6.590088225	0.748060319	1.212062636	1.938892379	0.280500836	0.893797293	0.212999032	4.589321822	1.817522408	8.06299628	7.041970326	4.505205443	7.693435683	1.246168099	0.296238156	6.980114706	2.590301744	2.856845325	3.298692382	1.502764358	5.626476258	0.790149415	0.113509178	8.920278711	0.876788508	2.957400248	7.100423272	9.705139925	10.88186009	7.944008408	8.428628571	2.363010409	5.349978343	8.283601856	3.909626057	2.813911687	2.444477564	3.784465118	1.78478798	5.094044241	3.687075092	1.034107106	0.216624629	0.260414191	0.58250557	4.055686734	3.59949116	1.268812808	8.269492045	4.683245693	1.79836515	4.247346938	1.238978951	6.891193704	3.741552657	1.197008878	2.611758183	4.926236582	1.15269183	2.525534467	12.38402033	0.600211097	10.28260782	30.09841219	33.42165999	4.708862713	4.2720131	13.73818714
16020gf_35	GNR12	0.746662025	1.680668545	2.560754088	2.394650464	1.761917468	1.95275482	2.83290765	5.864727689	0.00789386	1.624114774	0.403397109	1.271451402	0.685871426	4.294693226	0.897895464	4.169287423	1.439644511	0.478560685	1.15255767	1.365856734	2.188348101	3.766019663	6.870198857	5.798033578	3.024443279	6.109454845	0.716251525	0.311225835	5.003728817	2.0173759	2.106731524	2.096810851	3.76121391	3.869303927	1.887366761	0.055871569	7.422266595	0.647502005	1.411512912	6.396990852	8.403250805	7.953929585	6.24700361	6.172242258	2.084732303	5.791176234	10.00550443	2.804879709	6.887427592	3.658357915	3.065296384	1.260153233	2.70977821	4.800291647	0.135733288	0.077479415	0.037192886	0.41091882	1.642029999	1.14037584	0.660216881	5.614709619	4.401514211	2.102876935	3.935776181	1.111445595	7.479849902	3.424047788	1.368074839	3.468572522	8.6552615	1.750597852	4.528934312	10.10201325	0.498358804	11.61186169	30.61369664	40.55879232	5.974836187	4.612091157	15.24868961
16007gf_27	GNR36	1.69446353	2.564667676	5.405470095	5.231132869	2.478356095	5.011958683	4.010214512	1.91930403	0.056933793	1.341147593	0.980428865	4.221654642	0.58363238	1.9596982	0.236545351	0.455493785	0.441213235	0.344050338	0.625806847	0.068387877	0.61438434	0.686992058	7.21711871	5.828262797	4.208705981	6.975994666	0.65342923	0.157063441	6.75722617	2.345634215	2.364017689	4.212356664	2.441336444	4.488353769	2.477097033	0.588000511	9.238799621	0.16941494	3.938222634	2.062620505	7.284249125	4.256191312	5.258999023	5.480743882	1.814234582	2.651638687	5.270282289	2.373932881	0.534549429	4.449398409	4.07510188	0.992470224	2.329552151	1.982561683	1.055534635	2.902795023	0.745726716	2.154331404	0.945162878	1.317291677	1.123554776	16.5744345	3.718027596	2.474312085	3.599892002	1.159809538	3.229986566	4.835779162	2.014235042	3.75254363	1.048600435	0.34481731	2.706715279	10.11932361	0.501899886	3.317084769	18.4173131	12.60810653	4.651881833	1.849739229	25.74790321
16010gf_27	GNR36	1.977284745	2.474239546	6.461553409	10.29008882	2.351345461	6.077821019	4.101336601	2.75179516	0.221422088	1.286968962	1.061581651	1.587926022	0.700507726	1.865227789	0.068891497	0.031241399	0.032454545	0.050926929	0.165842571	0.152173625	0.574043996	0.269900568	7.484723023	6.703180303	1.544075526	8.859828581	0.746030725	0.302414959	7.355120071	3.049950136	3.233862065	5.632379208	1.697444672	7.606284369	1.73952546	2.295093651	9.924406479	0.354968907	2.996746211	0.473061758	10.02440058	2.298909318	3.682017592	6.194277023	1.885921777	2.885632113	6.557482316	2.533285433	0.762067443	1.960731603	8.200050964	1.536090024	2.50966768	2.828527418	0.631905642	2.709958302	0.380764646	1.414644506	0.549946474	1.8212062	1.099469683	23.41079637	4.24895538	1.878876367	2.968364726	0.816636854	3.891020817	6.328480324	3.95412054	3.60380269	0.874656779	0.312297142	4.961754866	8.614826026	0.598992824	3.127741344	4.369492161	3.206533882	4.32410056	2.90009252	20.21473639
16013gf_17	GNR36	1.21068649	0.92630551	3.805056882	2.298577104	1.279618024	4.399840643	3.788949713	1.954514777	0.000637105	0.862187707	0.641239171	4.160090979	0.585281013	13.92235271	0.092318491	0.223847174	2.07689754	0.214941442	0.930587602	0.038564855	0.300447052	0.50761663	3.969099654	1.650060446	2.681924509	5.050091011	0.742905827	0.168764855	3.586924266	2.12698522	1.997391398	4.125692813	1.893746927	3.292918185	1.803048207	0.022486476	7.975708442	0.539864402	5.753581138	0.86597385	5.137376213	2.432369746	3.276631945	2.699498459	0.646700579	2.18647371	3.690958366	2.182467558	0.567562405	8.077701224	3.567614979	0.927097346	2.080545877	1.516677159	0.456279448	3.001243281	0.046623118	0.404347017	1.077327333	1.090957287	1.082689298	21.60202053	3.941656354	1.036311322	2.578811975	0.631452078	4.478183053	3.253477529	1.327671089	1.558562899	0.73668356	0.312184895	5.394596882	13.4154686	0.290529095	1.651842012	13.66478078	11.46753005	2.427884243	1.583144743	22.0807423
16018gf_12	GNR36	0.80536348	1.106331585	5.886455303	0.417217422	0.401308094	5.787874954	2.003966515	2.395770084	0.003828846	1.409650058	1.188767689	7.937146945	0.521552773	5.871020469	0.018356365	0.085440112	1.123588443	0.774373648	3.095477221	0.345579418	2.937996933	0.633237572	6.771633547	5.770681807	4.152010596	7.391941709	1.078855082	0.163320654	5.183502034	3.473479414	4.326058029	6.598124175	1.135063964	4.236521862	1.470357776	0.781898821	10.36372327	0.288817449	4.203051193	2.8638015	7.129662123	4.376352701	6.093446669	4.582257346	1.854526561	3.169388621	5.612003592	3.5554938	0.826028675	16.81792469	2.491688343	1.095655699	5.374383919	2.705650759	1.622131399	2.830016086	1.386015038	1.454645252	0.907552708	1.736863245	1.40228719	13.0598347	2.709213066	1.235916327	2.677379915	0.580214931	2.406158916	4.583573023	4.094097763	5.3246723	0.706888176	0.35261253	6.891632483	10.19740194	0.390497618	4.361025084	13.06183716	12.1836031	4.210805063	4.244727816	15.21148201
16020gf_12	GNR36	2.661185123	1.076591287	7.52384592	8.536591873	2.889718415	5.66259165	7.302167411	3.926045315	0.381433347	2.132426415	0.88265575	5.016403892	1.2232185	4.140433729	0.419330898	0.754593	0.738912138	0.269945405	1.307404794	0.941591041	1.347697916	1.307419372	6.794374589	5.342807565	4.936025629	9.657916561	1.530491716	0.205066398	7.73159292	4.336220468	4.387840664	9.401562616	3.812448036	13.76566913	2.937797516	6.747335849	12.55696843	0.056321996	6.645588131	0.499977457	10.72115636	1.375306099	2.297916233	5.318485487	1.776347994	3.397093072	10.57326828	3.103900607	0.975652449	4.061518327	5.761634734	1.612816324	1.465155565	2.579322034	0.612496035	0.599906217	0.814288188	0.334728815	0.398662414	0.46793771	1.576194331	29.24647496	6.407050792	2.136910562	5.509446068	1.804302187	2.664550223	10.25983641	5.160188498	6.421196157	1.511773364	0.800288718	8.565770986	11.46912211	0.956419209	4.955662031	1.540280623	2.318284502	3.220464126	3.065059604	23.95600447
16007gf_44	GNR60	2.705725625	4.020161379	4.271224755	12.1243659	3.54630609	4.441059584	6.747351181	2.821837471	0.06120331	1.802134645	2.024947438	4.007762438	0.936484454	1.990659818	0.386848826	0.737819632	0.909982924	0.260819322	0.264285443	0.36677454	0.929481148	1.765590447	7.73982023	7.37716665	3.879204768	8.691411254	1.174922815	0.662988063	7.603808008	4.468373718	4.505526638	9.977649395	2.503552182	9.142462789	1.644662346	1.262882747	10.19086509	0.218150012	5.236193001	0.636569655	7.949802898	2.373351476	2.782426098	5.001504606	1.853579189	3.299204813	7.841255193	2.430742983	0.814270499	1.627800288	9.91241762	1.696994656	1.286393953	2.354226695	0.454359149	1.061952522	0.224291567	0.501446099	1.650308554	2.181318914	2.622572138	44.27054545	5.076359918	2.133833925	3.944349569	1.201013104	7.792363198	9.382548462	2.783003791	5.3635811	4.07147413	0.769219652	5.690525958	9.484844133	0.55121605	3.706672542	2.6117964	3.390953605	3.641391073	1.724530342	27.89006367
16010gf_44	GNR60	1.803541819	2.386264431	3.769499063	5.581638591	1.317796955	3.594454166	3.955836979	3.566306045	0.286642121	1.813296877	1.218183387	7.831451909	0.718626722	2.64415069	0.187688196	0.421736506	1.214230524	0.421948861	0.166133713	3.091949339	0.2364131	0.672869665	7.303026654	5.736733777	4.539029034	8.375497934	1.139020706	0.215430213	6.203466362	4.139753788	3.964095206	7.715088769	1.25012073	6.750608693	1.440163624	3.894340205	9.623090964	0.487480988	5.319845441	1.174881247	8.751212925	4.13444196	5.027381371	6.266383591	1.565749378	2.716597771	6.959624265	2.020566286	0.594642684	8.39108562	6.893593202	1.640445266	0.83743485	2.153703687	0.527742558	0.939673651	0.193923993	0.479145789	0.694890998	1.917929935	1.727500374	37.13008391	5.285270246	1.669659364	3.431530382	0.980198844	7.504917325	6.452541287	2.89028376	2.216323722	3.750604161	0.62134653	5.854141229	9.761662403	0.471343445	4.380911172	10.4104566	8.18681855	4.488058396	0.851693227	24.9173909
16013gf_34	GNR60	0.807114453	0.812929693	3.529103273	1.182826443	0.49552453	3.564791025	2.237360936	3.538990638	0.172766768	1.578699336	0.896644422	1.951115163	0.883539769	1.174762905	0.333055729	0.660293198	0.46148094	0.213243603	0.090434353	1.577724674	0.212403985	0.955462185	6.688785002	5.182410635	3.951076457	6.199835956	0.827400002	0.101850958	7.360874807	7.871903821	8.414868248	6.375620489	1.429022177	5.023565595	1.086287282	0.022588679	9.541102184	0.330007776	3.403562151	1.99668214	8.62691968	6.971084223	6.339630501	6.399082935	1.278897239	2.927793461	7.777262841	1.566387867	0.595115724	8.227666244	4.032372387	1.000334314	2.723158917	2.25963889	0.42055563	0.374868712	0.204128928	0.47052572	0.928361863	1.284746861	1.385716904	15.22396861	3.560585835	1.97311401	4.024019071	1.181616594	5.896148974	6.037196775	1.244656458	2.552524635	3.181859494	0.400602857	3.278726594	9.610989505	0.563797138	5.06383129	15.02543359	14.60241957	3.191435105	1.607593339	18.87851906
16018gf_29	GNR60	1.870035623	1.404196125	4.710250445	9.300666653	2.353766322	3.84018959	4.498586728	3.853141861	0.26397056	1.558687656	1.239048067	3.351751449	0.694969027	1.312341942	0.175442319	0.470145506	0.604984279	0.04652427	0.132452546	1.165114501	0.275348488	1.000050398	6.849117538	6.278899765	4.918745097	9.355735628	0.728630516	0.198408665	7.447163382	2.977871171	2.892637507	6.236057712	1.860378492	7.958244239	1.130797749	NA	11.96666689	0.073702062	4.488733949	0.688983936	8.180683516	3.117296258	4.159853449	5.549154702	2.065003643	4.14360054	9.87238871	2.08182082	0.843295549	2.516033652	7.863160133	1.726328119	2.45184359	2.884521405	0.32197609	0.292360624	0.063529066	0.528086137	0.820596518	1.233240465	1.046031079	32.05733211	4.499192296	1.756955746	5.466497228	1.698709404	8.069678387	6.137438258	2.226618132	5.165024597	4.332569057	0.843915703	5.38986268	9.737346238	0.818983557	4.78454836	3.661218643	5.149840655	4.784180356	2.083852284	27.30174678
16020gf_29	GNR60	1.080980467	0.911643883	2.508184052	3.002014083	0.635062261	2.750200094	1.803183097	2.947126419	0.000806166	1.123252347	0.499177382	1.036587453	0.527384071	0.561084693	0.259619121	0.599436548	0.266486184	0.088837412	0.117078966	0.075143567	0.262993416	0.622707822	6.13473691	4.878185063	2.5729158	7.133019555	0.440880389	0.032020937	5.851902816	1.474092326	1.545986237	4.042915797	1.545601945	4.729137842	1.262866793	0.055782218	9.062986384	0.235333438	3.158924668	1.050580914	7.697768899	4.679459407	5.189336889	4.830485094	1.357894594	2.991753344	7.902783499	1.638517674	0.494798169	6.362763579	5.260853419	0.955246396	1.166320918	1.971564318	0.17593525	0.153587982	0.035949297	0.38951324	0.571141392	1.41787809	0.713350472	17.52532208	3.196449087	1.610817131	3.443664177	0.930086064	4.792215422	4.443775831	1.811257417	3.04930307	3.295640662	0.677945129	2.780817218	9.491214446	0.609768135	3.99334505	14.45175408	10.36753103	2.858709681	1.030216357	25.54319201
16007gf_22	GDCLS	1.320276501	1.229965464	2.331542824	3.12272571	1.997221198	2.518144083	2.718155145	6.566428166	0.147526691	1.762075258	0.247110424	0.929289229	0.674613849	3.800658515	0.549547215	2.161140808	1.372019756	0.422446461	0.305411826	0.790627638	0.9713718	1.60312996	7.000144343	5.524005998	2.983173386	4.472674798	0.657345689	0.08556281	5.967132267	2.328164115	2.53796838	3.619277718	1.489312259	5.92539485	0.604642104	1.033349259	7.50355327	0.176512987	3.524447945	4.542670292	8.788154886	12.6926227	8.268617826	7.043396267	1.561863305	5.180918266	12.06601592	2.07069587	7.125049265	6.588714866	4.297964998	1.699680061	5.779705404	3.781000796	0.6721632	0.080582978	0.053193754	0.412129428	3.016424196	1.040581197	1.535781697	16.96541115	4.745977655	1.559661803	2.952850769	0.856504633	6.870655469	4.169035425	0.541183872	1.212345338	7.451488551	5.969086494	2.214557498	8.532235347	1.634162297	5.200008504	29.69976934	33.96034609	5.152312196	0.530032729	15.46613227
