	Code	Benzoic acid, 4-hydroxy-	Citric acid	Glutaric acid, 2-oxo-	Glycolic acid	Isocitric acid	Malic acid	Pyruvic acid	Succinic acid	Vanillic acid	Alanine, 3-cyano-	Asparagine	Aspartic acid	Butanoic acid, 4-amino-	Butyro-1,4-lactam	Glutamic acid	Glutamine	Glycine	Isoleucine	Leucine	N-Carboxyglycine	Phenylalanine	Proline	Serine	Threonine	Tyrosine	Valine	4-Hydroxybenzaldehyde	Hexadecanoic acid	Octadecanoic acid	A112003	A116014	A124002	A143003	A145008	A145016	A147011	A148006	A155004	A157012	A159003	A170001	A171003	A174001	A176001	A180002	A203003	A211001	A213001	A214003	A221004	A228001	A237001	A237002	A250001	A311002	Ornithine	Putrescine	Pyridine, 2-hydroxy-	Pyridine, 3-hydroxy-	Spermidine	Cinnamic acid, 4-hydroxy-, trans-	Ethanolaminephosphate	Glucose-6-phosphate	Glyceric acid-3-phosphate	Glycerol-3-phosphate	Glycerophosphoglycerol	Inositol-phosphate, myo-	Phosphoric acid	Phosphoric acid monomethyl ester	Erythronic acid	Galactaric acid	Galactonic acid	Gluconic acid	Glyceric acid	Threonic acid	Arabitol	Erythritol	Glycerol	Hydroquinone	Inositol, myo-	Ribitol	4-Hydroxyphenyl-beta-glucopyranoside	Arabinose	Fructose	Glucose	Kestose, 1-	Raffinose	Sucrose
15280if_28	FAC	0.73349823	15.81404821	1.069081044	1.971563618	10.0587232	17.11323089	0.82887198	3.498676432	2.4598193	7.917909857	21.1365078	NA	8.913806086	1.172205978	12.46316353	NA	8.931558929	1.349061232	0.6601288	2.138860896	3.239551677	1.478556881	11.20156897	6.029746494	4.277087361	6.04659001	NA	7.749222607	7.425788683	1.803209568	1.717152618	1.785123169	5.495223549	3.547934056	0.933220836	0.572963317	1.575302733	0.867895217	12.16713309	1.152388029	0.944218231	7.032374518	1.045116061	13.6978672	3.043890116	2.21194086	0.502065666	0.373711823	0.271021251	6.172521732	7.353324848	4.705826418	1.737086879	0.121359	1.384509439	3.924075796	1.500687743	2.371144637	0.404084884	2.028106899	8.603342108	4.807228938	3.57871535	0.260367946	8.12595461	6.295486804	1.374143799	17.99648133	1.432645032	0.819151686	2.441908032	4.613469736	0.825824182	0.879622448	5.511006951	0.184821823	0.415262166	NA	0.362087209	15.52219668	0.536129838	0.659287758	1.692236953	5.215600953	1.789639917	0.096894988	0.335898488	14.25925922
15294if_16	FAC	0.519952467	10.28791339	1.032670073	7.056568193	7.274402776	10.11380371	0.710599612	4.218325022	0.922657099	8.027480693	15.92440313	3.767271281	13.16245191	1.183128751	10.49848755	6.483010087	6.375236939	1.82280686	0.716442821	2.328527777	2.560903746	2.038588448	8.886150518	4.643245727	2.748022016	4.215725373	1.18997918	6.255280869	5.753115087	1.879339661	1.866257193	0.893220625	6.17936617	7.531284345	0.690300626	2.624502422	1.233598256	0.642917877	8.40888163	1.141488082	0.633902839	4.993991185	0.851212202	11.85011806	2.86693015	1.689514622	0.37069167	0.253762237	0.089980364	4.771709096	5.126971369	3.264457777	1.227252539	0.06104066	1.063541254	3.747489411	1.501089417	2.06497809	0.619134592	0.512970986	6.966642974	3.747012573	2.384252515	0.260112122	1.778768326	4.989270236	0.743374805	10.4062156	2.940378584	0.491685758	1.833068164	3.834004894	0.975991591	0.643170712	4.102025524	0.176203415	0.295420028	1.924286007	0.142947184	11.83942383	0.712575818	0.27373412	2.111259206	2.560688815	1.553602013	0.048666139	0.204481764	17.78649996
15238if_9	FAES	0.860415534	8.204509512	1.632205495	16.35302604	6.966178509	9.020133758	2.341971936	7.311680863	1.238492696	11.78700503	11.74398814	4.589090888	6.840693046	3.009533192	10.50183446	10.16585152	5.843356933	2.966071146	0.994546686	2.285848286	2.558769004	0.823411478	9.633087034	7.369109894	7.95244942	7.617564851	3.936607356	7.269932711	6.902654938	1.35701404	2.221372243	4.825353698	4.622822032	4.360408263	1.051829325	0.779943265	1.222723334	1.11211155	5.529033654	1.722142728	0.590339396	3.99397779	0.490698322	8.117282431	3.95649483	5.620535128	0.88367449	0.535137098	0.466244666	12.03124828	11.51501757	6.91516744	5.603977308	0.514937258	3.348461764	4.828187228	2.017197879	1.209825488	0.46826315	10.35501649	10.40242095	5.946149189	5.643753278	0.298466266	7.271864221	11.95651337	2.603653399	10.98585572	3.292413924	0.862483614	3.171012186	6.874561047	1.541401531	1.355274258	6.932006574	0.129670375	0.355236053	4.028426043	0.237229804	9.340685405	0.520341102	1.142795951	2.403043701	22.87524914	10.21943759	0.96371356	0.856239064	20.64272352
15261if_18	FAES	0.880774056	10.79946709	1.156368896	8.299184532	6.467015258	11.13220489	1.318845295	5.211489567	1.798157973	10.89875752	25.40991887	4.930153249	16.0828841	2.427055133	8.406154447	6.622822875	4.595271639	2.862290137	0.658821811	1.876176028	2.853067172	29.24343564	7.294586515	6.337403642	5.419800471	5.246714582	2.954939746	4.504086463	4.356178399	1.711457139	2.085963044	3.198772121	5.941861811	6.560139821	0.777940002	0.836867971	1.027144318	0.478431717	9.073562744	1.274553957	0.773155191	4.722772089	0.557295136	11.27381662	3.301926839	2.354970415	0.918297001	0.308946552	0.321496035	4.960708937	6.026136974	4.434204269	1.692084161	0.159133476	1.549488362	6.548785604	1.931342645	1.488046631	0.48662744	5.484356734	7.417850175	6.926061367	2.657156161	0.11593769	5.753676806	6.657939884	0.904217629	7.993275343	3.635183555	0.674461584	2.116618152	3.688121811	1.126136977	0.764321115	4.362374755	0.222710708	0.358311549	2.121945298	0.133940126	12.99444495	0.42890216	0.273211749	2.131273534	33.61106024	22.34470418	0.384971049	0.491873608	10.17417492
15288if_14	FAES	1.478050228	9.585783083	1.295182464	6.595126567	6.359684665	9.722737668	1.484958459	6.637857607	2.501350966	10.10761295	17.70622612	4.597485841	22.49348308	7.137910327	7.792303899	7.42465025	4.226704447	2.513427513	0.929050802	3.210405752	2.337383005	17.60494175	6.622376412	5.892672599	6.666286301	5.754486973	2.216202487	6.038691754	6.056048152	1.538361501	1.695923892	3.18630802	6.112958086	7.929794862	0.980357166	0.683429973	1.347653785	2.639213911	7.398202176	1.454629103	0.723957243	6.28216475	0.679813823	15.33440667	1.092505671	4.308310189	1.077392796	0.487319319	0.691326713	9.518725112	10.30668979	6.959644311	4.479661581	0.173067983	3.229752515	5.055363104	2.413028651	1.088579478	0.402240988	9.955071304	9.327790307	7.703573951	5.096931639	0.219752283	7.508943856	12.76680331	2.349566432	8.265074342	2.16135804	0.890247392	3.030219613	6.769010236	1.05740054	1.643045894	6.82569383	0.232378324	0.351881469	3.173656284	0.220120857	11.95532141	0.82678093	0.721823732	2.313680098	33.11528312	24.53546864	0.950821431	0.739182755	9.852641861
15300if_6	FAES	1.181177779	11.74420131	1.242305411	6.10035088	8.708700759	10.32242311	1.572511063	4.744897312	1.924708682	6.151760611	7.815531815	4.511046297	12.05324531	3.359849617	11.04148885	9.331804826	5.584238769	2.576503189	0.737699279	0.86146573	2.478947681	10.12392294	7.969409759	5.501583677	3.891465953	5.98299576	1.739997732	5.190128519	5.658752442	2.04450414	2.159223335	1.34840617	5.047204109	5.771791057	0.97792125	0.761377405	1.430838565	0.848172631	5.683085055	1.400068391	0.945660352	4.644125596	0.729755942	9.537685991	1.041757209	2.788056311	0.209003543	0.283021349	0.391131276	5.065035874	8.174376616	5.055601531	3.846318439	0.098530024	1.922186351	2.108384627	1.533538135	1.799549488	0.528463402	2.825721456	5.918072153	2.617716358	5.238398717	0.270791236	2.658567796	8.485141286	1.087844308	11.48749206	1.939966468	0.792597818	2.192359893	5.078284121	0.843624809	1.656143799	5.45974751	0.132155137	0.422543791	2.589734959	0.345974383	11.43357983	0.52582447	0.590112695	2.283161517	26.87299325	19.61573862	0.434687818	0.726090641	17.25695311
15238if_7	FALS	0.892251055	8.110883236	1.981335003	3.442620931	6.2305393	10.01112433	1.527717993	7.87318178	1.27691369	9.773921589	12.31932314	5.25856139	15.52253961	3.019331063	8.785539201	7.824352351	3.044890062	3.117289926	1.074943178	2.233114805	4.110977748	36.63687015	8.314597479	7.627157593	7.44570221	4.620711085	1.204800878	9.226085382	8.965665585	1.249694457	1.617207222	0.887897048	7.930338943	4.362426175	1.456501069	0.936605454	1.436426885	1.452847751	9.459402578	1.030732391	2.304563312	6.167835771	0.664523608	11.41073673	0.347669578	8.86973031	0.775195009	0.617237053	0.571765436	9.040420143	13.11691516	9.406278357	9.090814796	0.591601304	2.614725952	2.500162338	1.823523329	1.43615547	0.536510485	1.266292911	9.637681387	2.098416397	6.081764782	0.174928824	10.02717906	12.87265379	1.082213661	8.183194777	2.181189183	1.191361873	2.38104369	5.276399568	1.510866036	1.224318972	5.024028846	0.428929079	1.222429374	1.728138107	0.239478435	10.88507206	1.042378462	0.415644649	4.952977435	44.40808361	28.95639024	0.779106824	1.669085341	33.31124364
15258if_9	FALS	1.827844268	7.891157292	1.286987568	8.824547738	6.21578782	10.06634688	2.88241543	8.009806684	3.432755186	7.204799444	10.50828443	4.201418337	25.04365521	6.885609347	10.12168062	6.639031066	7.154737974	4.155226714	1.641318276	2.135530907	4.096401097	30.15086407	8.83298219	7.8566963	6.187691706	6.608256841	2.02749604	6.87829127	6.5507333	2.396854814	3.033975237	1.109456581	6.406071513	7.199645018	1.5478752	1.299075155	1.52079176	1.324991989	6.793001434	0.870105767	1.693643105	4.457606628	0.361350261	9.463807727	5.479414513	6.726420847	0.687223395	0.576240609	0.564167932	8.618176227	11.42799483	8.411121698	7.21982459	0.306937916	2.474798431	2.874111767	1.835920821	1.338979508	0.693794044	8.113404234	9.738962065	4.807775054	4.855298283	0.242827304	7.296913721	12.85361434	1.75638263	11.0793939	6.947966756	1.273726347	2.040391138	6.273766644	2.95960852	1.577426551	6.476138034	0.385274559	1.000207261	2.837173796	0.135455309	10.73394461	0.781575324	0.270964996	3.348482318	131.199992	86.70312714	0.695308105	1.293178615	22.9711342
15267if_22	FALS	2.733839013	7.060719434	1.678785184	11.57408808	5.543355655	10.25099686	2.792156303	9.990192188	2.496603036	10.64513694	19.70757309	3.893666151	30.35310006	8.647179011	9.655426857	6.642511277	5.01104371	5.758884901	1.515232207	2.724158948	5.873415986	17.8171855	7.715963517	8.162346917	8.304948013	8.409496032	1.439024763	8.180608514	7.650528489	2.801122403	4.334085098	3.892179985	8.376570198	11.51816413	1.724268649	1.524701173	2.355450903	2.732547005	11.36418843	1.27280829	2.038534585	6.538033901	0.490008091	10.56613566	2.212603181	8.593417578	0.929858277	0.631311516	0.594689927	8.903111334	13.57095778	9.388900936	8.895287505	0.404521142	3.498392171	3.767410552	2.350356672	1.284381646	0.679827995	9.905724657	10.5018467	9.547090663	5.703529053	0.293786722	7.953405589	14.56811295	1.907851781	9.618412546	6.661854225	1.420183028	2.142014803	6.495515512	3.312423604	1.610118211	6.99367457	0.711300738	1.205664334	2.500825606	0.167994792	12.25269559	0.978226729	0.308160291	4.622503355	44.73251519	31.71069323	1.158412304	1.378349727	18.45038236
15280if_30	FALS	4.451043838	12.45507592	1.93017733	11.77922217	8.596204251	15.18989327	2.201941612	8.77980461	2.619034947	7.922214812	11.1825418	3.314848751	8.857015642	6.986686773	9.225228334	6.241178953	4.056525256	4.616153414	1.301767008	2.506997547	4.703819083	4.039095428	8.329916292	7.514123889	6.231854381	6.918383528	1.0100844	5.986634915	6.009223679	2.507381714	3.915315892	1.786562039	7.464363608	3.546292901	1.3877878	1.439170206	1.672510223	1.485753033	9.650623313	0.803971843	1.955169552	5.171696753	0.436675467	10.32375165	0.211594983	8.54084286	0.570469188	0.550238547	0.272531503	6.706601059	12.09367729	8.4758582	15.53860379	1.28904646	2.921637541	3.049570972	2.022913892	1.267334548	0.70091413	5.007283737	9.681979515	6.865822274	6.651314842	0.217478653	8.717514994	12.30463543	1.67474756	10.98604599	6.4081527	1.205616502	2.55251829	5.99188769	1.456931003	1.362716302	6.839480987	0.298440821	1.090314547	1.848984056	0.358687319	16.66301945	0.67817858	0.657862759	2.261962207	22.18881697	16.49112638	1.398588987	1.872321885	17.71541798
15294if_18	FALS	1.875133265	8.945238087	1.271371088	4.725630835	6.620713521	10.02615639	2.935651974	5.643317903	0.894895315	8.060581615	12.56828271	4.450014917	13.07859307	5.372877987	10.68844709	6.021846363	5.645087236	3.292665553	1.841638834	2.008466951	3.615794092	4.460451435	8.618440802	6.32746569	4.647404536	6.182033842	1.179696642	5.643304416	5.632635267	2.172478281	3.313239572	0.893940591	5.68172129	6.008102249	1.018944892	0.684229534	1.21281964	1.03586761	7.957170731	0.811220668	1.572459974	4.425948808	0.503138512	10.46798279	0.471206566	4.795472432	0.46590153	0.383670367	0.467330343	5.805924157	10.08367124	8.502443525	4.773031874	0.83832561	2.226309612	3.118538287	1.969895666	2.54241538	0.602199663	4.953957656	8.657752081	3.592815397	4.637786798	0.143835083	8.125240656	9.21084558	0.969526398	9.820293253	2.960679749	0.72689459	2.023229765	4.698044158	1.530033047	0.898525873	4.795886436	0.371235073	0.826974738	2.071342728	0.141604952	10.90478263	0.709859346	0.273142465	2.63697566	10.51101252	8.960835982	0.525174794	1.03944008	19.55060143
15223if_37	FAR12	0.457874105	9.031516764	1.470984733	5.316508148	6.039527948	12.3871214	2.015233727	6.685601953	0.81377563	5.614116475	2.497173818	4.365888738	23.66574413	3.441112647	8.907883572	5.893950282	3.335495539	2.543637801	0.600591207	2.714848879	1.088238069	6.811003765	9.382756054	6.191304883	5.242624391	4.501648503	2.255053453	5.754468987	5.680153723	3.175710036	2.827958961	3.512439069	7.758247127	9.546774523	0.853089782	0.659804302	1.004354845	0.940581357	1.92625557	0.888148732	1.233172698	4.452342855	0.430449024	9.33688996	1.44615214	4.380665227	0.445774155	0.281267479	0.359277929	6.063411465	6.889588667	7.206806122	5.976701203	0.359338675	2.072383097	2.268359762	1.879612419	1.46630552	0.495521574	1.701007414	9.19138511	12.90092902	3.936788998	0.288657732	3.037895542	7.482653165	0.872744307	10.98923291	2.860305936	0.843961568	1.398518311	4.096887021	2.295333253	2.096777751	4.074855803	0.715509704	1.149775045	1.790135524	0.099364031	9.731613659	0.456751508	0.300071414	2.805277089	39.50323166	24.89513946	0.579674049	1.39999831	10.99846345
15238if_31	FAR12	0.576953928	12.75518216	0.786028121	3.313111733	7.611056936	12.75867167	1.311764241	3.927499002	2.256339185	4.965205836	9.006392544	5.011409122	23.89923121	2.903832516	8.580651205	6.632988859	6.120209723	1.112337058	0.407520556	1.369728617	2.244719638	63.15976401	7.626084324	4.617549705	1.934051414	3.160596019	2.596588985	3.800954089	3.47818916	2.330876029	2.915109924	0.896523324	3.772017575	4.338272741	0.520199059	0.607001625	0.746836155	0.68893679	5.198434633	0.706164153	1.195826796	2.610027138	0.482920362	8.44976598	1.340384123	2.126032433	0.233468642	0.176314336	0.125578532	4.454246798	4.778460375	5.073533032	1.98714161	0.323307936	0.82763617	1.650374917	1.518996638	1.512723273	0.551877673	1.415427323	4.754701183	5.702957624	2.423227854	0.152343921	5.356682447	4.334919084	0.713920035	12.08189782	4.183137078	0.699281855	0.924126269	2.999494458	1.397621092	0.998206853	3.110411474	0.356246066	0.851588316	2.191008154	0.213845678	13.29087931	0.380135248	0.404991286	2.059721668	44.26215529	38.77623238	0.380250357	0.640828214	9.836282067
15264if_12	FAR12	1.065638375	8.545183621	1.0155773	6.454617661	5.816681405	12.15800052	1.481186874	4.785402299	1.039574966	9.57752799	22.12336746	6.181326009	17.74628188	3.965832523	9.719350481	5.964290002	5.149231692	2.022216412	0.821852916	1.740574665	3.546867955	24.19950697	8.669405596	5.189074057	3.721239255	4.415275246	2.107481676	5.943208454	5.955749009	2.443362387	3.233774991	1.147345794	7.13756396	8.676730842	0.82668441	0.657039827	0.862123159	1.05305814	12.88128947	0.53590072	1.943001711	4.769599322	0.361644147	9.784622511	1.791383867	4.302502753	0.40535833	0.367667025	0.351419946	5.263529244	7.298859997	6.775574397	4.785009426	0.236256496	1.343372041	4.014380188	1.735692417	1.869096015	0.657903308	6.351662459	6.896564468	3.507898765	3.8715837	0.207760169	7.017272493	7.312688675	1.468076158	10.72566634	5.220648294	0.904714818	1.526503993	4.431496222	1.942709439	1.117894572	3.524033767	0.483451626	1.313338204	2.051175434	0.108085515	10.92294074	0.416453589	0.365974682	3.378436048	38.77580656	18.32719178	0.511016299	1.165582016	14.45018457
15277if_30	FAR12	0.841358806	10.99608455	1.12267456	3.834017713	7.449281831	12.57313425	1.244466013	5.740259654	1.272674754	8.556426932	11.40471331	5.870263994	8.780920237	2.604851995	9.31556792	7.811652432	4.828852015	1.553975931	0.42675332	1.51794534	2.731833589	12.89157422	7.978740117	5.711916702	3.358723741	5.392604515	1.989863912	4.360193635	4.446697693	1.48738831	2.189522076	1.358416268	4.147111135	5.848596302	0.651376277	0.716089824	1.342863424	2.536938416	5.679483561	0.671931406	1.265100316	3.643803711	0.478913214	7.992984287	1.178349173	3.060256332	0.318180054	0.249509847	0.210425643	5.214554389	8.462451685	5.428882579	2.934076322	0.207172635	1.488064759	2.576512724	1.478796499	1.534428517	0.434187601	2.832752781	8.293128412	3.88291923	3.093276191	0.235595096	6.176455729	10.80406409	0.802412206	11.51039824	2.884334402	0.673440432	0.699568243	2.964913427	1.460051948	1.307079018	3.590995093	0.321166857	0.72184488	2.355813423	0.293369498	11.66630354	0.585959345	0.497814151	2.893374705	58.16613014	37.83205313	0.304396751	0.776091528	14.05576176
15291if_16	FAR12	1.565563063	11.31523658	1.190440693	5.23887906	7.13211258	12.93271172	1.474978196	5.062723707	1.577081678	4.903360354	13.48818446	4.272037155	10.8783706	1.555409604	9.890686968	5.946882633	4.984022892	2.300989453	0.513273703	1.968703835	3.504721625	26.87618744	8.076426866	5.465596073	3.542670224	5.111686445	1.23342871	6.081144263	5.773026319	1.785920494	2.921414731	1.551499497	5.625600424	6.658353427	0.765715803	0.56155857	0.914193714	3.353077377	7.563021691	0.605297386	1.379575504	4.172105033	0.431130921	9.582513606	1.031179358	3.561654491	0.401973033	0.298354448	0.254258223	5.086147659	9.007965213	7.656424943	4.260841931	0.237246287	1.511963089	2.71209999	1.581187288	2.096560097	0.546829287	3.47453335	6.748627973	5.711951393	4.699548852	0.300670797	7.066612832	7.622763107	1.284844401	11.6252402	4.632484513	1.13346262	1.415444412	4.476845464	1.668251326	1.089883148	4.801501059	0.292213864	0.680119749	2.069013678	0.272477012	12.20926416	0.441181562	0.366753391	2.139767522	17.82493666	31.40584534	0.532555693	0.866777216	16.55055147
15226if_27	FAR36	1.671489249	10.93824167	1.556487145	5.673110237	7.627367743	16.95420793	1.411011426	8.056305502	2.053887617	11.52302457	21.0081014	6.324810073	15.60934763	4.443452796	13.02212383	6.120465885	3.965998453	2.292255615	0.726321694	1.669414973	5.779495199	8.772743721	10.57171908	6.952379555	6.750483768	5.285656188	3.665113742	5.597960876	5.50001101	2.566817946	2.753382579	3.773114668	6.473456433	7.269661823	0.910912358	0.747818449	1.33041571	1.048475714	10.80668638	0.901692504	1.136804938	4.537216202	0.532919727	10.46037957	1.242018464	3.708403106	0.394589232	0.27647038	0.204911796	5.226253208	7.919744791	7.58720195	3.393687893	0.22424085	1.683999382	2.282203584	1.895567755	1.702838826	0.717015057	2.946252552	6.720595179	3.428912402	5.33710251	0.223135852	4.015269609	8.042805543	1.21439795	12.41632315	3.647694341	0.897526832	1.564158872	3.329617251	1.237734373	1.700335599	6.226946863	0.348330651	0.736910617	1.792368712	0.212180263	14.24856621	0.528253718	0.620071427	3.255133273	31.49516398	24.71488295	0.489628021	1.263769975	20.12971684
15261if_14	FAR36	1.52216176	6.281048738	1.509590601	9.504040447	5.249705847	8.262690537	1.955439385	5.548073626	2.112837008	4.140248844	6.546283618	5.487787731	6.053565073	4.712699647	7.831790083	5.0536852	3.549729266	1.220258037	0.484711735	1.767550034	3.489780127	11.52371916	7.063593679	3.92288628	3.767150326	3.041523179	1.287855767	4.906247727	5.319742472	2.29523147	2.693696278	6.906086486	6.247656025	6.013557883	1.144652075	1.000779518	1.465287165	3.382179898	3.485067636	1.193061495	1.163283978	3.781769303	0.555451383	11.32029731	1.707910357	4.060686627	0.354306842	0.382531735	0.438724452	7.985460253	9.396806088	8.326564937	5.377101572	0.17595173	2.029778346	1.427846379	1.949481411	1.587052064	0.637069085	8.562573771	5.918421358	2.450407476	4.591983783	0.175549062	5.87932493	8.124242978	2.439508919	8.318949159	5.458610128	1.200369087	1.668566311	4.537057451	1.981875242	2.237805282	6.422461053	0.402454016	0.947637525	2.706155504	0.136491317	7.665931208	0.317913686	0.590671101	3.397010328	33.40724635	29.41351701	1.391051406	1.351045931	11.25971849
15273if_27	FAR36	1.46348388	9.674502365	1.28703978	4.774543795	6.718050994	13.0935555	1.465464417	5.52889278	1.425830359	6.393488516	7.031023543	6.888579336	10.46651391	2.93437221	9.559582498	7.139167534	4.294117382	1.08235477	0.280940992	1.00179938	4.07302089	4.056711695	9.697516315	5.329560485	4.610552379	2.509587228	2.67694537	3.896542246	3.935836679	1.889972888	3.34136129	1.534935935	4.482697951	3.914888763	0.795967532	0.565207989	0.702559599	0.963312733	3.927412708	0.564614808	0.655442081	4.897277549	0.425200538	8.159459653	0.971236846	3.110047364	0.357990794	0.310768406	0.265381517	3.776060479	10.724164	5.615073708	3.66961855	0.25694866	0.99080421	1.406137752	1.78404605	1.770444236	0.55035991	5.553921147	7.170228368	1.644980965	4.195605976	0.119319941	3.555185677	6.75036507	1.28276468	11.47471245	2.592496494	0.676198571	1.220550518	2.821060626	1.908970201	2.886898386	6.707452065	0.242048492	0.590419132	3.351497143	0.164355435	12.86858004	0.108065161	0.27894664	2.337978786	5.168728633	16.46878789	1.10544524	0.6791859	14.89195599
15288if_8	FAR36	3.338071033	8.674421423	1.837111606	11.15292705	7.789927252	10.87989785	2.899950987	5.811004723	4.787885103	6.35598328	9.216771876	4.433750544	18.37556136	9.106074346	10.50140017	5.741565512	4.516467606	1.951033072	0.781147565	2.185125932	4.817034302	14.09763734	8.520925851	5.266764811	4.398421857	4.040247646	0.895355807	6.559458692	7.064845115	2.291059208	6.504515555	6.302007519	8.652256014	15.22664818	1.178978697	0.926512872	1.650734527	0.772021529	4.569352001	1.213005091	1.054623371	3.763554994	0.579791042	14.05250403	2.163874321	5.235400709	0.619223483	0.399539446	0.191852679	10.02160644	8.899303708	10.53653727	8.048290626	0.49507284	2.237699843	1.474638431	2.054408068	2.900692078	1.029263569	7.185315263	7.027706915	5.814978444	5.133420714	0.166182035	8.961425102	8.609233527	2.429904029	10.31539499	8.560546214	1.25927266	1.563537627	5.205440131	2.040381612	2.718809785	7.000930119	0.471573552	0.911086198	2.474574074	0.226439757	10.85235242	0.487830847	0.363262268	4.367217499	35.9916871	24.38219969	1.860499456	1.581623418	17.00189758
15297if_27	FAR36	1.250199609	9.292940603	1.431834082	6.834531395	6.498564073	12.57061029	1.842856469	6.62750382	2.452447892	8.36607975	11.99293953	5.409626081	11.20308968	3.60647421	9.482921109	5.970830642	3.821103521	1.760605329	0.494475683	1.580701226	4.1904204	20.82032669	8.668057896	5.371958631	5.194295347	3.844846579	1.519398963	5.411899254	5.624655058	1.962691651	3.017351909	5.005760623	5.858757268	4.511529951	1.008734146	0.882604127	1.264422129	0.964339384	5.769301794	1.33658761	1.316086167	3.669872685	0.620703979	10.77930284	0.850550489	4.057383434	0.425021827	0.395595641	0.510431372	5.88622816	9.214733307	8.120827988	5.607359638	0.538252738	1.582562871	2.633810301	2.008543135	1.662157974	0.540387966	11.41184917	7.662759123	4.330568137	5.063168777	0.125691087	6.405787473	7.23610687	1.481809155	8.985823903	5.427753976	1.106816044	1.503603636	3.863691012	1.49042928	1.791001746	5.824578918	0.37156848	0.857698229	1.961161799	0.070439557	11.9004357	0.288412378	0.235592424	2.919978174	110.1332829	102.0801695	0.959023732	1.257965845	16.36847713
15223if_74	FAR60	1.400945921	7.832998758	1.649040811	7.920273927	5.518004514	9.294546206	2.273024698	7.718603482	3.287973732	5.926884859	16.69709665	3.768488294	28.72308147	6.414477219	8.73389535	6.528197895	4.381004757	1.893203433	1.008684275	1.69290715	5.508197593	30.45449225	6.985695029	5.263391067	8.40221367	5.608131579	1.920569289	5.191851055	5.126696484	1.709565288	3.228121789	3.867680232	4.277994732	3.132632402	1.225857381	1.000883393	1.128174249	2.612638269	8.424696074	1.512843454	1.210897512	4.481217028	0.852915755	11.23606802	1.019754713	4.398659673	0.568066422	0.380281107	0.558412778	6.812619273	10.74217336	11.79039599	6.104790157	0.622276336	2.488959322	2.358000525	2.564666412	1.603811515	0.702556381	2.019533354	8.796383278	1.198836377	5.398577245	0.137112366	9.895672797	7.574905282	1.569997445	8.767276307	4.015608813	1.506302234	1.54497979	5.431029428	2.847155513	2.980790587	5.264345152	0.393944778	0.978924273	2.309332262	0.083451033	10.26689091	0.438049619	0.288296917	5.025318295	46.32138672	26.8080812	0.761018838	1.558673459	16.52575543
15258if_15	FAR60	1.049115476	11.94953567	0.999257782	2.085749661	7.380824037	12.50798712	0.963432141	4.97224248	2.301490775	5.08736306	7.238435995	4.781745486	9.981557209	2.967283893	8.487853023	4.979071604	3.339872861	1.488435907	0.480874082	1.303239368	3.164330207	5.343989467	7.384222197	4.039143612	3.889641279	3.972855317	1.975390479	4.885500929	4.546921415	2.049203849	1.718248104	1.112141523	5.328683089	5.427014501	0.788796828	0.587291211	0.909184086	0.730240509	3.440402669	0.658725309	0.690143744	2.646870687	0.400048832	9.357642501	2.534950951	2.537318662	0.433716033	0.178811886	0.110979977	3.301387889	5.562791381	7.74973355	1.570960599	0.480583628	1.156374055	1.214644236	1.503464519	1.258765085	0.398614618	1.655073041	6.112606927	3.961573618	2.214882246	0.108954329	5.739785944	3.78942506	1.013735944	9.898931325	2.968516155	0.787585496	0.987202565	3.355564761	1.803042824	1.009897035	2.802294431	0.338334076	0.831125417	2.173647057	0.13167537	11.80845842	0.362946066	0.269211782	2.426020258	11.39532095	10.33245668	0.433656435	0.988064828	10.92810306
15267if_26	FAR60	1.695643202	12.0230581	1.271764632	9.282784955	7.189729024	12.48711257	1.460536776	5.070369823	1.997508281	6.158157845	14.26309268	4.449640469	6.622268384	2.26480951	9.44087039	8.158108328	5.758377392	1.668282795	0.846531355	2.220633912	3.992447742	8.809052469	7.843440586	4.488836448	4.516205788	3.204855623	3.680511106	5.736114094	5.541113322	2.039232139	2.926093296	2.712323258	6.177413377	9.607688029	0.965381076	0.960867456	1.54086467	1.794594988	8.60888063	0.947902219	0.82925408	5.263019473	0.505176577	11.63956954	2.17785702	2.931893311	0.299320537	0.275431241	0.126786076	6.023482079	8.044796576	8.323897039	4.342097904	0.351427766	1.642702175	1.801535466	1.70597997	2.353959798	0.663729209	4.444097753	7.947040971	4.913624939	3.243655758	0.239710028	6.773274726	6.175318323	1.425123129	10.82119491	3.565598152	1.065189066	1.248510618	4.325543819	2.069402219	1.484612894	5.314809507	0.497668914	0.618297755	2.401378308	0.164854761	12.78992955	0.37676481	0.80658485	3.046246517	27.78615265	19.36500902	0.616833232	1.119320066	12.65898417
